Number,Time [s],Speed [RPM],DieselTiming [°CA],Temperature [°C],N [%],NMax [%],k [1/m],kMax [1/m],CO [%vol],COcorrected [%vol],CO2 [%vol],HC [ppm],HCcorr [ppm],Dilution,O2 [%vol],Lambda,NO [ppm],AmbientTemperature [°C],AirPressure [mbar]
39,15.6,,,,2.2,3.4,0.05,0.08,0,0,8.66,0,0,1.7,8.39,1.681,784,,
40,16,,,,2.2,3.4,0.05,0.08,0,0,8.66,0,0,1.7,8.39,1.681,784,,
41,16.4,,,,2.3,3.4,0.05,0.08,0,0,8.66,0,0,1.7,8.39,1.681,784,,
42,16.8,,,,2.3,3.4,0.05,0.08,0,0,8.66,0,0,1.7,8.4,1.682,782,,
43,17.2,,,,2.3,3.4,0.05,0.08,0,0,8.66,0,0,1.7,8.41,1.683,784,,
44,17.6,,,,2.3,3.4,0.05,0.08,0,0,8.66,0,0,1.7,8.41,1.683,783,,
45,18,,,,2.4,3.4,0.06,0.08,0,0,8.66,0,0,1.7,8.41,1.683,783,,
46,18.4,,,,2.3,3.4,0.05,0.08,0,0,8.67,0,0,1.7,8.41,1.682,782,,
47,18.8,,,,2.4,3.4,0.06,0.08,0,0,8.67,0,0,1.7,8.4,1.681,783,,
48,19.2,,,,2.4,3.4,0.06,0.08,0,0,8.67,0,0,1.7,8.4,1.681,782,,
49,19.6,,,,2.4,3.4,0.06,0.08,0,0,8.67,0,0,1.7,8.4,1.681,782,,
50,20,,,,2.3,3.4,0.05,0.08,0,0,8.66,0,0,1.7,8.42,1.684,782,,
51,20.4,,,,2.4,3.4,0.06,0.08,0,0,8.66,0,0,1.7,8.44,1.685,781,,
52,20.8,,,,2.4,3.4,0.06,0.08,0,0,8.65,0,0,1.7,8.45,1.687,780,,
53,21.2,,,,2.4,3.4,0.06,0.08,0,0,8.65,0,0,1.7,8.44,1.686,778,,
54,21.6,,,,2.4,3.4,0.06,0.08,0,0,8.65,0,0,1.7,8.44,1.686,778,,
55,22,,,,2.4,3.4,0.06,0.08,0,0,8.66,0,0,1.7,8.42,1.684,776,,
56,22.4,,,,2.4,3.4,0.06,0.08,0,0,8.66,0,0,1.7,8.39,1.681,774,,
57,22.8,,,,2.4,3.4,0.06,0.08,0,0,8.66,0,0,1.7,8.38,1.68,774,,
58,23.2,,,,2.6,3.4,0.06,0.08,0,0,8.66,0,0,1.7,8.36,1.679,777,,
59,23.6,,,,2.6,3.4,0.06,0.08,0,0,8.66,0,0,1.7,8.36,1.679,777,,
60,24,,,,2.5,3.4,0.06,0.08,0,0,8.66,0,0,1.7,8.36,1.679,780,,
61,24.4,,,,2.4,3.4,0.06,0.08,0,0,8.66,0,0,1.7,8.36,1.679,784,,
62,24.8,,,,2.4,3.4,0.06,0.08,0,0,8.66,0,0,1.7,8.36,1.679,786,,
63,25.2,,,,2.4,3.4,0.06,0.08,0,0,8.66,0,0,1.7,8.37,1.679,789,,
64,25.6,,,,2.4,3.4,0.06,0.08,0,0,8.66,0,0,1.7,8.37,1.679,789,,
65,26,,,,2.4,3.4,0.06,0.08,0,0,8.66,0,0,1.7,8.38,1.68,788,,
66,26.4,,,,2.4,3.4,0.06,0.08,0,0,8.66,0,0,1.7,8.38,1.68,788,,
67,26.8,,,,2.3,3.4,0.05,0.08,0,0,8.66,0,0,1.7,8.39,1.681,788,,
68,27.2,,,,2.4,3.4,0.06,0.08,0,0,8.66,0,0,1.7,8.39,1.681,787,,
69,27.6,,,,2.4,3.4,0.06,0.08,0,0,8.66,0,0,1.7,8.39,1.681,787,,
70,28,,,,2.4,3.4,0.06,0.08,0,0,8.66,0,0,1.7,8.4,1.682,787,,
71,28.4,,,,2.4,3.4,0.06,0.08,0,0,8.66,0,0,1.7,8.4,1.682,785,,
72,28.8,,,,2.3,3.4,0.05,0.08,0,0,8.66,0,0,1.7,8.4,1.682,785,,
73,29.2,,,,2.3,3.4,0.05,0.08,0,0,8.66,0,0,1.7,8.4,1.682,784,,
74,29.6,,,,2.4,3.4,0.06,0.08,0,0,8.66,0,0,1.7,8.4,1.682,784,,
75,30,,,,2.4,3.4,0.06,0.08,0,0,8.66,0,0,1.7,8.4,1.682,783,,
76,30.4,,,,2.4,3.4,0.06,0.08,0,0,8.66,0,0,1.7,8.4,1.682,784,,
77,30.8,,,,2.4,3.4,0.06,0.08,0,0,8.66,0,0,1.7,8.4,1.682,783,,
78,31.2,,,,2.4,3.4,0.06,0.08,0,0,8.66,0,0,1.7,8.42,1.684,785,,
79,31.6,,,,2.4,3.4,0.06,0.08,0,0,8.66,0,0,1.7,8.42,1.684,785,,
80,32,,,,2.3,3.4,0.05,0.08,0,0,8.66,0,0,1.7,8.44,1.685,783,,
81,32.4,,,,2.3,3.4,0.05,0.08,0,0,8.66,0,0,1.7,8.45,1.686,784,,
82,32.8,,,,2.3,3.4,0.05,0.08,0,0,8.66,0,0,1.7,8.45,1.686,779,,
83,33.2,,,,2.4,3.4,0.06,0.08,0,0,8.66,0,0,1.7,8.43,1.684,779,,
84,33.6,,,,2.4,3.4,0.06,0.08,0,0,8.66,0,0,1.7,8.43,1.684,779,,
85,34,,,,2.4,3.4,0.06,0.08,0,0,8.66,0,0,1.7,8.41,1.683,778,,
86,34.4,,,,2.4,3.4,0.06,0.08,0,0,8.67,0,0,1.7,8.39,1.68,778,,
87,34.8,,,,2.4,3.4,0.06,0.08,0,0,8.67,0,0,1.7,8.38,1.679,781,,
88,35.2,,,,2.5,3.4,0.06,0.08,0,0,8.67,0,0,1.7,8.38,1.679,781,,
89,35.6,,,,2.5,3.4,0.06,0.08,0,0,8.67,0,0,1.7,8.38,1.679,785,,
90,36,,,,2.4,3.4,0.06,0.08,0,0,8.67,0,0,1.7,8.39,1.68,786,,
91,36.4,,,,2.4,3.4,0.06,0.08,0,0,8.66,0,0,1.7,8.4,1.682,790,,
92,36.8,,,,2.4,3.4,0.06,0.08,0,0,8.66,0,0,1.7,8.42,1.684,791,,
93,37.2,,,,2.4,3.4,0.06,0.08,0,0,8.66,0,0,1.7,8.42,1.684,791,,
94,37.6,,,,2.4,3.4,0.06,0.08,0,0,8.66,0,0,1.7,8.43,1.684,793,,
95,38,,,,2.4,3.4,0.06,0.08,0,0,8.66,0,0,1.7,8.44,1.685,792,,
96,38.4,,,,2.5,3.4,0.06,0.08,0,0,8.66,0,0,1.7,8.44,1.685,792,,
97,38.8,,,,2.5,3.4,0.06,0.08,0,0,8.66,0,0,1.7,8.44,1.685,793,,
98,39.2,,,,2.5,3.4,0.06,0.08,0,0,8.66,0,0,1.7,8.44,1.685,793,,
99,39.6,,,,2.4,3.4,0.06,0.08,0,0,8.66,0,0,1.7,8.45,1.686,791,,
100,40,,,,2.4,3.4,0.06,0.08,0,0,8.66,0,0,1.7,8.45,1.686,793,,
101,40.4,,,,2.4,3.4,0.06,0.08,0,0,8.66,0,0,1.7,8.44,1.685,791,,
102,40.8,,,,2.4,3.4,0.06,0.08,0,0,8.66,0,0,1.7,8.45,1.686,791,,
103,41.2,,,,2.4,3.4,0.06,0.08,0,0,8.66,0,0,1.7,8.45,1.686,791,,
104,41.6,,,,2.4,3.4,0.06,0.08,0,0,8.66,0,0,1.7,8.45,1.686,791,,
105,42,,,,2.4,3.4,0.06,0.08,0,0,8.66,0,0,1.7,8.45,1.686,789,,
106,42.4,,,,2.4,3.4,0.06,0.08,0,0,8.66,0,0,1.7,8.44,1.685,790,,
107,42.8,,,,2.4,3.4,0.06,0.08,0,0,8.66,0,0,1.7,8.43,1.684,791,,
108,43.2,,,,2.4,3.4,0.06,0.08,0,0,8.66,0,0,1.7,8.43,1.684,791,,
109,43.6,,,,2.4,3.4,0.06,0.08,0,0,8.66,0,0,1.7,8.42,1.684,790,,
110,44,,,,2.4,3.4,0.06,0.08,0,0,8.66,0,0,1.7,8.4,1.682,792,,
111,44.4,,,,2.4,3.4,0.06,0.08,0,0,8.66,0,0,1.7,8.38,1.68,792,,
112,44.8,,,,2.5,3.4,0.06,0.08,0,0,8.66,0,0,1.7,8.36,1.679,792,,
113,45.2,,,,2.5,3.4,0.06,0.08,0,0,8.66,0,0,1.7,8.36,1.679,792,,
114,45.6,,,,2.4,3.4,0.06,0.08,0,0,8.66,0,0,1.7,8.35,1.678,793,,
115,46,,,,2.5,3.4,0.06,0.08,0,0,8.66,0,0,1.7,8.35,1.678,792,,
116,46.4,,,,2.4,3.4,0.06,0.08,0,0,8.66,0,0,1.7,8.34,1.677,792,,
117,46.8,,,,2.4,3.4,0.06,0.08,0,0,8.66,0,0,1.7,8.34,1.677,790,,
118,47.2,,,,2.4,3.4,0.06,0.08,0,0,8.66,0,0,1.7,8.34,1.677,790,,
119,47.6,,,,2.4,3.4,0.06,0.08,0,0,8.66,0,0,1.7,8.34,1.677,792,,
120,48,,,,2.4,3.4,0.06,0.08,0,0,8.66,0,0,1.7,8.33,1.676,791,,
121,48.4,,,,2.4,3.4,0.06,0.08,0,0,8.66,0,0,1.7,8.34,1.677,791,,
122,48.8,,,,2.4,3.4,0.06,0.08,0,0,8.66,0,0,1.7,8.34,1.677,790,,
123,49.2,,,,2.4,3.4,0.06,0.08,0,0,8.66,0,0,1.7,8.34,1.677,790,,
124,49.6,,,,2.5,3.4,0.06,0.08,0,0,8.66,0,0,1.7,8.34,1.677,790,,
125,50,,,,2.4,3.4,0.06,0.08,0,0,8.66,0,0,1.7,8.33,1.676,791,,
126,50.4,,,,2.4,3.4,0.06,0.08,0,0,8.66,0,0,1.7,8.32,1.675,789,,
127,50.8,,,,2.4,3.4,0.06,0.08,0,0,8.66,0,0,1.7,8.31,1.675,790,,
128,51.2,,,,2.5,3.4,0.06,0.08,0,0,8.66,0,0,1.7,8.31,1.675,790,,
129,51.6,,,,2.5,3.4,0.06,0.08,0,0,8.66,0,0,1.7,8.3,1.674,790,,
130,52,,,,2.4,3.4,0.06,0.08,0,0,8.67,0,0,1.7,8.29,1.672,790,,
131,52.4,,,,2.4,3.4,0.06,0.08,0,0,8.67,0,0,1.7,8.29,1.672,792,,
132,52.8,,,,2.4,3.4,0.06,0.08,0,0,8.67,0,0,1.7,8.29,1.672,793,,
133,53.2,,,,2.5,3.4,0.06,0.08,0,0,8.67,0,0,1.7,8.29,1.672,793,,
134,53.6,,,,2.5,3.4,0.06,0.08,0,0,8.68,0,0,1.7,8.3,1.672,793,,
135,54,,,,2.5,3.4,0.06,0.08,0,0,8.68,0,0,1.7,8.32,1.674,795,,
136,54.4,,,,2.5,3.4,0.06,0.08,0,0,8.68,0,0,1.7,8.33,1.675,795,,
137,54.8,,,,2.5,3.4,0.06,0.08,0,0,8.68,0,0,1.7,8.34,1.675,795,,
138,55.2,,,,2.5,3.4,0.06,0.08,0,0,8.68,0,0,1.7,8.34,1.675,795,,
139,55.6,,,,2.5,3.4,0.06,0.08,0,0,8.68,0,0,1.7,8.35,1.676,796,,
140,56,,,,2.5,3.4,0.06,0.08,0,0,8.68,0,0,1.7,8.35,1.676,795,,
141,56.4,,,,2.5,3.4,0.06,0.08,0,0,8.68,0,0,1.7,8.36,1.677,796,,
142,56.8,,,,2.5,3.4,0.06,0.08,0,0,8.68,0,0,1.7,8.41,1.681,796,,
143,57.2,,,,2.5,3.4,0.06,0.08,0,0,8.68,0,0,1.7,8.36,1.677,796,,
144,57.6,,,,2.4,3.4,0.06,0.08,0,0,8.68,0,0,1.7,8.37,1.678,795,,
145,58,,,,2.4,3.4,0.06,0.08,0,0,8.67,0,0,1.7,8.39,1.68,795,,
146,58.4,,,,2.5,3.4,0.06,0.08,0,0,8.67,0,0,1.7,8.4,1.681,792,,
147,58.8,,,,2.5,3.4,0.06,0.08,0,0,8.67,0,0,1.7,8.4,1.681,792,,
148,59.2,,,,2.5,3.4,0.06,0.08,0,0,8.67,0,0,1.7,8.39,1.68,791,,
149,59.6,,,,2.5,3.4,0.06,0.08,0,0,8.68,0,0,1.7,8.38,1.679,788,,
150,60,,,,2.5,3.4,0.06,0.08,0,0,8.67,0,0,1.7,8.36,1.678,785,,
151,60.4,,,,2.5,3.4,0.06,0.08,0,0,8.67,0,0,1.7,8.36,1.678,787,,
152,60.8,,,,2.5,3.4,0.06,0.08,0,0,8.67,0,0,1.7,8.36,1.678,787,,
153,61.2,,,,2.5,3.4,0.06,0.08,0,0,8.67,0,0,1.7,8.35,1.677,787,,
