Number,Time [s],Speed [RPM],DieselTiming [°CA],Temperature [°C],N [%],NMax [%],k [1/m],kMax [1/m],CO [%vol],COcorrected [%vol],CO2 [%vol],HC [ppm],HCcorr [ppm],Dilution,O2 [%vol],Lambda,NO [ppm],AmbientTemperature [°C],AirPressure [mbar]
69,27.6,,,,1.7,2.5,0.04,0.06,0,0,9.42,54,86,1.6,7.51,1.555,868,,
70,28,,,,1.7,2.5,0.04,0.06,0,0,9.42,54,86,1.6,7.51,1.555,869,,
71,28.4,,,,1.6,2.5,0.04,0.06,0,0,9.42,54,86,1.6,7.5,1.554,870,,
72,28.8,,,,1.6,2.5,0.04,0.06,0,0,9.42,54,86,1.6,7.5,1.554,870,,
73,29.2,,,,1.7,2.5,0.04,0.06,0,0,9.42,54,86,1.6,7.5,1.554,870,,
74,29.6,,,,1.6,2.5,0.04,0.06,0,0,9.42,54,86,1.6,7.49,1.554,871,,
75,30,,,,1.6,2.5,0.04,0.06,0,0,9.42,54,86,1.6,7.49,1.554,872,,
76,30.4,,,,1.7,2.5,0.04,0.06,0,0,9.42,54,86,1.6,7.49,1.554,873,,
77,30.8,,,,1.8,2.5,0.04,0.06,0,0,9.42,54,86,1.6,7.49,1.554,875,,
78,31.2,,,,1.9,2.5,0.04,0.06,0,0,9.42,54,86,1.6,7.49,1.554,875,,
79,31.6,,,,1.9,2.5,0.04,0.06,0,0,9.42,54,86,1.6,7.49,1.554,875,,
80,32,,,,1.8,2.5,0.04,0.06,0,0,9.42,54,86,1.6,7.49,1.554,875,,
81,32.4,,,,1.8,2.5,0.04,0.06,0,0,9.42,54,86,1.6,7.49,1.554,876,,
82,32.8,,,,1.8,2.5,0.04,0.06,0,0,9.41,54,86,1.6,7.49,1.554,877,,
83,33.2,,,,1.9,2.5,0.04,0.06,0,0,9.41,54,86,1.6,7.49,1.554,877,,
84,33.6,,,,2,2.5,0.05,0.06,0,0,9.41,54,86,1.6,7.49,1.554,878,,
85,34,,,,2,2.5,0.05,0.06,0,0,9.41,54,86,1.6,7.49,1.554,879,,
86,34.4,,,,1.9,2.5,0.04,0.06,0,0,9.41,54,86,1.6,7.49,1.554,879,,
87,34.8,,,,2,2.5,0.05,0.06,0,0,9.41,54,86,1.6,7.51,1.556,879,,
88,35.2,,,,2,2.5,0.05,0.06,0,0,9.41,54,86,1.6,7.51,1.556,879,,
89,35.6,,,,1.9,2.5,0.04,0.06,0,0,9.41,54,86,1.6,7.52,1.556,880,,
90,36,,,,1.8,2.5,0.04,0.06,0,0,9.41,54,86,1.6,7.52,1.556,880,,
91,36.4,,,,1.9,2.5,0.04,0.06,0,0,9.42,54,86,1.6,7.51,1.555,880,,
92,36.8,,,,1.9,2.5,0.04,0.06,0,0,9.42,54,86,1.6,7.5,1.554,880,,
93,37.2,,,,2,2.5,0.05,0.06,0,0,9.42,54,86,1.6,7.5,1.554,880,,
94,37.6,,,,2,2.5,0.05,0.06,0,0,9.42,54,86,1.6,7.49,1.554,880,,
95,38,,,,2,2.5,0.05,0.06,0,0,9.43,54,86,1.6,7.48,1.552,881,,
96,38.4,,,,2,2.5,0.05,0.06,0,0,9.43,54,86,1.6,7.48,1.552,880,,
97,38.8,,,,2,2.5,0.05,0.06,0,0,9.43,54,86,1.6,7.48,1.552,881,,
98,39.2,,,,1.9,2.5,0.04,0.06,0,0,9.43,54,86,1.6,7.48,1.552,881,,
99,39.6,,,,1.9,2.5,0.04,0.06,0,0,9.42,54,86,1.6,7.47,1.552,882,,
100,40,,,,1.9,2.5,0.04,0.06,0,0,9.42,54,86,1.6,7.47,1.552,882,,
101,40.4,,,,2,2.5,0.05,0.06,0,0,9.42,54,86,1.6,7.47,1.552,882,,
102,40.8,,,,1.9,2.5,0.04,0.06,0,0,9.42,54,86,1.6,7.47,1.552,882,,
103,41.2,,,,1.9,2.5,0.04,0.06,0,0,9.42,54,86,1.6,7.47,1.552,882,,
104,41.6,,,,2,2.5,0.05,0.06,0,0,9.42,54,86,1.6,7.47,1.552,882,,
105,42,,,,1.9,2.5,0.04,0.06,0,0,9.43,54,86,1.6,7.48,1.552,882,,
106,42.4,,,,1.9,2.5,0.04,0.06,0,0,9.43,54,86,1.6,7.48,1.552,882,,
107,42.8,,,,2,2.5,0.05,0.06,0,0,9.42,54,86,1.6,7.48,1.553,881,,
108,43.2,,,,1.8,2.5,0.04,0.06,0,0,9.42,54,86,1.6,7.48,1.553,881,,
109,43.6,,,,1.8,2.5,0.04,0.06,0,0,9.42,54,86,1.6,7.48,1.553,882,,
110,44,,,,1.8,2.5,0.04,0.06,0,0,9.43,54,86,1.6,7.48,1.552,884,,
111,44.4,,,,1.7,2.5,0.04,0.06,0,0,9.44,54,86,1.6,7.47,1.551,882,,
112,44.8,,,,1.8,2.5,0.04,0.06,0,0,9.44,54,86,1.6,7.46,1.55,884,,
113,45.2,,,,1.8,2.5,0.04,0.06,0,0,9.44,54,86,1.6,7.46,1.55,884,,
114,45.6,,,,1.7,2.5,0.04,0.06,0,0,9.44,54,86,1.6,7.45,1.549,882,,
115,46,,,,1.8,2.5,0.04,0.06,0,0,9.45,54,86,1.6,7.44,1.548,883,,
116,46.4,,,,1.8,2.5,0.04,0.06,0,0,9.46,54,86,1.6,7.45,1.548,883,,
117,46.8,,,,1.8,2.5,0.04,0.06,0,0,9.46,54,86,1.6,7.45,1.548,881,,
118,47.2,,,,1.9,2.5,0.04,0.06,0,0,9.46,54,86,1.6,7.45,1.548,881,,
119,47.6,,,,1.9,2.5,0.04,0.06,0,0,9.45,54,86,1.6,7.45,1.549,882,,
120,48,,,,1.9,2.5,0.04,0.06,0,0,9.45,54,86,1.6,7.45,1.549,880,,
121,48.4,,,,1.8,2.5,0.04,0.06,0,0,9.45,54,86,1.6,7.45,1.549,879,,
122,48.8,,,,1.9,2.5,0.04,0.06,0,0,9.45,54,86,1.6,7.45,1.549,879,,
123,49.2,,,,1.9,2.5,0.04,0.06,0,0,9.45,54,86,1.6,7.46,1.55,879,,
124,49.6,,,,1.8,2.5,0.04,0.06,0,0,9.45,54,86,1.6,7.47,1.55,880,,
125,50,,,,1.8,2.5,0.04,0.06,0,0,9.45,54,86,1.6,7.47,1.55,880,,
126,50.4,,,,1.6,2.5,0.04,0.06,0,0,9.45,54,86,1.6,7.46,1.55,881,,
127,50.8,,,,1.6,2.5,0.04,0.06,0,0,9.45,54,86,1.6,7.46,1.55,881,,
128,51.2,,,,1.7,2.5,0.04,0.06,0,0,9.45,54,86,1.6,7.46,1.55,883,,
129,51.6,,,,1.7,2.5,0.04,0.06,0,0,9.45,54,86,1.6,7.46,1.55,884,,
130,52,,,,1.8,2.5,0.04,0.06,0,0,9.45,54,86,1.6,7.46,1.55,885,,
131,52.4,,,,1.9,2.5,0.04,0.06,0,0,9.45,54,86,1.6,7.46,1.55,884,,
132,52.8,,,,1.9,2.5,0.04,0.06,0,0,9.45,54,86,1.6,7.46,1.55,884,,
133,53.2,,,,2,2.5,0.05,0.06,0,0,9.45,54,86,1.6,7.46,1.55,884,,
134,53.6,,,,1.9,2.5,0.04,0.06,0,0,9.45,54,86,1.6,7.46,1.55,884,,
135,54,,,,1.9,2.5,0.04,0.06,0,0,9.46,54,86,1.6,7.46,1.549,885,,
136,54.4,,,,1.8,2.5,0.04,0.06,0,0,9.45,54,86,1.6,7.45,1.549,885,,
137,54.8,,,,1.8,2.5,0.04,0.06,0,0,9.45,54,86,1.6,7.45,1.549,885,,
138,55.2,,,,1.8,2.5,0.04,0.06,0,0,9.45,54,86,1.6,7.45,1.549,885,,
139,55.6,,,,1.8,2.5,0.04,0.06,0,0,9.45,54,86,1.6,7.45,1.549,886,,
140,56,,,,1.8,2.5,0.04,0.06,0,0,9.45,54,86,1.6,7.46,1.55,885,,
141,56.4,,,,1.9,2.5,0.04,0.06,0,0,9.45,54,86,1.6,7.47,1.55,884,,
142,56.8,,,,1.8,2.5,0.04,0.06,0,0,9.45,54,86,1.6,7.47,1.55,884,,
143,57.2,,,,1.9,2.5,0.04,0.06,0,0,9.45,54,86,1.6,7.47,1.55,885,,
144,57.6,,,,1.9,2.5,0.04,0.06,0,0,9.45,54,86,1.6,7.47,1.55,886,,
145,58,,,,1.9,2.5,0.04,0.06,0,0,9.45,54,86,1.6,7.46,1.55,886,,
146,58.4,,,,1.9,2.5,0.04,0.06,0,0,9.45,54,86,1.6,7.44,1.548,886,,
147,58.8,,,,1.9,2.5,0.04,0.06,0,0,9.45,54,86,1.6,7.44,1.548,886,,
148,59.2,,,,1.9,2.5,0.04,0.06,0,0,9.45,54,86,1.6,7.43,1.547,887,,
149,59.6,,,,1.8,2.5,0.04,0.06,0,0,9.47,54,86,1.6,7.43,1.546,889,,
150,60,,,,1.9,2.5,0.04,0.06,0,0,9.47,54,86,1.6,7.43,1.546,888,,
151,60.4,,,,1.9,2.5,0.04,0.06,0,0,9.47,54,86,1.6,7.43,1.546,888,,
152,60.8,,,,1.9,2.5,0.04,0.06,0,0,9.47,54,86,1.6,7.43,1.546,888,,
153,61.2,,,,2,2.5,0.05,0.06,0,0,9.47,55,87,1.6,7.44,1.547,889,,
154,61.6,,,,1.9,2.5,0.04,0.06,0,0,9.47,55,87,1.6,7.44,1.547,888,,
