Number,Time [s],Speed [RPM],DieselTiming [°CA],Temperature [°C],N [%],NMax [%],k [1/m],kMax [1/m],CO [%vol],COcorrected [%vol],CO2 [%vol],HC [ppm],HCcorr [ppm],Dilution,O2 [%vol],Lambda,NO [ppm],AmbientTemperature [°C],AirPressure [mbar]
1,0.4,,,,0.5,3.4,0.01,0.08,0,0,5.79,40,104,2.6,12.29,2.482,395,35,1013
2,0.8,,,,0.5,3.4,0.01,0.08,0,0,5.79,40,104,2.6,12.29,2.482,393,,
3,1.2,,,,0.5,3.4,0.01,0.08,0,0,5.79,40,104,2.6,12.3,2.483,392,,
4,1.6,,,,0.5,3.4,0.01,0.08,0,0,5.79,40,104,2.6,12.3,2.483,392,,
5,2,,,,0.5,3.4,0.01,0.08,0,0,5.81,40,103,2.6,12.29,2.477,393,,
6,2.4,,,,0.5,3.4,0.01,0.08,0,0,6.15,40,98,2.4,12.25,2.391,393,,
7,2.8,,,,0.5,3.4,0.01,0.08,0,0,6.76,41,91,2.2,12.06,2.246,393,,
8,3.2,,,,0.5,3.4,0.01,0.08,0,0,6.78,41,91,2.2,11.61,2.196,395,,
9,3.6,,,,0.5,3.4,0.01,0.08,0,0,6.78,41,91,2.2,11.61,2.196,395,,
10,4,,,,0.5,3.4,0.01,0.08,0,0,6.77,41,91,2.2,11.24,2.159,400,,
11,4.4,,,,0.5,3.4,0.01,0.08,0,0,6.49,41,95,2.3,11.21,2.206,409,,
12,4.8,,,,0.5,3.4,0.01,0.08,0,0,6.37,41,97,2.4,11.41,2.251,423,,
13,5.2,,,,0.5,3.4,0.01,0.08,0,0,6.22,41,99,2.4,11.63,2.305,435,,
14,5.6,,,,0.5,3.4,0.01,0.08,0,0,6.22,41,99,2.4,11.63,2.305,435,,
15,6,,,,0.4,3.4,0.01,0.08,0,0,6.2,41,99,2.4,11.81,2.33,445,,
16,6.4,,,,0.4,3.4,0.01,0.08,0,0,6.16,41,100,2.4,11.92,2.351,449,,
17,6.8,,,,0.4,3.4,0.01,0.08,0,0,6.13,41,100,2.4,11.98,2.364,448,,
18,7.2,,,,0.5,3.4,0.01,0.08,0,0,6.08,41,101,2.5,12.02,2.38,444,,
19,7.6,,,,0.5,3.4,0.01,0.08,0,0,6.08,41,101,2.5,12.02,2.38,444,,
20,8,,,,0.5,3.4,0.01,0.08,0,0,6.07,41,101,2.5,12.05,2.386,442,,
21,8.4,,,,0.5,3.4,0.01,0.08,0,0,6.06,41,101,2.5,12.06,2.389,436,,
22,8.8,,,,0.5,3.4,0.01,0.08,0,0,6.05,41,102,2.5,12.07,2.393,432,,
23,9.2,,,,0.5,3.4,0.01,0.08,0,0,6.05,41,102,2.5,12.13,2.4,430,,
24,9.6,,,,0.5,3.4,0.01,0.08,0,0,6.05,41,102,2.5,12.08,2.394,430,,
25,10,,,,0.5,3.4,0.01,0.08,0,0,6.05,41,102,2.5,12.08,2.394,424,,
26,10.4,,,,0.5,3.4,0.01,0.08,0,0,6.05,41,102,2.5,12.08,2.394,423,,
27,10.8,,,,0.5,3.4,0.01,0.08,0,0,6.05,41,102,2.5,12.08,2.394,422,,
28,11.2,,,,0.5,3.4,0.01,0.08,0,0,6.04,41,102,2.5,12.07,2.395,421,,
29,11.6,,,,0.5,3.4,0.01,0.08,0,0,6.04,41,102,2.5,12.07,2.395,421,,
30,12,,,,0.4,3.4,0.01,0.08,0,0,6.04,41,102,2.5,12.07,2.395,420,,
31,12.4,,,,0.5,3.4,0.01,0.08,0,0,6.04,41,102,2.5,12.07,2.395,421,,
32,12.8,,,,0.5,3.4,0.01,0.08,0,0,6.04,41,102,2.5,12.07,2.395,420,,
33,13.2,,,,0.5,3.4,0.01,0.08,0,0,6.04,41,102,2.5,12.07,2.395,420,,
34,13.6,,,,0.5,3.4,0.01,0.08,0,0,6.04,41,102,2.5,12.09,2.397,418,,
35,14,,,,0.5,3.4,0.01,0.08,0,0,6.04,41,102,2.5,12.1,2.399,417,,
36,14.4,,,,0.5,3.4,0.01,0.08,0,0,6.04,41,102,2.5,12.11,2.4,414,,
37,14.8,,,,0.5,3.4,0.01,0.08,0,0,6.03,41,102,2.5,12.12,2.403,414,,
38,15.2,,,,0.5,3.4,0.01,0.08,0,0,6.03,41,102,2.5,12.12,2.403,414,,
39,15.6,,,,0.5,3.4,0.01,0.08,0,0,6.03,41,102,2.5,12.13,2.404,420,,
40,16,,,,0.5,3.4,0.01,0.08,0,0,6.03,41,102,2.5,12.13,2.404,414,,
41,16.4,,,,0.5,3.4,0.01,0.08,0,0,6.03,41,102,2.5,12.13,2.404,414,,
42,16.8,,,,0.5,3.4,0.01,0.08,0,0,6.03,41,102,2.5,12.14,2.405,416,,
43,17.2,,,,0.5,3.4,0.01,0.08,0,0,6.03,41,102,2.5,12.14,2.405,416,,
44,17.6,,,,0.5,3.4,0.01,0.08,0,0,6.03,41,102,2.5,12.13,2.404,415,,
45,18,,,,0.5,3.4,0.01,0.08,0,0,6.02,41,102,2.5,12.13,2.407,412,,
46,18.4,,,,0.5,3.4,0.01,0.08,0,0,6.02,41,102,2.5,12.13,2.407,411,,
47,18.8,,,,0.5,3.4,0.01,0.08,0,0,6.02,41,102,2.5,12.13,2.407,414,,
48,19.2,,,,0.5,3.4,0.01,0.08,0,0,6.02,41,102,2.5,12.13,2.407,414,,
49,19.6,,,,0.5,3.4,0.01,0.08,0,0,6.02,41,102,2.5,12.13,2.407,410,,
50,20,,,,0.5,3.4,0.01,0.08,0,0,6.02,41,102,2.5,12.13,2.407,412,,
51,20.4,,,,0.5,3.4,0.01,0.08,0,0,6.02,41,102,2.5,12.12,2.405,411,,
52,20.8,,,,0.5,3.4,0.01,0.08,0,0,6,41,102,2.5,12.12,2.41,412,,
53,21.2,,,,0.5,3.4,0.01,0.08,0,0,6,41,102,2.5,12.12,2.41,412,,
54,21.6,,,,0.5,3.4,0.01,0.08,0,0,6,41,102,2.5,12.12,2.41,411,,
55,22,,,,0.5,3.4,0.01,0.08,0,0,6,41,102,2.5,12.12,2.41,413,,
56,22.4,,,,0.5,3.4,0.01,0.08,0,0,5.99,41,103,2.5,12.12,2.412,413,,
57,22.8,,,,0.5,3.4,0.01,0.08,0,0,5.98,41,103,2.5,12.12,2.415,411,,
58,23.2,,,,0.5,3.4,0.01,0.08,0,0,5.98,41,103,2.5,12.12,2.415,411,,
59,23.6,,,,0.5,3.4,0.01,0.08,0,0,5.98,41,103,2.5,12.12,2.415,411,,
60,24,,,,0.5,3.4,0.01,0.08,0,0,5.98,41,103,2.5,12.12,2.415,410,,
61,24.4,,,,0.5,3.4,0.01,0.08,0,0,5.98,41,103,2.5,12.12,2.415,410,,
62,24.8,,,,0.4,3.4,0.01,0.08,0,0,5.98,41,103,2.5,12.12,2.415,411,,
63,25.2,,,,0.3,3.4,0.01,0.08,0,0,5.98,41,103,2.5,12.12,2.415,411,,
64,25.6,,,,0.3,3.4,0.01,0.08,0,0,5.98,41,103,2.5,12.12,2.415,410,,
65,26,,,,0.3,3.4,0.01,0.08,0,0,5.98,41,103,2.5,12.12,2.415,409,,
66,26.4,,,,0.2,3.4,0,0.08,0,0,5.98,41,103,2.5,12.13,2.416,411,,
67,26.8,,,,0.3,3.4,0.01,0.08,0,0,5.98,41,103,2.5,12.13,2.416,410,,
68,27.2,,,,0.3,3.4,0.01,0.08,0,0,5.98,41,103,2.5,12.13,2.416,410,,
69,27.6,,,,0.2,3.4,0,0.08,0,0,5.98,42,105,2.5,12.13,2.416,409,,
70,28,,,,0.2,3.4,0,0.08,0,0,5.98,41,103,2.5,12.13,2.416,409,,
71,28.4,,,,0.2,3.4,0,0.08,0,0,5.98,42,105,2.5,12.13,2.416,409,,
72,28.8,,,,0.2,3.4,0,0.08,0,0,5.98,42,105,2.5,12.12,2.415,412,,
73,29.2,,,,0.3,3.4,0.01,0.08,0,0,5.98,42,105,2.5,12.12,2.415,412,,
74,29.6,,,,0.2,3.4,0,0.08,0,0,5.98,42,105,2.5,12.12,2.415,411,,
75,30,,,,0.2,3.4,0,0.08,0,0,5.98,42,105,2.5,12.12,2.415,408,,
