Number,Time [s],Speed [RPM],DieselTiming [°CA],Temperature [°C],N [%],NMax [%],k [1/m],kMax [1/m],CO [%vol],COcorrected [%vol],CO2 [%vol],HC [ppm],HCcorr [ppm],Dilution,O2 [%vol],Lambda,NO [ppm],AmbientTemperature [°C],AirPressure [mbar]
17,6.8,,,,2.9,3.4,0.07,0.08,0.03,0.05,9.88,53,80,1.5,6.83,1.478,898,,
18,7.2,,,,2.9,3.4,0.07,0.08,0.03,0.05,9.89,53,80,1.5,6.81,1.477,894,,
19,7.6,,,,2.9,3.4,0.07,0.08,0.03,0.05,9.92,53,80,1.5,6.8,1.474,890,,
20,8,,,,2.9,3.4,0.07,0.08,0.03,0.05,9.92,53,80,1.5,6.8,1.474,890,,
21,8.4,,,,3.1,3.4,0.07,0.08,0.03,0.05,9.92,52,78,1.5,6.8,1.474,888,,
22,8.8,,,,2.9,3.4,0.07,0.08,0.03,0.05,9.92,52,78,1.5,6.8,1.474,887,,
23,9.2,,,,2.9,3.4,0.07,0.08,0.02,0.03,9.93,52,78,1.5,6.8,1.475,885,,
24,9.6,,,,2.7,3.4,0.06,0.08,0.02,0.03,9.93,52,78,1.5,6.8,1.475,885,,
25,10,,,,2.7,3.4,0.06,0.08,0.02,0.03,9.93,52,78,1.5,6.81,1.476,885,,
26,10.4,,,,2.9,3.4,0.07,0.08,0.02,0.03,9.93,52,78,1.5,6.81,1.476,885,,
27,10.8,,,,3.1,3.4,0.07,0.08,0.02,0.03,9.93,52,78,1.5,6.81,1.476,885,,
28,11.2,,,,3.1,3.4,0.07,0.08,0.02,0.03,9.93,52,78,1.5,6.81,1.476,884,,
29,11.6,,,,3.1,3.4,0.07,0.08,0.02,0.03,9.93,52,78,1.5,6.81,1.476,884,,
30,12,,,,2.8,3.4,0.07,0.08,0.02,0.03,9.93,52,78,1.5,6.81,1.476,885,,
31,12.4,,,,2.8,3.4,0.07,0.08,0.02,0.03,9.93,52,78,1.5,6.81,1.476,885,,
32,12.8,,,,2.9,3.4,0.07,0.08,0.02,0.03,9.93,52,78,1.5,6.82,1.476,885,,
33,13.2,,,,3,3.4,0.07,0.08,0.02,0.03,9.93,52,78,1.5,6.83,1.477,887,,
34,13.6,,,,3.1,3.4,0.07,0.08,0.02,0.03,9.93,52,78,1.5,6.83,1.477,887,,
35,14,,,,3.2,3.4,0.08,0.08,0.02,0.03,9.93,52,78,1.5,6.83,1.477,887,,
36,14.4,,,,2.9,3.4,0.07,0.08,0.02,0.03,9.92,52,78,1.5,6.83,1.478,887,,
37,14.8,,,,2.8,3.4,0.07,0.08,0.02,0.03,9.92,52,78,1.5,6.83,1.478,885,,
38,15.2,,,,3.1,3.4,0.07,0.08,0.02,0.03,9.92,52,78,1.5,6.83,1.478,886,,
39,15.6,,,,3.2,3.4,0.08,0.08,0.02,0.03,9.92,52,78,1.5,6.83,1.478,886,,
40,16,,,,3.1,3.4,0.07,0.08,0.02,0.03,9.92,52,78,1.5,6.83,1.478,887,,
41,16.4,,,,3.1,3.4,0.07,0.08,0.02,0.03,9.92,52,78,1.5,6.83,1.478,887,,
42,16.8,,,,3,3.4,0.07,0.08,0.02,0.03,9.92,52,78,1.5,6.83,1.478,889,,
43,17.2,,,,2.7,3.4,0.06,0.08,0.01,0.02,9.92,52,79,1.5,6.83,1.478,889,,
44,17.6,,,,2.7,3.4,0.06,0.08,0.01,0.02,9.92,52,79,1.5,6.83,1.478,889,,
45,18,,,,2.9,3.4,0.07,0.08,0.01,0.02,9.92,52,79,1.5,6.83,1.478,889,,
46,18.4,,,,3,3.4,0.07,0.08,0.01,0.02,9.92,52,79,1.5,6.83,1.478,891,,
47,18.8,,,,2.9,3.4,0.07,0.08,0.01,0.02,9.92,52,79,1.5,6.83,1.478,891,,
48,19.2,,,,3,3.4,0.07,0.08,0.01,0.02,9.92,52,79,1.5,6.83,1.478,891,,
49,19.6,,,,3,3.4,0.07,0.08,0.01,0.02,9.92,52,79,1.5,6.83,1.478,891,,
50,20,,,,2.8,3.4,0.07,0.08,0.01,0.02,9.92,52,79,1.5,6.82,1.478,889,,
51,20.4,,,,2.7,3.4,0.06,0.08,0.01,0.02,9.92,52,79,1.5,6.81,1.477,888,,
52,20.8,,,,2.8,3.4,0.07,0.08,0.01,0.02,9.92,52,79,1.5,6.81,1.477,889,,
53,21.2,,,,3.1,3.4,0.07,0.08,0.01,0.02,9.93,52,78,1.5,6.81,1.477,889,,
54,21.6,,,,3,3.4,0.07,0.08,0.01,0.02,9.93,52,78,1.5,6.81,1.477,889,,
55,22,,,,2.7,3.4,0.06,0.08,0.01,0.02,9.93,52,78,1.5,6.81,1.477,889,,
56,22.4,,,,2.6,3.4,0.06,0.08,0.01,0.02,9.93,52,78,1.5,6.81,1.477,890,,
57,22.8,,,,2.8,3.4,0.07,0.08,0.01,0.02,9.93,52,78,1.5,6.81,1.477,889,,
58,23.2,,,,3,3.4,0.07,0.08,0.01,0.02,9.93,52,78,1.5,6.81,1.477,890,,
59,23.6,,,,2.8,3.4,0.07,0.08,0.01,0.02,9.93,52,78,1.5,6.81,1.477,890,,
60,24,,,,2.8,3.4,0.07,0.08,0.01,0.02,9.93,52,78,1.5,6.8,1.476,890,,
61,24.4,,,,3.1,3.4,0.07,0.08,0.01,0.02,9.93,52,78,1.5,6.8,1.476,889,,
62,24.8,,,,2.9,3.4,0.07,0.08,0.01,0.02,9.93,52,78,1.5,6.8,1.476,890,,
63,25.2,,,,2.9,3.4,0.07,0.08,0.01,0.02,9.93,52,78,1.5,6.8,1.476,890,,
64,25.6,,,,3.1,3.4,0.07,0.08,0.01,0.02,9.93,52,78,1.5,6.8,1.476,890,,
65,26,,,,3.1,3.4,0.07,0.08,0.01,0.02,9.93,52,78,1.5,6.81,1.477,891,,
66,26.4,,,,3.2,3.4,0.08,0.08,0.01,0.02,9.93,52,78,1.5,6.82,1.477,891,,
67,26.8,,,,3.3,3.4,0.08,0.08,0.01,0.02,9.93,52,78,1.5,6.82,1.477,892,,
68,27.2,,,,2.9,3.4,0.07,0.08,0.01,0.02,9.93,52,78,1.5,6.83,1.478,893,,
69,27.6,,,,2.9,3.4,0.07,0.08,0.01,0.02,9.93,52,78,1.5,6.83,1.478,893,,
70,28,,,,3,3.4,0.07,0.08,0.01,0.02,9.92,52,79,1.5,6.83,1.478,893,,
71,28.4,,,,3,3.4,0.07,0.08,0.01,0.02,9.92,52,79,1.5,6.83,1.478,894,,
72,28.8,,,,2.8,3.4,0.07,0.08,0.01,0.02,9.91,52,79,1.5,6.83,1.479,894,,
73,29.2,,,,2.7,3.4,0.06,0.08,0.01,0.02,9.91,52,79,1.5,6.83,1.479,894,,
74,29.6,,,,2.8,3.4,0.07,0.08,0.01,0.02,9.91,52,79,1.5,6.84,1.48,894,,
75,30,,,,2.8,3.4,0.07,0.08,0.01,0.02,9.91,52,79,1.5,6.84,1.48,894,,
76,30.4,,,,2.9,3.4,0.07,0.08,0.01,0.02,9.91,52,79,1.5,6.84,1.48,894,,
77,30.8,,,,3.1,3.4,0.07,0.08,0.01,0.02,9.91,52,79,1.5,6.85,1.48,892,,
78,31.2,,,,3,3.4,0.07,0.08,0.01,0.02,9.91,52,79,1.5,6.85,1.48,892,,
79,31.6,,,,2.9,3.4,0.07,0.08,0.01,0.02,9.91,52,79,1.5,6.85,1.48,892,,
80,32,,,,2.7,3.4,0.06,0.08,0.01,0.02,9.91,52,79,1.5,6.85,1.48,891,,
81,32.4,,,,2.6,3.4,0.06,0.08,0,0,9.91,52,79,1.5,6.85,1.481,891,,
82,32.8,,,,2.6,3.4,0.06,0.08,0,0,9.92,52,79,1.5,6.85,1.481,889,,
83,33.2,,,,2.8,3.4,0.07,0.08,0,0,9.92,52,79,1.5,6.85,1.481,889,,
84,33.6,,,,3,3.4,0.07,0.08,0,0,9.92,52,79,1.5,6.85,1.481,889,,
85,34,,,,2.9,3.4,0.07,0.08,0,0,9.92,52,79,1.5,6.85,1.481,886,,
86,34.4,,,,2.7,3.4,0.06,0.08,0,0,9.92,52,79,1.5,6.85,1.481,887,,
87,34.8,,,,2.9,3.4,0.07,0.08,0,0,9.92,52,79,1.5,6.85,1.481,886,,
88,35.2,,,,2.9,3.4,0.07,0.08,0,0,9.92,52,79,1.5,6.85,1.481,886,,
89,35.6,,,,2.8,3.4,0.07,0.08,0,0,9.92,52,79,1.5,6.86,1.481,883,,
90,36,,,,2.7,3.4,0.06,0.08,0,0,9.91,52,79,1.5,6.86,1.482,884,,
91,36.4,,,,2.7,3.4,0.06,0.08,0,0,9.91,52,79,1.5,6.86,1.482,884,,
92,36.8,,,,2.9,3.4,0.07,0.08,0,0,9.91,52,79,1.5,6.85,1.481,884,,
93,37.2,,,,3,3.4,0.07,0.08,0,0,9.91,52,79,1.5,6.85,1.481,884,,
94,37.6,,,,3,3.4,0.07,0.08,0,0,9.91,52,79,1.5,6.85,1.481,883,,
95,38,,,,3,3.4,0.07,0.08,0,0,9.91,52,79,1.5,6.85,1.481,884,,
96,38.4,,,,3,3.4,0.07,0.08,0,0,9.91,52,79,1.5,6.85,1.481,884,,
97,38.8,,,,3,3.4,0.07,0.08,0,0,9.92,52,79,1.5,6.86,1.481,885,,
98,39.2,,,,3.1,3.4,0.07,0.08,0,0,9.92,52,79,1.5,6.86,1.481,885,,
99,39.6,,,,3,3.4,0.07,0.08,0,0,9.92,52,79,1.5,6.86,1.481,886,,
100,40,,,,3.1,3.4,0.07,0.08,0,0,9.92,52,79,1.5,6.86,1.481,887,,
101,40.4,,,,3.2,3.4,0.08,0.08,0,0,9.92,52,79,1.5,6.85,1.481,886,,
102,40.8,,,,3,3.4,0.07,0.08,0,0,9.92,52,79,1.5,6.85,1.481,887,,
103,41.2,,,,2.9,3.4,0.07,0.08,0,0,9.92,52,79,1.5,6.85,1.481,887,,
104,41.6,,,,2.9,3.4,0.07,0.08,0,0,9.92,52,79,1.5,6.85,1.481,887,,
105,42,,,,3,3.4,0.07,0.08,0,0,9.92,52,79,1.5,6.84,1.48,886,,
106,42.4,,,,3,3.4,0.07,0.08,0,0,9.92,52,79,1.5,6.84,1.48,885,,
107,42.8,,,,2.9,3.4,0.07,0.08,0,0,9.92,52,79,1.5,6.83,1.479,885,,
108,43.2,,,,3,3.4,0.07,0.08,0,0,9.92,52,79,1.5,6.83,1.479,885,,
109,43.6,,,,3.1,3.4,0.07,0.08,0,0,9.92,52,79,1.5,6.83,1.479,884,,
110,44,,,,2.8,3.4,0.07,0.08,0,0,9.92,52,79,1.5,6.83,1.479,885,,
111,44.4,,,,2.7,3.4,0.06,0.08,0,0,9.92,52,79,1.5,6.82,1.479,884,,
112,44.8,,,,2.8,3.4,0.07,0.08,0,0,9.92,52,79,1.5,6.82,1.479,884,,
113,45.2,,,,2.6,3.4,0.06,0.08,0,0,9.92,52,79,1.5,6.82,1.479,884,,
114,45.6,,,,2.8,3.4,0.07,0.08,0,0,9.92,51,77,1.5,6.82,1.479,885,,
115,46,,,,2.8,3.4,0.07,0.08,0,0,9.92,51,77,1.5,6.82,1.479,885,,
116,46.4,,,,2.7,3.4,0.06,0.08,0,0,9.92,51,77,1.5,6.81,1.478,885,,
117,46.8,,,,2.9,3.4,0.07,0.08,0,0,9.92,52,79,1.5,6.8,1.477,885,,
118,47.2,,,,3.1,3.4,0.07,0.08,0,0,9.92,52,79,1.5,6.8,1.477,885,,
119,47.6,,,,3.2,3.4,0.08,0.08,0,0,9.92,52,79,1.5,6.8,1.477,884,,
120,48,,,,3.2,3.4,0.08,0.08,0,0,9.92,52,79,1.5,6.8,1.477,882,,
121,48.4,,,,3,3.4,0.07,0.08,0,0,9.92,52,79,1.5,6.81,1.478,882,,
122,48.8,,,,3,3.4,0.07,0.08,0,0,9.92,52,79,1.5,6.86,1.481,882,,
123,49.2,,,,2.8,3.4,0.07,0.08,0,0,9.92,52,79,1.5,6.81,1.478,882,,
124,49.6,,,,2.7,3.4,0.06,0.08,0,0,9.92,52,79,1.5,6.82,1.479,881,,
125,50,,,,2.7,3.4,0.06,0.08,0,0,9.92,51,77,1.5,6.82,1.479,880,,
126,50.4,,,,2.7,3.4,0.06,0.08,0,0,9.92,51,77,1.5,6.81,1.478,880,,
127,50.8,,,,2.9,3.4,0.07,0.08,0,0,9.92,51,77,1.5,6.81,1.478,880,,
128,51.2,,,,2.8,3.4,0.07,0.08,0,0,9.92,51,77,1.5,6.81,1.478,880,,
129,51.6,,,,2.7,3.4,0.06,0.08,0,0,9.92,51,77,1.5,6.81,1.478,880,,
130,52,,,,2.7,3.4,0.06,0.08,0,0,9.92,51,77,1.5,6.81,1.478,881,,
131,52.4,,,,2.9,3.4,0.07,0.08,0,0,9.92,51,77,1.5,6.82,1.479,882,,
132,52.8,,,,3,3.4,0.07,0.08,0,0,9.92,51,77,1.5,6.82,1.479,882,,
133,53.2,,,,2.8,3.4,0.07,0.08,0,0,9.92,51,77,1.5,6.82,1.479,882,,
134,53.6,,,,2.9,3.4,0.07,0.08,0,0,9.92,51,77,1.5,6.82,1.479,883,,
135,54,,,,3,3.4,0.07,0.08,0,0,9.92,51,77,1.5,6.82,1.479,882,,
136,54.4,,,,2.8,3.4,0.07,0.08,0,0,9.92,51,77,1.5,6.83,1.479,882,,
137,54.8,,,,2.6,3.4,0.06,0.08,0,0,9.92,51,77,1.5,6.83,1.479,882,,
138,55.2,,,,2.7,3.4,0.06,0.08,0,0,9.92,51,77,1.5,6.83,1.479,881,,
139,55.6,,,,2.8,3.4,0.07,0.08,0,0,9.92,51,77,1.5,6.83,1.479,881,,
140,56,,,,2.8,3.4,0.07,0.08,0,0,9.92,52,79,1.5,6.84,1.48,880,,
141,56.4,,,,2.7,3.4,0.06,0.08,0,0,9.92,52,79,1.5,6.84,1.48,880,,
142,56.8,,,,2.7,3.4,0.06,0.08,0,0,9.92,52,79,1.5,6.84,1.48,880,,
143,57.2,,,,2.8,3.4,0.07,0.08,0,0,9.92,51,77,1.5,6.84,1.48,880,,
144,57.6,,,,2.6,3.4,0.06,0.08,0,0,9.92,51,77,1.5,6.84,1.48,880,,
145,58,,,,2.5,3.4,0.06,0.08,0,0,9.92,51,77,1.5,6.83,1.479,878,,
146,58.4,,,,2.5,3.4,0.06,0.08,0,0,9.92,52,79,1.5,6.83,1.479,879,,
147,58.8,,,,2.7,3.4,0.06,0.08,0,0,9.92,52,79,1.5,6.83,1.479,879,,
148,59.2,,,,2.9,3.4,0.07,0.08,0,0,9.92,52,79,1.5,6.83,1.479,878,,
149,59.6,,,,3,3.4,0.07,0.08,0,0,9.92,52,79,1.5,6.83,1.479,880,,
150,60,,,,2.9,3.4,0.07,0.08,0,0,9.92,51,77,1.5,6.83,1.479,879,,
151,60.4,,,,2.7,3.4,0.06,0.08,0,0,9.92,51,77,1.5,6.84,1.48,881,,
152,60.8,,,,2.7,3.4,0.06,0.08,0,0,9.92,51,77,1.5,6.84,1.48,881,,
153,61.2,,,,2.7,3.4,0.06,0.08,0,0,9.92,51,77,1.5,6.83,1.479,881,,
154,61.6,,,,2.8,3.4,0.07,0.08,0,0,9.92,51,77,1.5,6.83,1.479,881,,
155,62,,,,3,3.4,0.07,0.08,0,0,9.92,51,77,1.5,6.83,1.479,881,,
156,62.4,,,,2.7,3.4,0.06,0.08,0,0,9.92,52,79,1.5,6.83,1.479,881,,
157,62.8,,,,2.6,3.4,0.06,0.08,0,0,9.92,52,79,1.5,6.83,1.479,881,,
158,63.2,,,,2.8,3.4,0.07,0.08,0,0,9.92,51,77,1.5,6.83,1.479,883,,
