Number,Time [s],Speed [RPM],DieselTiming [°CA],Temperature [°C],N [%],NMax [%],k [1/m],kMax [1/m],CO [%vol],COcorrected [%vol],CO2 [%vol],HC [ppm],HCcorr [ppm],Dilution,O2 [%vol],Lambda,NO [ppm],AmbientTemperature [°C],AirPressure [mbar]
84,33.6,,,,1.1,3.4,0.03,0.08,0,0,8.02,41,77,1.9,9.3,1.81,701,,
85,34,,,,1.1,3.4,0.03,0.08,0,0,8.02,41,77,1.9,9.3,1.81,702,,
86,34.4,,,,1.1,3.4,0.03,0.08,0,0,8.02,41,77,1.9,9.3,1.81,701,,
87,34.8,,,,1.1,3.4,0.03,0.08,0,0,8.02,41,77,1.9,9.3,1.81,701,,
88,35.2,,,,1.1,3.4,0.03,0.08,0,0,8.02,41,77,1.9,9.29,1.809,700,,
89,35.6,,,,1.1,3.4,0.03,0.08,0,0,8.02,41,77,1.9,9.29,1.809,702,,
90,36,,,,1.1,3.4,0.03,0.08,0,0,8.02,41,77,1.9,9.29,1.809,701,,
91,36.4,,,,1,3.4,0.02,0.08,0,0,8.02,41,77,1.9,9.28,1.808,703,,
92,36.8,,,,1,3.4,0.02,0.08,0,0,8.02,41,77,1.9,9.28,1.808,703,,
93,37.2,,,,1,3.4,0.02,0.08,0,0,8.02,41,77,1.9,9.27,1.807,703,,
94,37.6,,,,1,3.4,0.02,0.08,0,0,8.02,41,77,1.9,9.27,1.807,704,,
95,38,,,,1.1,3.4,0.03,0.08,0,0,8.02,41,77,1.9,9.27,1.807,704,,
96,38.4,,,,1.1,3.4,0.03,0.08,0,0,8.01,41,77,1.9,9.27,1.808,704,,
97,38.8,,,,1,3.4,0.02,0.08,0,0,8.01,41,77,1.9,9.27,1.808,704,,
98,39.2,,,,1,3.4,0.02,0.08,0,0,8.01,41,77,1.9,9.27,1.808,706,,
99,39.6,,,,1,3.4,0.02,0.08,0,0,8.02,41,77,1.9,9.27,1.807,705,,
100,40,,,,1,3.4,0.02,0.08,0,0,8.02,41,77,1.9,9.26,1.806,705,,
101,40.4,,,,1,3.4,0.02,0.08,0,0,8.03,41,77,1.9,9.25,1.804,704,,
102,40.8,,,,1,3.4,0.02,0.08,0,0,8.03,41,77,1.9,9.25,1.804,704,,
103,41.2,,,,1.1,3.4,0.03,0.08,0,0,8.03,41,77,1.9,9.24,1.803,704,,
104,41.6,,,,1,3.4,0.02,0.08,0,0,8.03,41,77,1.9,9.24,1.803,705,,
105,42,,,,1,3.4,0.02,0.08,0,0,8.03,41,77,1.9,9.23,1.803,704,,
106,42.4,,,,1,3.4,0.02,0.08,0,0,8.03,41,77,1.9,9.23,1.803,704,,
107,42.8,,,,1,3.4,0.02,0.08,0,0,8.03,41,77,1.9,9.23,1.803,704,,
108,43.2,,,,1,3.4,0.02,0.08,0,0,8.03,41,77,1.9,9.23,1.803,703,,
109,43.6,,,,1,3.4,0.02,0.08,0,0,8.03,41,77,1.9,9.24,1.803,704,,
110,44,,,,1,3.4,0.02,0.08,0,0,8.03,41,77,1.9,9.24,1.803,704,,
111,44.4,,,,0.9,3.4,0.02,0.08,0,0,8.03,41,77,1.9,9.25,1.804,704,,
112,44.8,,,,1,3.4,0.02,0.08,0,0,8.03,41,77,1.9,9.25,1.804,704,,
113,45.2,,,,1,3.4,0.02,0.08,0,0,8.03,41,77,1.9,9.25,1.804,705,,
114,45.6,,,,0.9,3.4,0.02,0.08,0,0,8.03,41,77,1.9,9.25,1.804,706,,
115,46,,,,0.9,3.4,0.02,0.08,0,0,8.03,41,77,1.9,9.25,1.804,704,,
116,46.4,,,,1,3.4,0.02,0.08,0,0,8.03,41,77,1.9,9.25,1.804,706,,
117,46.8,,,,0.9,3.4,0.02,0.08,0,0,8.03,41,77,1.9,9.25,1.804,706,,
118,47.2,,,,0.9,3.4,0.02,0.08,0,0,8.03,41,77,1.9,9.25,1.804,707,,
119,47.6,,,,0.9,3.4,0.02,0.08,0,0,8.03,41,77,1.9,9.25,1.804,707,,
120,48,,,,1,3.4,0.02,0.08,0,0,8.03,41,77,1.9,9.25,1.804,707,,
121,48.4,,,,1,3.4,0.02,0.08,0,0,8.04,40,75,1.9,9.25,1.803,708,,
122,48.8,,,,1,3.4,0.02,0.08,0,0,8.04,40,75,1.9,9.25,1.803,708,,
123,49.2,,,,0.9,3.4,0.02,0.08,0,0,8.04,40,75,1.9,9.25,1.803,709,,
124,49.6,,,,0.9,3.4,0.02,0.08,0,0,8.05,40,75,1.9,9.26,1.803,708,,
125,50,,,,0.9,3.4,0.02,0.08,0,0,8.05,41,76,1.9,9.26,1.803,708,,
126,50.4,,,,1,3.4,0.02,0.08,0,0,8.05,41,76,1.9,9.27,1.804,707,,
127,50.8,,,,0.9,3.4,0.02,0.08,0,0,8.05,41,76,1.9,9.27,1.804,707,,
128,51.2,,,,0.9,3.4,0.02,0.08,0,0,8.05,40,75,1.9,9.27,1.804,707,,
129,51.6,,,,0.9,3.4,0.02,0.08,0,0,8.05,40,75,1.9,9.27,1.804,708,,
130,52,,,,0.9,3.4,0.02,0.08,0,0,8.05,40,75,1.9,9.27,1.804,708,,
131,52.4,,,,0.9,3.4,0.02,0.08,0,0,8.05,40,75,1.9,9.26,1.803,708,,
132,52.8,,,,0.9,3.4,0.02,0.08,0,0,8.05,40,75,1.9,9.26,1.803,708,,
133,53.2,,,,0.9,3.4,0.02,0.08,0,0,8.05,40,75,1.9,9.26,1.803,707,,
134,53.6,,,,0.9,3.4,0.02,0.08,0,0,8.05,40,75,1.9,9.26,1.803,706,,
135,54,,,,0.9,3.4,0.02,0.08,0,0,8.05,40,75,1.9,9.27,1.804,705,,
136,54.4,,,,0.9,3.4,0.02,0.08,0,0,8.05,40,75,1.9,9.27,1.804,705,,
137,54.8,,,,0.9,3.4,0.02,0.08,0,0,8.05,40,75,1.9,9.27,1.804,705,,
138,55.2,,,,0.9,3.4,0.02,0.08,0,0,8.05,40,75,1.9,9.27,1.804,706,,
139,55.6,,,,0.9,3.4,0.02,0.08,0,0,8.05,40,75,1.9,9.27,1.804,704,,
140,56,,,,0.9,3.4,0.02,0.08,0,0,8.05,40,75,1.9,9.27,1.804,705,,
141,56.4,,,,0.9,3.4,0.02,0.08,0,0,8.05,40,75,1.9,9.27,1.804,705,,
142,56.8,,,,0.9,3.4,0.02,0.08,0,0,8.05,40,75,1.9,9.27,1.804,705,,
143,57.2,,,,0.9,3.4,0.02,0.08,0,0,8.05,40,75,1.9,9.26,1.803,706,,
144,57.6,,,,0.9,3.4,0.02,0.08,0,0,8.05,40,75,1.9,9.25,1.802,706,,
145,58,,,,0.9,3.4,0.02,0.08,0,0,8.05,40,75,1.9,9.25,1.802,706,,
146,58.4,,,,0.9,3.4,0.02,0.08,0,0,8.05,40,75,1.9,9.25,1.802,706,,
147,58.8,,,,0.9,3.4,0.02,0.08,0,0,8.06,40,74,1.9,9.25,1.801,707,,
148,59.2,,,,1,3.4,0.02,0.08,0,0,8.06,40,74,1.9,9.26,1.802,708,,
149,59.6,,,,0.9,3.4,0.02,0.08,0,0,8.06,40,74,1.9,9.25,1.801,709,,
150,60,,,,0.9,3.4,0.02,0.08,0,0,8.06,40,74,1.9,9.25,1.801,708,,
151,60.4,,,,0.9,3.4,0.02,0.08,0,0,8.06,40,74,1.9,9.25,1.801,708,,
152,60.8,,,,0.9,3.4,0.02,0.08,0,0,8.06,40,74,1.9,9.25,1.801,709,,
