Number,Time [s],Speed [RPM],DieselTiming [°CA],Temperature [°C],N [%],NMax [%],k [1/m],kMax [1/m],CO [%vol],COcorrected [%vol],CO2 [%vol],HC [ppm],HCcorr [ppm],Dilution,O2 [%vol],Lambda,NO [ppm],AmbientTemperature [°C],AirPressure [mbar]
18,7.2,,,,0.8,3.4,0.02,0.08,0,0,5.96,15,38,2.5,12.25,2.441,423,,
19,7.6,,,,0.7,3.4,0.02,0.08,0,0,5.94,15,38,2.5,12.26,2.447,414,,
20,8,,,,0.8,3.4,0.02,0.08,0,0,5.94,15,38,2.5,12.26,2.447,414,,
21,8.4,,,,0.8,3.4,0.02,0.08,0,0,5.93,15,38,2.5,12.27,2.451,409,,
22,8.8,,,,0.8,3.4,0.02,0.08,0,0,5.93,16,40,2.5,12.28,2.452,408,,
23,9.2,,,,0.7,3.4,0.02,0.08,0,0,5.92,16,41,2.5,12.29,2.455,403,,
24,9.6,,,,0.8,3.4,0.02,0.08,0,0,5.91,16,41,2.5,12.29,2.458,398,,
25,10,,,,0.8,3.4,0.02,0.08,0,0,5.91,16,41,2.5,12.29,2.458,398,,
26,10.4,,,,0.8,3.4,0.02,0.08,0,0,5.9,16,41,2.5,12.3,2.462,396,,
27,10.8,,,,0.7,3.4,0.02,0.08,0,0,5.89,16,41,2.5,12.31,2.465,394,,
28,11.2,,,,0.7,3.4,0.02,0.08,0,0,5.86,16,41,2.6,12.32,2.474,392,,
29,11.6,,,,0.8,3.4,0.02,0.08,0,0,5.86,16,41,2.6,12.32,2.474,392,,
30,12,,,,0.7,3.4,0.02,0.08,0,0,5.83,16,41,2.6,12.33,2.483,392,,
31,12.4,,,,0.8,3.4,0.02,0.08,0,0,5.82,16,41,2.6,12.33,2.485,391,,
32,12.8,,,,0.8,3.4,0.02,0.08,0,0,5.82,17,44,2.6,12.33,2.485,391,,
33,13.2,,,,0.7,3.4,0.02,0.08,0,0,5.82,17,44,2.6,12.34,2.486,390,,
34,13.6,,,,0.7,3.4,0.02,0.08,0,0,5.82,17,44,2.6,12.34,2.486,390,,
35,14,,,,0.7,3.4,0.02,0.08,0,0,5.82,17,44,2.6,12.35,2.487,391,,
36,14.4,,,,0.7,3.4,0.02,0.08,0,0,5.82,17,44,2.6,12.35,2.487,391,,
37,14.8,,,,0.7,3.4,0.02,0.08,0,0,5.81,17,44,2.6,12.35,2.49,391,,
38,15.2,,,,0.8,3.4,0.02,0.08,0,0,5.81,17,44,2.6,12.36,2.491,390,,
39,15.6,,,,0.9,3.4,0.02,0.08,0,0,5.81,17,44,2.6,12.36,2.491,390,,
40,16,,,,1,3.4,0.02,0.08,0,0,5.81,17,44,2.6,12.36,2.491,389,,
41,16.4,,,,1,3.4,0.02,0.08,0,0,5.8,17,44,2.6,12.36,2.494,391,,
42,16.8,,,,1,3.4,0.02,0.08,0,0,5.8,17,44,2.6,12.36,2.494,391,,
43,17.2,,,,1,3.4,0.02,0.08,0,0,5.8,17,44,2.6,12.36,2.494,390,,
44,17.6,,,,1,3.4,0.02,0.08,0,0,5.8,17,44,2.6,12.36,2.494,390,,
45,18,,,,1,3.4,0.02,0.08,0,0,5.8,17,44,2.6,12.36,2.494,390,,
46,18.4,,,,1,3.4,0.02,0.08,0,0,5.8,17,44,2.6,12.36,2.494,389,,
47,18.8,,,,1,3.4,0.02,0.08,0,0,5.79,17,44,2.6,12.38,2.499,390,,
48,19.2,,,,1,3.4,0.02,0.08,0,0,5.79,17,44,2.6,12.4,2.501,389,,
49,19.6,,,,1,3.4,0.02,0.08,0,0,5.79,17,44,2.6,12.4,2.501,389,,
50,20,,,,1,3.4,0.02,0.08,0,0,5.78,18,47,2.6,12.4,2.503,387,,
51,20.4,,,,1,3.4,0.02,0.08,0,0,5.78,18,47,2.6,12.39,2.502,387,,
52,20.8,,,,1,3.4,0.02,0.08,0,0,5.78,18,47,2.6,12.37,2.5,385,,
53,21.2,,,,1,3.4,0.02,0.08,0,0,5.78,18,47,2.6,12.35,2.497,384,,
54,21.6,,,,1,3.4,0.02,0.08,0,0,5.78,18,47,2.6,12.35,2.497,384,,
55,22,,,,1,3.4,0.02,0.08,0,0,5.78,18,47,2.6,12.33,2.495,385,,
56,22.4,,,,1,3.4,0.02,0.08,0,0,5.78,18,47,2.6,12.33,2.495,385,,
57,22.8,,,,1,3.4,0.02,0.08,0,0,5.78,18,47,2.6,12.34,2.496,386,,
58,23.2,,,,1,3.4,0.02,0.08,0,0,5.78,18,47,2.6,12.34,2.496,389,,
59,23.6,,,,1,3.4,0.02,0.08,0,0,5.78,18,47,2.6,12.34,2.496,389,,
60,24,,,,1,3.4,0.02,0.08,0,0,5.77,18,47,2.6,12.34,2.499,389,,
61,24.4,,,,1,3.4,0.02,0.08,0,0,5.77,18,47,2.6,12.34,2.499,391,,
62,24.8,,,,1,3.4,0.02,0.08,0,0,5.77,18,47,2.6,12.35,2.5,391,,
63,25.2,,,,1,3.4,0.02,0.08,0,0,5.77,18,47,2.6,12.36,2.501,392,,
64,25.6,,,,1,3.4,0.02,0.08,0,0,5.77,18,47,2.6,12.36,2.501,392,,
65,26,,,,1,3.4,0.02,0.08,0,0,5.77,18,47,2.6,12.36,2.501,392,,
66,26.4,,,,1,3.4,0.02,0.08,0,0,5.77,18,47,2.6,12.37,2.502,392,,
67,26.8,,,,1,3.4,0.02,0.08,0,0,5.77,18,47,2.6,12.37,2.502,392,,
68,27.2,,,,1,3.4,0.02,0.08,0,0,5.77,18,47,2.6,12.37,2.502,391,,
69,27.6,,,,1,3.4,0.02,0.08,0,0,5.77,18,47,2.6,12.37,2.502,391,,
70,28,,,,1,3.4,0.02,0.08,0,0,5.77,18,47,2.6,12.37,2.502,392,,
71,28.4,,,,1,3.4,0.02,0.08,0,0,5.76,18,47,2.6,12.37,2.505,391,,
72,28.8,,,,1,3.4,0.02,0.08,0,0,5.76,18,47,2.6,12.37,2.505,391,,
73,29.2,,,,1,3.4,0.02,0.08,0,0,5.76,18,47,2.6,12.38,2.506,390,,
74,29.6,,,,1,3.4,0.02,0.08,0,0,5.76,18,47,2.6,12.38,2.506,390,,
75,30,,,,1,3.4,0.02,0.08,0,0,5.76,18,47,2.6,12.39,2.507,390,,
76,30.4,,,,1.1,3.4,0.03,0.08,0,0,5.75,18,47,2.6,12.42,2.514,390,,
77,30.8,,,,1.1,3.4,0.03,0.08,0,0,5.75,18,47,2.6,12.45,2.517,390,,
78,31.2,,,,1,3.4,0.02,0.08,0,0,5.75,18,47,2.6,12.45,2.517,388,,
79,31.6,,,,1,3.4,0.02,0.08,0,0,5.75,18,47,2.6,12.45,2.517,388,,
80,32,,,,1,3.4,0.02,0.08,0,0,5.75,19,50,2.6,12.44,2.516,388,,
81,32.4,,,,1,3.4,0.02,0.08,0,0,5.74,19,50,2.6,12.41,2.515,384,,
82,32.8,,,,1,3.4,0.02,0.08,0,0,5.74,19,50,2.6,12.39,2.512,383,,
83,33.2,,,,1,3.4,0.02,0.08,0,0,5.74,19,50,2.6,12.38,2.511,382,,
84,33.6,,,,1,3.4,0.02,0.08,0,0,5.74,19,50,2.6,12.38,2.511,382,,
85,34,,,,1,3.4,0.02,0.08,0,0,5.74,19,50,2.6,12.37,2.51,384,,
86,34.4,,,,1,3.4,0.02,0.08,0,0,5.74,19,50,2.6,12.37,2.51,386,,
87,34.8,,,,1,3.4,0.02,0.08,0,0,5.74,19,50,2.6,12.37,2.51,387,,
88,35.2,,,,1,3.4,0.02,0.08,0,0,5.74,19,50,2.6,12.37,2.51,387,,
89,35.6,,,,1,3.4,0.02,0.08,0,0,5.74,19,50,2.6,12.37,2.51,389,,
90,36,,,,1,3.4,0.02,0.08,0,0,5.74,19,50,2.6,12.37,2.51,391,,
91,36.4,,,,1,3.4,0.02,0.08,0,0,5.74,19,50,2.6,12.38,2.511,391,,
92,36.8,,,,1,3.4,0.02,0.08,0,0,5.74,19,50,2.6,12.38,2.511,392,,
93,37.2,,,,1,3.4,0.02,0.08,0,0,5.74,19,50,2.6,12.38,2.511,392,,
94,37.6,,,,1,3.4,0.02,0.08,0,0,5.74,19,50,2.6,12.38,2.511,392,,
95,38,,,,1,3.4,0.02,0.08,0,0,5.74,19,50,2.6,12.38,2.511,391,,
96,38.4,,,,1,3.4,0.02,0.08,0,0,5.73,19,50,2.6,12.38,2.514,392,,
97,38.8,,,,1.1,3.4,0.03,0.08,0,0,5.73,19,50,2.6,12.38,2.514,391,,
98,39.2,,,,1.1,3.4,0.03,0.08,0,0,5.73,19,50,2.6,12.38,2.514,391,,
99,39.6,,,,1,3.4,0.02,0.08,0,0,5.73,19,50,2.6,12.38,2.514,390,,
100,40,,,,1,3.4,0.02,0.08,0,0,5.73,19,50,2.6,12.38,2.514,388,,
101,40.4,,,,1.1,3.4,0.03,0.08,0,0,5.73,19,50,2.6,12.39,2.515,390,,
102,40.8,,,,1.1,3.4,0.03,0.08,0,0,5.73,19,50,2.6,12.41,2.518,389,,
103,41.2,,,,1.1,3.4,0.03,0.08,0,0,5.73,19,50,2.6,12.41,2.518,389,,
104,41.6,,,,1.1,3.4,0.03,0.08,0,0,5.73,19,50,2.6,12.42,2.519,388,,
105,42,,,,1.1,3.4,0.03,0.08,0,0,5.72,19,50,2.6,12.41,2.52,388,,
106,42.4,,,,1.1,3.4,0.03,0.08,0,0,5.73,19,50,2.6,12.4,2.516,386,,
107,42.8,,,,1.1,3.4,0.03,0.08,0,0,5.73,19,50,2.6,12.37,2.513,385,,
108,43.2,,,,1,3.4,0.02,0.08,0,0,5.73,19,50,2.6,12.37,2.513,385,,
109,43.6,,,,1,3.4,0.02,0.08,0,0,5.73,19,50,2.6,12.34,2.509,384,,
110,44,,,,1,3.4,0.02,0.08,0,0,5.73,19,50,2.6,12.33,2.508,385,,
111,44.4,,,,1,3.4,0.02,0.08,0,0,5.73,19,50,2.6,12.32,2.506,386,,
112,44.8,,,,1,3.4,0.02,0.08,0,0,5.73,19,50,2.6,12.32,2.506,387,,
113,45.2,,,,1,3.4,0.02,0.08,0,0,5.73,19,50,2.6,12.32,2.506,387,,
114,45.6,,,,1.1,3.4,0.03,0.08,0,0,5.73,19,50,2.6,12.32,2.506,389,,
115,46,,,,1.1,3.4,0.03,0.08,0,0,5.73,19,50,2.6,12.32,2.506,389,,
116,46.4,,,,1.1,3.4,0.03,0.08,0,0,5.73,20,52,2.6,12.33,2.507,392,,
117,46.8,,,,1,3.4,0.02,0.08,0,0,5.73,20,52,2.6,12.33,2.507,392,,
118,47.2,,,,1,3.4,0.02,0.08,0,0,5.73,20,52,2.6,12.33,2.507,392,,
119,47.6,,,,1.1,3.4,0.03,0.08,0,0,5.73,20,52,2.6,12.33,2.507,393,,
120,48,,,,1.1,3.4,0.03,0.08,0,0,5.73,20,52,2.6,12.33,2.507,393,,
121,48.4,,,,1,3.4,0.02,0.08,0,0,5.73,19,50,2.6,12.33,2.508,394,,
122,48.8,,,,1,3.4,0.02,0.08,0,0,5.73,19,50,2.6,12.34,2.509,393,,
123,49.2,,,,1,3.4,0.02,0.08,0,0,5.73,19,50,2.6,12.34,2.509,393,,
124,49.6,,,,1,3.4,0.02,0.08,0,0,5.73,20,52,2.6,12.34,2.509,394,,
125,50,,,,1.1,3.4,0.03,0.08,0,0,5.73,20,52,2.6,12.35,2.51,395,,
126,50.4,,,,1.1,3.4,0.03,0.08,0,0,5.72,20,52,2.6,12.36,2.514,395,,
127,50.8,,,,1,3.4,0.02,0.08,0,0,5.72,20,52,2.6,12.36,2.514,393,,
128,51.2,,,,1,3.4,0.02,0.08,0,0,5.72,20,52,2.6,12.36,2.514,393,,
129,51.6,,,,1,3.4,0.02,0.08,0,0,5.72,20,52,2.6,12.37,2.515,392,,
130,52,,,,1,3.4,0.02,0.08,0,0,5.72,20,52,2.6,12.37,2.515,393,,
131,52.4,,,,1,3.4,0.02,0.08,0,0,5.72,20,52,2.6,12.37,2.515,394,,
132,52.8,,,,1,3.4,0.02,0.08,0,0,5.72,20,52,2.6,12.37,2.515,394,,
133,53.2,,,,1.1,3.4,0.03,0.08,0,0,5.72,20,52,2.6,12.37,2.515,393,,
134,53.6,,,,1,3.4,0.02,0.08,0,0,5.71,20,53,2.6,12.38,2.519,392,,
135,54,,,,1,3.4,0.02,0.08,0,0,5.71,20,53,2.6,12.38,2.519,392,,
136,54.4,,,,1,3.4,0.02,0.08,0,0,5.72,20,52,2.6,12.38,2.516,392,,
137,54.8,,,,1,3.4,0.02,0.08,0,0,5.72,20,52,2.6,12.38,2.516,392,,
138,55.2,,,,1,3.4,0.02,0.08,0,0,5.72,20,52,2.6,12.37,2.515,392,,
139,55.6,,,,1,3.4,0.02,0.08,0,0,5.72,20,52,2.6,12.37,2.515,393,,
140,56,,,,1,3.4,0.02,0.08,0,0,5.72,20,52,2.6,12.37,2.515,389,,
141,56.4,,,,1,3.4,0.02,0.08,0,0,5.71,20,53,2.6,12.37,2.518,390,,
142,56.8,,,,1,3.4,0.02,0.08,0,0,5.71,20,53,2.6,12.37,2.518,390,,
143,57.2,,,,1,3.4,0.02,0.08,0,0,5.71,20,53,2.6,12.37,2.518,391,,
144,57.6,,,,1,3.4,0.02,0.08,0,0,5.71,20,53,2.6,12.37,2.518,390,,
145,58,,,,1,3.4,0.02,0.08,0,0,5.71,20,53,2.6,12.37,2.518,390,,
146,58.4,,,,1,3.4,0.02,0.08,0,0,5.71,20,53,2.6,12.36,2.516,390,,
147,58.8,,,,1,3.4,0.02,0.08,0,0,5.71,20,53,2.6,12.36,2.516,390,,
148,59.2,,,,1,3.4,0.02,0.08,0,0,5.71,20,53,2.6,12.36,2.516,390,,
149,59.6,,,,1,3.4,0.02,0.08,0,0,5.71,20,53,2.6,12.36,2.516,392,,
150,60,,,,1,3.4,0.02,0.08,0,0,5.71,20,53,2.6,12.36,2.516,391,,
151,60.4,,,,1,3.4,0.02,0.08,0,0,5.71,20,53,2.6,12.36,2.516,392,,
152,60.8,,,,1,3.4,0.02,0.08,0,0,5.71,20,53,2.6,12.36,2.516,392,,
153,61.2,,,,1,3.4,0.02,0.08,0,0,5.71,20,53,2.6,12.35,2.515,392,,
