Number,Time [s],Speed [RPM],DieselTiming [°CA],Temperature [°C],N [%],NMax [%],k [1/m],kMax [1/m],CO [%vol],COcorrected [%vol],CO2 [%vol],HC [ppm],HCcorr [ppm],Dilution,O2 [%vol],Lambda,NO [ppm],AmbientTemperature [°C],AirPressure [mbar]
55,22,,,,1.7,3.4,0.04,0.08,0,0,8.81,37,63,1.7,8.25,1.654,790,,
56,22.4,,,,1.7,3.4,0.04,0.08,0,0,8.81,37,63,1.7,8.25,1.654,790,,
57,22.8,,,,1.7,3.4,0.04,0.08,0,0,8.81,37,63,1.7,8.25,1.654,791,,
58,23.2,,,,1.7,3.4,0.04,0.08,0,0,8.81,37,63,1.7,8.24,1.653,790,,
59,23.6,,,,1.8,3.4,0.04,0.08,0,0,8.81,37,63,1.7,8.24,1.653,791,,
60,24,,,,1.8,3.4,0.04,0.08,0,0,8.81,37,63,1.7,8.24,1.653,790,,
61,24.4,,,,1.8,3.4,0.04,0.08,0,0,8.81,37,63,1.7,8.24,1.653,790,,
62,24.8,,,,1.7,3.4,0.04,0.08,0,0,8.81,37,63,1.7,8.24,1.653,790,,
63,25.2,,,,1.7,3.4,0.04,0.08,0,0,8.81,37,63,1.7,8.25,1.654,791,,
64,25.6,,,,1.7,3.4,0.04,0.08,0,0,8.81,37,63,1.7,8.25,1.654,790,,
65,26,,,,1.8,3.4,0.04,0.08,0,0,8.81,37,63,1.7,8.24,1.653,791,,
66,26.4,,,,1.8,3.4,0.04,0.08,0,0,8.81,37,63,1.7,8.24,1.653,791,,
67,26.8,,,,1.8,3.4,0.04,0.08,0,0,8.81,37,63,1.7,8.24,1.653,790,,
68,27.2,,,,1.8,3.4,0.04,0.08,0,0,8.81,37,63,1.7,8.23,1.653,791,,
69,27.6,,,,1.8,3.4,0.04,0.08,0,0,8.81,37,63,1.7,8.24,1.653,791,,
70,28,,,,1.7,3.4,0.04,0.08,0,0,8.81,37,63,1.7,8.24,1.653,792,,
71,28.4,,,,1.7,3.4,0.04,0.08,0,0,8.81,37,63,1.7,8.24,1.653,792,,
72,28.8,,,,1.8,3.4,0.04,0.08,0,0,8.81,37,63,1.7,8.23,1.653,793,,
73,29.2,,,,1.8,3.4,0.04,0.08,0,0,8.81,37,63,1.7,8.23,1.653,793,,
74,29.6,,,,1.8,3.4,0.04,0.08,0,0,8.81,37,63,1.7,8.22,1.652,793,,
75,30,,,,1.8,3.4,0.04,0.08,0,0,8.81,37,63,1.7,8.22,1.652,793,,
76,30.4,,,,1.8,3.4,0.04,0.08,0,0,8.81,37,63,1.7,8.22,1.652,793,,
77,30.8,,,,1.8,3.4,0.04,0.08,0,0,8.81,37,63,1.7,8.22,1.652,794,,
78,31.2,,,,1.8,3.4,0.04,0.08,0,0,8.81,37,63,1.7,8.21,1.651,793,,
79,31.6,,,,1.8,3.4,0.04,0.08,0,0,8.81,37,63,1.7,8.21,1.651,793,,
80,32,,,,1.8,3.4,0.04,0.08,0,0,8.81,37,63,1.7,8.21,1.651,793,,
81,32.4,,,,1.8,3.4,0.04,0.08,0,0,8.81,37,63,1.7,8.21,1.651,794,,
82,32.8,,,,1.8,3.4,0.04,0.08,0,0,8.81,37,63,1.7,8.21,1.651,795,,
83,33.2,,,,1.8,3.4,0.04,0.08,0,0,8.81,37,63,1.7,8.21,1.651,796,,
84,33.6,,,,1.8,3.4,0.04,0.08,0,0,8.81,37,63,1.7,8.21,1.651,794,,
85,34,,,,1.8,3.4,0.04,0.08,0,0,8.81,37,63,1.7,8.21,1.651,794,,
86,34.4,,,,1.8,3.4,0.04,0.08,0,0,8.81,37,63,1.7,8.21,1.651,794,,
87,34.8,,,,1.8,3.4,0.04,0.08,0,0,8.81,37,63,1.7,8.21,1.651,794,,
88,35.2,,,,1.7,3.4,0.04,0.08,0,0,8.81,37,63,1.7,8.21,1.651,795,,
89,35.6,,,,1.8,3.4,0.04,0.08,0,0,8.82,37,63,1.7,8.21,1.65,794,,
90,36,,,,1.8,3.4,0.04,0.08,0,0,8.82,37,63,1.7,8.21,1.65,794,,
91,36.4,,,,1.8,3.4,0.04,0.08,0,0,8.82,37,63,1.7,8.21,1.65,794,,
92,36.8,,,,1.8,3.4,0.04,0.08,0,0,8.82,37,63,1.7,8.21,1.65,794,,
93,37.2,,,,1.8,3.4,0.04,0.08,0,0,8.82,37,63,1.7,8.21,1.65,796,,
94,37.6,,,,1.8,3.4,0.04,0.08,0,0,8.82,37,63,1.7,8.21,1.65,795,,
95,38,,,,1.7,3.4,0.04,0.08,0,0,8.82,37,63,1.7,8.21,1.65,795,,
96,38.4,,,,1.7,3.4,0.04,0.08,0,0,8.82,37,63,1.7,8.21,1.65,794,,
97,38.8,,,,1.8,3.4,0.04,0.08,0,0,8.82,37,63,1.7,8.21,1.65,794,,
98,39.2,,,,1.8,3.4,0.04,0.08,0,0,8.82,37,63,1.7,8.21,1.65,795,,
99,39.6,,,,1.8,3.4,0.04,0.08,0,0,8.82,37,63,1.7,8.21,1.65,795,,
100,40,,,,1.9,3.4,0.04,0.08,0,0,8.82,37,63,1.7,8.21,1.65,795,,
101,40.4,,,,1.9,3.4,0.04,0.08,0,0,8.82,37,63,1.7,8.2,1.649,795,,
102,40.8,,,,1.8,3.4,0.04,0.08,0,0,8.83,37,63,1.7,8.2,1.649,795,,
103,41.2,,,,1.8,3.4,0.04,0.08,0,0,8.83,37,63,1.7,8.2,1.649,795,,
104,41.6,,,,1.8,3.4,0.04,0.08,0,0,8.82,37,63,1.7,8.19,1.649,795,,
105,42,,,,1.7,3.4,0.04,0.08,0,0,8.82,37,63,1.7,8.19,1.649,795,,
106,42.4,,,,1.8,3.4,0.04,0.08,0,0,8.83,36,61,1.7,8.19,1.648,796,,
107,42.8,,,,1.8,3.4,0.04,0.08,0,0,8.83,36,61,1.7,8.18,1.647,796,,
108,43.2,,,,1.8,3.4,0.04,0.08,0,0,8.83,36,61,1.7,8.19,1.648,797,,
109,43.6,,,,1.8,3.4,0.04,0.08,0,0,8.83,36,61,1.7,8.19,1.648,795,,
110,44,,,,1.8,3.4,0.04,0.08,0,0,8.83,36,61,1.7,8.19,1.648,795,,
111,44.4,,,,1.8,3.4,0.04,0.08,0,0,8.83,36,61,1.7,8.19,1.648,796,,
112,44.8,,,,1.8,3.4,0.04,0.08,0,0,8.83,36,61,1.7,8.19,1.648,796,,
113,45.2,,,,1.8,3.4,0.04,0.08,0,0,8.83,36,61,1.7,8.2,1.649,796,,
114,45.6,,,,1.9,3.4,0.04,0.08,0,0,8.83,36,61,1.7,8.21,1.65,795,,
115,46,,,,1.8,3.4,0.04,0.08,0,0,8.83,36,61,1.7,8.21,1.65,795,,
116,46.4,,,,1.8,3.4,0.04,0.08,0,0,8.82,36,61,1.7,8.21,1.65,795,,
117,46.8,,,,1.8,3.4,0.04,0.08,0,0,8.82,36,61,1.7,8.21,1.65,795,,
118,47.2,,,,1.8,3.4,0.04,0.08,0,0,8.82,36,61,1.7,8.21,1.65,795,,
119,47.6,,,,1.8,3.4,0.04,0.08,0,0,8.82,36,61,1.7,8.21,1.65,795,,
120,48,,,,1.8,3.4,0.04,0.08,0,0,8.82,36,61,1.7,8.21,1.65,795,,
121,48.4,,,,1.8,3.4,0.04,0.08,0,0,8.83,36,61,1.7,8.21,1.65,794,,
122,48.8,,,,1.8,3.4,0.04,0.08,0,0,8.83,36,61,1.7,8.21,1.65,794,,
123,49.2,,,,1.8,3.4,0.04,0.08,0,0,8.83,36,61,1.7,8.21,1.65,794,,
124,49.6,,,,1.9,3.4,0.04,0.08,0,0,8.83,36,61,1.7,8.21,1.65,794,,
125,50,,,,1.9,3.4,0.04,0.08,0,0,8.83,36,61,1.7,8.21,1.65,794,,
126,50.4,,,,1.9,3.4,0.04,0.08,0,0,8.83,36,61,1.7,8.2,1.649,794,,
127,50.8,,,,1.9,3.4,0.04,0.08,0,0,8.83,36,61,1.7,8.18,1.647,794,,
128,51.2,,,,1.9,3.4,0.04,0.08,0,0,8.83,36,61,1.7,8.17,1.646,793,,
129,51.6,,,,1.9,3.4,0.04,0.08,0,0,8.84,36,61,1.7,8.16,1.645,793,,
130,52,,,,1.8,3.4,0.04,0.08,0,0,8.84,36,61,1.7,8.16,1.645,793,,
131,52.4,,,,1.8,3.4,0.04,0.08,0,0,8.85,36,61,1.7,8.15,1.643,793,,
132,52.8,,,,1.9,3.4,0.04,0.08,0,0,8.85,36,61,1.7,8.13,1.642,793,,
133,53.2,,,,1.9,3.4,0.04,0.08,0,0,8.87,36,61,1.7,8.13,1.64,792,,
134,53.6,,,,1.9,3.4,0.04,0.08,0,0,8.87,36,61,1.7,8.13,1.64,792,,
135,54,,,,1.9,3.4,0.04,0.08,0,0,8.87,36,61,1.7,8.12,1.64,792,,
136,54.4,,,,1.8,3.4,0.04,0.08,0,0,8.87,36,61,1.7,8.12,1.64,792,,
137,54.8,,,,1.8,3.4,0.04,0.08,0,0,8.87,36,61,1.7,8.11,1.639,793,,
138,55.2,,,,1.9,3.4,0.04,0.08,0,0,8.87,36,61,1.7,8.11,1.639,793,,
139,55.6,,,,1.9,3.4,0.04,0.08,0,0,8.87,36,61,1.7,8.11,1.639,793,,
140,56,,,,1.9,3.4,0.04,0.08,0,0,8.87,36,61,1.7,8.12,1.64,793,,
141,56.4,,,,1.9,3.4,0.04,0.08,0,0,8.87,36,61,1.7,8.12,1.64,793,,
142,56.8,,,,1.9,3.4,0.04,0.08,0,0,8.87,36,61,1.7,8.13,1.64,791,,
143,57.2,,,,1.9,3.4,0.04,0.08,0,0,8.87,36,61,1.7,8.13,1.64,791,,
144,57.6,,,,1.9,3.4,0.04,0.08,0,0,8.87,36,61,1.7,8.13,1.64,791,,
145,58,,,,1.9,3.4,0.04,0.08,0,0,8.87,36,61,1.7,8.13,1.64,791,,
146,58.4,,,,1.9,3.4,0.04,0.08,0,0,8.87,36,61,1.7,8.13,1.64,791,,
147,58.8,,,,1.8,3.4,0.04,0.08,0,0,8.87,36,61,1.7,8.13,1.64,791,,
148,59.2,,,,1.9,3.4,0.04,0.08,0,0,8.87,36,61,1.7,8.12,1.64,792,,
149,59.6,,,,1.8,3.4,0.04,0.08,0,0,8.87,36,61,1.7,8.12,1.64,792,,
150,60,,,,1.8,3.4,0.04,0.08,0,0,8.87,36,61,1.7,8.12,1.64,792,,
151,60.4,,,,1.9,3.4,0.04,0.08,0,0,8.87,36,61,1.7,8.13,1.64,792,,
152,60.8,,,,1.8,3.4,0.04,0.08,0,0,8.87,36,61,1.7,8.13,1.64,793,,
153,61.2,,,,1.8,3.4,0.04,0.08,0,0,8.87,36,61,1.7,8.13,1.64,792,,
154,61.6,,,,1.8,3.4,0.04,0.08,0,0,8.87,36,61,1.7,8.13,1.64,792,,
,,,,,1.776623377,,,,,,,,,,,,,,
