Number,Time [s],Speed [RPM],DieselTiming [°CA],Temperature [°C],N [%],NMax [%],k [1/m],kMax [1/m],CO [%vol],COcorrected [%vol],CO2 [%vol],HC [ppm],HCcorr [ppm],Dilution,O2 [%vol],Lambda,NO [ppm],AmbientTemperature [°C],AirPressure [mbar]
1,0.4,,,,0,2.8,0,0.07,0,0,5.35,12,34,2.8,12.89,2.69,374,36,1014
2,0.8,,,,0,2.8,0,0.07,0,0,5.38,12,33,2.8,12.85,2.675,386,,
3,1.2,,,,0,2.8,0,0.07,0,0,5.38,12,33,2.8,12.85,2.675,386,,
4,1.6,,,,0,2.8,0,0.07,0,0,5.39,12,33,2.8,12.83,2.67,395,,
5,2,,,,0,2.8,0,0.07,0,0,5.4,12,33,2.8,12.81,2.664,398,,
6,2.4,,,,0,2.8,0,0.07,0,0,5.43,12,33,2.8,12.79,2.652,401,,
7,2.8,,,,0,2.8,0,0.07,0,0,5.46,12,33,2.7,12.77,2.641,405,,
8,3.2,,,,0,2.8,0,0.07,0,0,5.46,12,33,2.7,12.77,2.641,405,,
9,3.6,,,,0,2.8,0,0.07,0,0,5.47,12,33,2.7,12.73,2.633,407,,
10,4,,,,0,2.8,0,0.07,0,0,5.48,12,33,2.7,12.7,2.626,410,,
11,4.4,,,,0,2.8,0,0.07,0,0,5.49,12,33,2.7,12.68,2.62,410,,
12,4.8,,,,0,2.8,0,0.07,0,0,5.5,12,33,2.7,12.71,2.621,413,,
13,5.2,,,,0,2.8,0,0.07,0,0,5.5,12,33,2.7,12.66,2.615,413,,
14,5.6,,,,0,2.8,0,0.07,0,0,5.51,12,33,2.7,12.65,2.611,416,,
15,6,,,,0,2.8,0,0.07,0,0,5.51,12,33,2.7,12.65,2.611,417,,
16,6.4,,,,0,2.8,0,0.07,0,0,5.52,12,33,2.7,12.64,2.606,419,,
17,6.8,,,,0,2.8,0,0.07,0,0,5.52,12,33,2.7,12.64,2.606,419,,
18,7.2,,,,0,2.8,0,0.07,0,0,5.53,12,33,2.7,12.64,2.603,419,,
19,7.6,,,,0,2.8,0,0.07,0,0,5.54,12,32,2.7,12.64,2.601,422,,
20,8,,,,0,2.8,0,0.07,0,0,5.56,12,32,2.7,12.64,2.595,422,,
21,8.4,,,,0,2.8,0,0.07,0,0,5.56,12,32,2.7,12.63,2.594,423,,
22,8.8,,,,0,2.8,0,0.07,0,0,5.56,12,32,2.7,12.62,2.592,424,,
23,9.2,,,,0,2.8,0,0.07,0,0,5.56,12,32,2.7,12.62,2.592,424,,
24,9.6,,,,0,2.8,0,0.07,0,0,5.57,12,32,2.7,12.62,2.589,425,,
25,10,,,,0,2.8,0,0.07,0,0,5.57,12,32,2.7,12.61,2.588,425,,
26,10.4,,,,0,2.8,0,0.07,0,0,5.57,12,32,2.7,12.6,2.587,425,,
27,10.8,,,,0,2.8,0,0.07,0,0,5.58,12,32,2.7,12.64,2.589,427,,
28,11.2,,,,0,2.8,0,0.07,0,0,5.58,12,32,2.7,12.59,2.583,427,,
29,11.6,,,,0,2.8,0,0.07,0,0,5.58,12,32,2.7,12.58,2.582,428,,
30,12,,,,0,2.8,0,0.07,0,0,5.59,12,32,2.7,12.58,2.579,428,,
31,12.4,,,,0,2.8,0,0.07,0,0,5.59,12,32,2.7,12.57,2.577,430,,
32,12.8,,,,0,2.8,0,0.07,0,0,5.59,12,32,2.7,12.57,2.577,430,,
33,13.2,,,,0,2.8,0,0.07,0,0,5.59,12,32,2.7,12.57,2.577,431,,
34,13.6,,,,0,2.8,0,0.07,0,0,5.6,12,32,2.7,12.57,2.575,432,,
35,14,,,,0,2.8,0,0.07,0,0,5.6,12,32,2.7,12.57,2.575,431,,
36,14.4,,,,0,2.8,0,0.07,0,0,5.6,12,32,2.7,12.57,2.575,432,,
37,14.8,,,,0,2.8,0,0.07,0,0,5.6,12,32,2.7,12.57,2.575,432,,
38,15.2,,,,0,2.8,0,0.07,0,0,5.6,12,32,2.7,12.57,2.575,433,,
39,15.6,,,,0,2.8,0,0.07,0,0,5.61,12,32,2.7,12.57,2.572,433,,
40,16,,,,0,2.8,0,0.07,0,0,5.62,12,32,2.7,12.57,2.569,431,,
41,16.4,,,,0,2.8,0,0.07,0,0,5.62,12,32,2.7,12.57,2.569,433,,
42,16.8,,,,0,2.8,0,0.07,0,0,5.62,12,32,2.7,12.57,2.569,433,,
43,17.2,,,,0,2.8,0,0.07,0,0,5.62,12,32,2.7,12.57,2.569,432,,
44,17.6,,,,0,2.8,0,0.07,0,0,5.62,12,32,2.7,12.57,2.569,433,,
45,18,,,,0,2.8,0,0.07,0,0,5.62,12,32,2.7,12.57,2.569,432,,
46,18.4,,,,0,2.8,0,0.07,0,0,5.62,12,32,2.7,12.57,2.569,434,,
47,18.8,,,,0,2.8,0,0.07,0,0,5.62,12,32,2.7,12.57,2.569,434,,
48,19.2,,,,0,2.8,0,0.07,0,0,5.62,12,32,2.7,12.57,2.569,431,,
49,19.6,,,,0,2.8,0,0.07,0,0,5.62,12,32,2.7,12.58,2.57,432,,
50,20,,,,0,2.8,0,0.07,0,0,5.62,12,32,2.7,12.58,2.57,432,,
51,20.4,,,,0,2.8,0,0.07,0,0,5.62,12,32,2.7,12.59,2.572,433,,
