Number,Time [s],Speed [RPM],DieselTiming [°CA],Temperature [°C],N [%],NMax [%],k [1/m],kMax [1/m],CO [%vol],COcorrected [%vol],CO2 [%vol],HC [ppm],HCcorr [ppm],Dilution,O2 [%vol],Lambda,NO [ppm],AmbientTemperature [°C],AirPressure [mbar]
83,33.2,,,,1,1.3,0.02,0.03,0.02,0.03,9.16,24,39,1.6,7.77,1.592,825,,
84,33.6,,,,0.9,1.3,0.02,0.03,0.02,0.03,9.16,24,39,1.6,7.78,1.592,829,,
85,34,,,,1,1.3,0.02,0.03,0.02,0.03,9.16,24,39,1.6,7.78,1.592,830,,
86,34.4,,,,0.9,1.3,0.02,0.03,0.02,0.03,9.16,24,39,1.6,7.78,1.592,833,,
87,34.8,,,,0.9,1.3,0.02,0.03,0.02,0.03,9.16,24,39,1.6,7.78,1.592,833,,
88,35.2,,,,0.9,1.3,0.02,0.03,0.02,0.03,9.16,24,39,1.6,7.78,1.592,834,,
89,35.6,,,,0.9,1.3,0.02,0.03,0.02,0.03,9.16,24,39,1.6,7.77,1.592,834,,
90,36,,,,1,1.3,0.02,0.03,0.02,0.03,9.17,23,38,1.6,7.77,1.591,834,,
91,36.4,,,,1.1,1.3,0.03,0.03,0.02,0.03,9.17,23,38,1.6,7.77,1.591,836,,
92,36.8,,,,0.9,1.3,0.02,0.03,0.02,0.03,9.17,23,38,1.6,7.77,1.591,836,,
93,37.2,,,,0.9,1.3,0.02,0.03,0.02,0.03,9.17,23,38,1.6,7.78,1.592,836,,
94,37.6,,,,0.8,1.3,0.02,0.03,0.02,0.03,9.17,23,38,1.6,7.78,1.592,838,,
95,38,,,,0.8,1.3,0.02,0.03,0.02,0.03,9.17,23,38,1.6,7.79,1.593,839,,
96,38.4,,,,0.9,1.3,0.02,0.03,0.02,0.03,9.17,23,38,1.6,7.81,1.594,838,,
97,38.8,,,,1,1.3,0.02,0.03,0.02,0.03,9.17,23,38,1.6,7.81,1.594,838,,
98,39.2,,,,1,1.3,0.02,0.03,0.02,0.03,9.17,23,38,1.6,7.84,1.596,839,,
99,39.6,,,,1,1.3,0.02,0.03,0.02,0.03,9.17,23,38,1.6,7.86,1.598,838,,
100,40,,,,1,1.3,0.02,0.03,0.02,0.03,9.18,23,38,1.6,7.87,1.598,838,,
101,40.4,,,,1.1,1.3,0.03,0.03,0.02,0.03,9.18,23,38,1.6,7.86,1.597,835,,
102,40.8,,,,1,1.3,0.02,0.03,0.02,0.03,9.18,23,38,1.6,7.86,1.597,835,,
103,41.2,,,,1,1.3,0.02,0.03,0.02,0.03,9.18,23,38,1.6,7.83,1.595,833,,
104,41.6,,,,1,1.3,0.02,0.03,0.02,0.03,9.18,23,38,1.6,7.81,1.593,834,,
105,42,,,,1,1.3,0.02,0.03,0.02,0.03,9.18,23,38,1.6,7.79,1.592,835,,
106,42.4,,,,1,1.3,0.02,0.03,0.02,0.03,9.18,23,38,1.6,7.78,1.591,834,,
107,42.8,,,,0.9,1.3,0.02,0.03,0.02,0.03,9.18,23,38,1.6,7.78,1.591,834,,
108,43.2,,,,0.8,1.3,0.02,0.03,0.02,0.03,9.18,23,38,1.6,7.77,1.59,836,,
109,43.6,,,,0.9,1.3,0.02,0.03,0.02,0.03,9.18,23,38,1.6,7.76,1.59,836,,
110,44,,,,0.7,1.3,0.02,0.03,0.02,0.03,9.18,23,38,1.6,7.76,1.59,839,,
111,44.4,,,,0.7,1.3,0.02,0.03,0.02,0.03,9.18,23,38,1.6,7.76,1.59,837,,
112,44.8,,,,0.6,1.3,0.01,0.03,0.02,0.03,9.18,23,38,1.6,7.76,1.59,837,,
113,45.2,,,,0.6,1.3,0.01,0.03,0.02,0.03,9.18,23,38,1.6,7.77,1.59,839,,
114,45.6,,,,0.7,1.3,0.02,0.03,0.02,0.03,9.18,23,38,1.6,7.77,1.59,840,,
115,46,,,,0.9,1.3,0.02,0.03,0.02,0.03,9.17,23,38,1.6,7.77,1.591,839,,
116,46.4,,,,0.9,1.3,0.02,0.03,0.02,0.03,9.18,23,38,1.6,7.77,1.59,842,,
117,46.8,,,,0.6,1.3,0.01,0.03,0.02,0.03,9.18,23,38,1.6,7.77,1.59,842,,
118,47.2,,,,0.5,1.3,0.01,0.03,0.02,0.03,9.18,23,38,1.6,7.77,1.59,840,,
119,47.6,,,,0.8,1.3,0.02,0.03,0.02,0.03,9.18,23,38,1.6,7.77,1.59,840,,
120,48,,,,0.8,1.3,0.02,0.03,0.02,0.03,9.18,23,38,1.6,7.78,1.591,842,,
121,48.4,,,,0.9,1.3,0.02,0.03,0.02,0.03,9.18,23,38,1.6,7.79,1.592,841,,
122,48.8,,,,0.9,1.3,0.02,0.03,0.02,0.03,9.18,23,38,1.6,7.79,1.592,841,,
123,49.2,,,,1,1.3,0.02,0.03,0.02,0.03,9.18,22,36,1.6,7.8,1.593,841,,
124,49.6,,,,1,1.3,0.02,0.03,0.02,0.03,9.18,22,36,1.6,7.81,1.594,840,,
125,50,,,,0.9,1.3,0.02,0.03,0.02,0.03,9.18,22,36,1.6,7.82,1.594,839,,
126,50.4,,,,0.7,1.3,0.02,0.03,0.02,0.03,9.17,22,36,1.6,7.82,1.595,841,,
127,50.8,,,,0.9,1.3,0.02,0.03,0.02,0.03,9.17,22,36,1.6,7.82,1.595,841,,
128,51.2,,,,0.9,1.3,0.02,0.03,0.02,0.03,9.17,22,36,1.6,7.82,1.595,840,,
129,51.6,,,,1,1.3,0.02,0.03,0.02,0.03,9.17,22,36,1.6,7.82,1.595,841,,
130,52,,,,0.9,1.3,0.02,0.03,0.02,0.03,9.17,22,36,1.6,7.82,1.595,841,,
131,52.4,,,,1,1.3,0.02,0.03,0.02,0.03,9.17,22,36,1.6,7.82,1.595,841,,
132,52.8,,,,0.9,1.3,0.02,0.03,0.02,0.03,9.17,22,36,1.6,7.82,1.595,843,,
133,53.2,,,,0.8,1.3,0.02,0.03,0.02,0.03,9.17,22,36,1.6,7.82,1.595,843,,
134,53.6,,,,0.8,1.3,0.02,0.03,0.02,0.03,9.17,22,36,1.6,7.82,1.595,845,,
135,54,,,,0.9,1.3,0.02,0.03,0.02,0.03,9.17,22,36,1.6,7.82,1.595,846,,
136,54.4,,,,1,1.3,0.02,0.03,0.02,0.03,9.17,22,36,1.6,7.88,1.6,846,,
137,54.8,,,,0.8,1.3,0.02,0.03,0.02,0.03,9.17,22,36,1.6,7.83,1.596,846,,
138,55.2,,,,0.8,1.3,0.02,0.03,0.02,0.03,9.17,22,36,1.6,7.83,1.596,845,,
139,55.6,,,,0.9,1.3,0.02,0.03,0.02,0.03,9.17,22,36,1.6,7.83,1.596,846,,
140,56,,,,0.9,1.3,0.02,0.03,0.02,0.03,9.17,22,36,1.6,7.83,1.596,844,,
141,56.4,,,,1,1.3,0.02,0.03,0.02,0.03,9.17,22,36,1.6,7.83,1.596,844,,
142,56.8,,,,1.1,1.3,0.03,0.03,0.02,0.03,9.17,22,36,1.6,7.83,1.596,844,,
143,57.2,,,,1,1.3,0.02,0.03,0.02,0.03,9.17,22,36,1.6,7.83,1.596,845,,
144,57.6,,,,1,1.3,0.02,0.03,0.02,0.03,9.17,22,36,1.6,7.82,1.595,844,,
145,58,,,,0.9,1.3,0.02,0.03,0.02,0.03,9.17,22,36,1.6,7.82,1.595,843,,
146,58.4,,,,0.9,1.3,0.02,0.03,0.02,0.03,9.17,22,36,1.6,7.82,1.595,843,,
147,58.8,,,,1,1.3,0.02,0.03,0.02,0.03,9.17,22,36,1.6,7.81,1.594,845,,
148,59.2,,,,1,1.3,0.02,0.03,0.02,0.03,9.17,22,36,1.6,7.81,1.594,845,,
149,59.6,,,,1,1.3,0.02,0.03,0.02,0.03,9.17,22,36,1.6,7.8,1.593,845,,
150,60,,,,1,1.3,0.02,0.03,0.02,0.03,9.17,22,36,1.6,7.79,1.593,844,,
151,60.4,,,,0.9,1.3,0.02,0.03,0.02,0.03,9.17,22,36,1.6,7.79,1.593,844,,
152,60.8,,,,1,1.3,0.02,0.03,0.02,0.03,9.17,22,36,1.6,7.79,1.593,846,,
153,61.2,,,,1,1.3,0.02,0.03,0.02,0.03,9.17,22,36,1.6,7.79,1.593,847,,
154,61.6,,,,1,1.3,0.02,0.03,0.02,0.03,9.18,22,36,1.6,7.78,1.591,847,,
Average,,,,,0.90,,,,,,,,,,,,,,
