Number,Time [s],Speed [RPM],DieselTiming [°CA],Temperature [°C],N [%],NMax [%],k [1/m],kMax [1/m],CO [%vol],COcorrected [%vol],CO2 [%vol],HC [ppm],HCcorr [ppm],Dilution,O2 [%vol],Lambda,NO [ppm],AmbientTemperature [°C],AirPressure [mbar]
1,0.4,,,,0,2.8,0,0.07,0,0,8.28,12,22,1.8,9.02,1.764,749,36,1014
2,0.8,,,,0,2.8,0,0.07,0,0,8.3,12,22,1.8,8.97,1.758,764,,
3,1.2,,,,0,2.8,0,0.07,0,0,8.3,12,22,1.8,8.92,1.754,771,,
4,1.6,,,,0,2.8,0,0.07,0,0,8.31,12,22,1.8,8.87,1.749,782,,
5,2,,,,0,2.8,0,0.07,0,0,8.31,12,22,1.8,8.84,1.746,789,,
6,2.4,,,,0,2.8,0,0.07,0,0,8.31,12,22,1.8,8.84,1.746,789,,
7,2.8,,,,0,2.8,0,0.07,0,0,8.34,12,22,1.8,8.83,1.743,798,,
8,3.2,,,,0,2.8,0,0.07,0,0,8.34,12,22,1.8,8.82,1.742,804,,
9,3.6,,,,0,2.8,0,0.07,0,0,8.34,12,22,1.8,8.8,1.74,809,,
10,4,,,,0,2.8,0,0.07,0,0,8.36,12,22,1.8,8.78,1.737,813,,
11,4.4,,,,0,2.8,0,0.07,0,0,8.36,12,22,1.8,8.78,1.737,813,,
12,4.8,,,,0,2.8,0,0.07,0,0,8.39,12,21,1.8,8.77,1.733,818,,
13,5.2,,,,0,2.8,0,0.07,0,0,8.39,12,21,1.8,8.76,1.733,821,,
14,5.6,,,,0,2.8,0,0.07,0,0,8.39,12,21,1.8,8.75,1.732,823,,
15,6,,,,0,2.8,0,0.07,0,0,8.4,12,21,1.8,8.75,1.731,829,,
16,6.4,,,,0,2.8,0,0.07,0,0,8.4,12,21,1.8,8.75,1.731,829,,
17,6.8,,,,0,2.8,0,0.07,0,0,8.4,12,21,1.8,8.74,1.73,832,,
18,7.2,,,,0,2.8,0,0.07,0,0,8.4,12,21,1.8,8.74,1.73,835,,
19,7.6,,,,0,2.8,0,0.07,0,0,8.4,12,21,1.8,8.73,1.729,838,,
