Number,Time [s],Speed [RPM],DieselTiming [°CA],Temperature [°C],N [%],NMax [%],k [1/m],kMax [1/m],CO [%vol],COcorrected [%vol],CO2 [%vol],HC [ppm],HCcorr [ppm],Dilution,O2 [%vol],Lambda,NO [ppm],AmbientTemperature [°C],AirPressure [mbar]
1,0.4,,,,0,2.8,0,0.07,0,0,7.95,11,21,1.9,9.38,1.828,670,36,1014
2,0.8,,,,0,2.8,0,0.07,0,0,7.95,11,21,1.9,9.38,1.828,670,,
3,1.2,,,,0,2.8,0,0.07,0,0,7.96,11,21,1.9,9.32,1.822,702,,
4,1.6,,,,0,2.8,0,0.07,0,0,7.99,11,21,1.9,9.27,1.814,725,,
5,2,,,,0,2.8,0,0.07,0,0,8.06,11,20,1.9,9.23,1.804,741,,
6,2.4,,,,0,2.8,0,0.07,0,0,8.06,11,20,1.9,9.19,1.8,758,,
7,2.8,,,,0,2.8,0,0.07,0,0,8.06,11,20,1.9,9.19,1.8,758,,
8,3.2,,,,0,2.8,0,0.07,0,0,8.07,12,22,1.9,9.15,1.795,771,,
9,3.6,,,,0,2.8,0,0.07,0,0,8.08,12,22,1.9,9.1,1.79,783,,
10,4,,,,0,2.8,0,0.07,0,0,8.1,12,22,1.9,9.06,1.785,791,,
11,4.4,,,,0,2.8,0,0.07,0,0,8.12,12,22,1.8,9.03,1.78,798,,
12,4.8,,,,0,2.8,0,0.07,0,0,8.12,12,22,1.8,9.03,1.78,798,,
13,5.2,,,,0,2.8,0,0.07,0,0,8.14,12,22,1.8,9,1.776,804,,
14,5.6,,,,0,2.8,0,0.07,0,0,8.15,12,22,1.8,8.97,1.772,808,,
15,6,,,,0,2.8,0,0.07,0,0,8.17,12,22,1.8,8.93,1.767,813,,
16,6.4,,,,0,2.8,0,0.07,0,0,8.17,12,22,1.8,8.93,1.767,813,,
17,6.8,,,,0,2.8,0,0.07,0,0,8.22,12,22,1.8,8.9,1.76,815,,
18,7.2,,,,0,2.8,0,0.07,0,0,8.27,12,22,1.8,8.87,1.752,818,,
19,7.6,,,,0,2.8,0,0.07,0,0,8.31,12,22,1.8,8.84,1.746,820,,
20,8,,,,0,2.8,0,0.07,0,0,8.44,12,21,1.8,8.81,1.732,825,,
21,8.4,,,,0,2.8,0,0.07,0,0,8.44,12,21,1.8,8.84,1.735,828,,
22,8.8,,,,0,2.8,0,0.07,0,0,8.44,12,21,1.8,8.79,1.731,828,,
23,9.2,,,,0,2.8,0,0.07,0,0,8.44,12,21,1.8,8.77,1.729,833,,
24,9.6,,,,0,2.8,0,0.07,0,0,8.45,12,21,1.8,8.75,1.726,837,,
25,10,,,,0,2.8,0,0.07,0,0,8.45,12,21,1.8,8.74,1.726,840,,
26,10.4,,,,0,2.8,0,0.07,0,0,8.45,12,21,1.8,8.74,1.726,840,,
27,10.8,,,,0,2.8,0,0.07,0,0,8.45,12,21,1.8,8.74,1.726,844,,
28,11.2,,,,0,2.8,0,0.07,0,0,8.45,12,21,1.8,8.74,1.726,848,,
29,11.6,,,,0,2.8,0,0.07,0,0,8.45,12,21,1.8,8.73,1.725,850,,
30,12,,,,0,2.8,0,0.07,0,0,8.45,12,21,1.8,8.72,1.724,852,,
31,12.4,,,,0,2.8,0,0.07,0,0,8.45,12,21,1.8,8.72,1.724,852,,
32,12.8,,,,0,2.8,0,0.07,0,0,8.46,12,21,1.8,8.73,1.724,855,,
33,13.2,,,,0,2.8,0,0.07,0,0,8.46,12,21,1.8,8.74,1.725,856,,
34,13.6,,,,0,2.8,0,0.07,0,0,8.46,12,21,1.8,8.74,1.725,861,,
35,14,,,,0,2.8,0,0.07,0,0,8.46,12,21,1.8,8.73,1.724,862,,
36,14.4,,,,0,2.8,0,0.07,0,0,8.46,12,21,1.8,8.73,1.724,862,,
37,14.8,,,,0,2.8,0,0.07,0,0,8.45,12,21,1.8,8.73,1.725,864,,
38,15.2,,,,0,2.8,0,0.07,0,0,8.45,12,21,1.8,8.74,1.726,865,,
39,15.6,,,,0,2.8,0,0.07,0,0,8.46,12,21,1.8,8.75,1.726,866,,
40,16,,,,0,2.8,0,0.07,0,0,8.46,12,21,1.8,8.77,1.727,866,,
41,16.4,,,,0,2.8,0,0.07,0,0,8.46,12,21,1.8,8.77,1.727,866,,
42,16.8,,,,0,2.8,0,0.07,0,0,8.46,12,21,1.8,8.77,1.727,866,,
43,17.2,,,,0,2.8,0,0.07,0,0,8.46,12,21,1.8,8.77,1.727,867,,
44,17.6,,,,0,2.8,0,0.07,0,0,8.46,12,21,1.8,8.76,1.726,868,,
45,18,,,,0,2.8,0,0.07,0,0,8.46,12,21,1.8,8.76,1.726,868,,
46,18.4,,,,0,2.8,0,0.07,0,0,8.46,12,21,1.8,8.76,1.726,868,,
47,18.8,,,,0,2.8,0,0.07,0,0,8.46,12,21,1.8,8.76,1.726,869,,
48,19.2,,,,0,2.8,0,0.07,0,0,8.46,12,21,1.8,8.78,1.728,870,,
49,19.6,,,,0,2.8,0,0.07,0,0,8.46,12,21,1.8,8.78,1.728,873,,
50,20,,,,0,2.8,0,0.07,0,0,8.46,12,21,1.8,8.77,1.727,875,,
