Number,Time [s],Speed [RPM],DieselTiming [°CA],Temperature [°C],N [%],NMax [%],k [1/m],kMax [1/m],CO [%vol],COcorrected [%vol],CO2 [%vol],HC [ppm],HCcorr [ppm],Dilution,O2 [%vol],Lambda,NO [ppm],AmbientTemperature [°C],AirPressure [mbar]
77,30.8,,,,0,0.1,0,0,0.01,0.02,7.71,37,72,1.9,9.8,1.886,655,,
78,31.2,,,,0,0.1,0,0,0.01,0.02,7.71,37,72,1.9,9.8,1.886,659,,
79,31.6,,,,0,0.1,0,0,0.01,0.02,7.71,37,72,1.9,9.8,1.886,660,,
80,32,,,,0,0.1,0,0,0.01,0.02,7.71,37,72,1.9,9.8,1.886,660,,
81,32.4,,,,0,0.1,0,0,0.01,0.02,7.71,37,72,1.9,9.81,1.887,660,,
82,32.8,,,,0,0.1,0,0,0.01,0.02,7.71,37,72,1.9,9.81,1.887,659,,
83,33.2,,,,0,0.1,0,0,0.01,0.02,7.71,37,72,1.9,9.81,1.887,660,,
84,33.6,,,,0,0.1,0,0,0.01,0.02,7.71,37,72,1.9,9.81,1.887,657,,
85,34,,,,0,0.1,0,0,0.01,0.02,7.71,37,72,1.9,9.81,1.887,657,,
86,34.4,,,,0,0.1,0,0,0.01,0.02,7.72,37,72,1.9,9.81,1.886,657,,
87,34.8,,,,0,0.1,0,0,0.01,0.02,7.72,37,72,1.9,9.81,1.886,659,,
88,35.2,,,,0,0.1,0,0,0.01,0.02,7.72,37,72,1.9,9.8,1.885,658,,
89,35.6,,,,0,0.1,0,0,0.01,0.02,7.72,37,72,1.9,9.8,1.885,657,,
90,36,,,,0,0.1,0,0,0.01,0.02,7.72,37,72,1.9,9.8,1.885,657,,
91,36.4,,,,0,0.1,0,0,0.01,0.02,7.72,36,70,1.9,9.8,1.885,658,,
92,36.8,,,,0,0.1,0,0,0.01,0.02,7.72,36,70,1.9,9.8,1.885,658,,
93,37.2,,,,0,0.1,0,0,0.02,0.04,7.72,36,70,1.9,9.8,1.884,660,,
94,37.6,,,,0,0.1,0,0,0.02,0.04,7.72,36,70,1.9,9.79,1.883,660,,
95,38,,,,0,0.1,0,0,0.02,0.04,7.72,36,70,1.9,9.79,1.883,660,,
96,38.4,,,,0,0.1,0,0,0.02,0.04,7.72,36,70,1.9,9.79,1.883,660,,
97,38.8,,,,0,0.1,0,0,0.02,0.04,7.72,36,70,1.9,9.79,1.883,660,,
98,39.2,,,,0,0.1,0,0,0.02,0.04,7.72,36,70,1.9,9.78,1.882,660,,
99,39.6,,,,0,0.1,0,0,0.02,0.04,7.72,36,70,1.9,9.78,1.882,659,,
100,40,,,,0,0.1,0,0,0.02,0.04,7.72,36,70,1.9,9.78,1.882,659,,
101,40.4,,,,0,0.1,0,0,0.02,0.04,7.72,36,70,1.9,9.78,1.882,660,,
102,40.8,,,,0,0.1,0,0,0.02,0.04,7.72,36,70,1.9,9.78,1.882,658,,
103,41.2,,,,0,0.1,0,0,0.02,0.04,7.72,36,70,1.9,9.77,1.881,660,,
104,41.6,,,,0,0.1,0,0,0.02,0.04,7.72,36,70,1.9,9.77,1.881,661,,
105,42,,,,0,0.1,0,0,0.02,0.04,7.72,36,70,1.9,9.77,1.881,661,,
106,42.4,,,,0,0.1,0,0,0.02,0.04,7.72,36,70,1.9,9.77,1.881,661,,
107,42.8,,,,0,0.1,0,0,0.02,0.04,7.73,36,70,1.9,9.77,1.88,660,,
108,43.2,,,,0,0.1,0,0,0.02,0.04,7.73,36,70,1.9,9.77,1.88,662,,
109,43.6,,,,0,0.1,0,0,0.02,0.04,7.73,36,70,1.9,9.77,1.88,661,,
110,44,,,,0,0.1,0,0,0.02,0.04,7.73,36,70,1.9,9.77,1.88,661,,
111,44.4,,,,0,0.1,0,0,0.02,0.04,7.73,36,70,1.9,9.77,1.88,662,,
112,44.8,,,,0,0.1,0,0,0.02,0.04,7.73,36,70,1.9,9.77,1.88,663,,
113,45.2,,,,0,0.1,0,0,0.02,0.04,7.74,36,70,1.9,9.77,1.879,662,,
114,45.6,,,,0,0.1,0,0,0.02,0.04,7.74,36,70,1.9,9.78,1.88,663,,
115,46,,,,0,0.1,0,0,0.02,0.04,7.74,36,70,1.9,9.78,1.88,663,,
116,46.4,,,,0,0.1,0,0,0.02,0.04,7.74,36,70,1.9,9.8,1.881,665,,
117,46.8,,,,0,0.1,0,0,0.02,0.04,7.73,35,68,1.9,9.83,1.885,665,,
118,47.2,,,,0,0.1,0,0,0.02,0.04,7.73,35,68,1.9,9.85,1.887,664,,
119,47.6,,,,0,0.1,0,0,0.02,0.04,7.73,35,68,1.9,9.85,1.887,664,,
120,48,,,,0,0.1,0,0,0.02,0.04,7.73,35,68,1.9,9.85,1.887,662,,
121,48.4,,,,0,0.1,0,0,0.02,0.04,7.73,35,68,1.9,9.83,1.885,660,,
122,48.8,,,,0,0.1,0,0,0.02,0.04,7.73,35,68,1.9,9.8,1.883,659,,
123,49.2,,,,0,0.1,0,0,0.02,0.04,7.73,35,68,1.9,9.78,1.881,658,,
124,49.6,,,,0,0.1,0,0,0.02,0.04,7.73,35,68,1.9,9.76,1.879,660,,
125,50,,,,0,0.1,0,0,0.02,0.04,7.73,35,68,1.9,9.76,1.879,660,,
126,50.4,,,,0,0.1,0,0,0.02,0.04,7.73,35,68,1.9,9.74,1.877,661,,
127,50.8,,,,0,0.1,0,0,0.02,0.04,7.73,35,68,1.9,9.73,1.876,664,,
128,51.2,,,,0,0.1,0,0,0.02,0.04,7.74,35,68,1.9,9.72,1.874,665,,
129,51.6,,,,0,0.1,0,0,0.02,0.04,7.74,35,68,1.9,9.71,1.873,670,,
130,52,,,,0,0.1,0,0,0.02,0.04,7.74,35,68,1.9,9.71,1.873,670,,
131,52.4,,,,0,0.1,0,0,0.02,0.04,7.74,35,68,1.9,9.71,1.873,671,,
132,52.8,,,,0,0.1,0,0,0.02,0.04,7.74,35,68,1.9,9.72,1.874,673,,
133,53.2,,,,0,0.1,0,0,0.02,0.04,7.74,35,68,1.9,9.72,1.874,674,,
134,53.6,,,,0,0.1,0,0,0.02,0.04,7.74,35,68,1.9,9.72,1.874,674,,
135,54,,,,0,0.1,0,0,0.02,0.04,7.74,35,68,1.9,9.73,1.875,675,,
136,54.4,,,,0,0.1,0,0,0.02,0.04,7.74,34,66,1.9,9.73,1.875,678,,
137,54.8,,,,0,0.1,0,0,0.02,0.04,7.74,34,66,1.9,9.73,1.875,676,,
138,55.2,,,,0,0.1,0,0,0.02,0.04,7.74,34,66,1.9,9.74,1.876,676,,
139,55.6,,,,0,0.1,0,0,0.02,0.04,7.74,34,66,1.9,9.74,1.876,676,,
140,56,,,,0,0.1,0,0,0.02,0.04,7.75,34,66,1.9,9.74,1.875,676,,
141,56.4,,,,0,0.1,0,0,0.02,0.04,7.75,34,66,1.9,9.74,1.875,675,,
142,56.8,,,,0,0.1,0,0,0.02,0.04,7.75,34,66,1.9,9.74,1.875,675,,
143,57.2,,,,0,0.1,0,0,0.02,0.04,7.75,34,66,1.9,9.73,1.874,677,,
144,57.6,,,,0,0.1,0,0,0.02,0.04,7.75,34,66,1.9,9.73,1.874,677,,
145,58,,,,0,0.1,0,0,0.02,0.04,7.75,34,66,1.9,9.72,1.873,677,,
146,58.4,,,,0,0.1,0,0,0.02,0.04,7.75,34,66,1.9,9.72,1.873,677,,
147,58.8,,,,0,0.1,0,0,0.02,0.04,7.75,34,66,1.9,9.72,1.873,679,,
148,59.2,,,,0,0.1,0,0,0.02,0.04,7.75,34,66,1.9,9.72,1.873,679,,
149,59.6,,,,0,0.1,0,0,0.02,0.04,7.75,34,66,1.9,9.72,1.873,679,,
150,60,,,,0,0.1,0,0,0.02,0.04,7.75,34,66,1.9,9.73,1.874,679,,
151,60.4,,,,0,0.1,0,0,0.02,0.04,7.75,34,66,1.9,9.74,1.875,679,,
152,60.8,,,,0,0.1,0,0,0.02,0.04,7.75,34,66,1.9,9.75,1.876,682,,
153,61.2,,,,0,0.1,0,0,0.02,0.04,7.75,34,66,1.9,9.75,1.876,681,,
154,61.6,,,,0,0.1,0,0,0.02,0.04,7.75,34,66,1.9,9.75,1.876,681,,
