Number,Time [s],Speed [RPM],DieselTiming [°CA],Temperature [°C],N [%],NMax [%],k [1/m],kMax [1/m],CO [%vol],COcorrected [%vol],CO2 [%vol],HC [ppm],HCcorr [ppm],Dilution,O2 [%vol],Lambda,NO [ppm],AmbientTemperature [°C],AirPressure [mbar]
1,0.4,,,,0,0.1,0,0,0.01,0.02,6.02,0,0,2.5,12.24,2.426,406,36,1014
2,0.8,,,,0,0.1,0,0,0.01,0.02,6.02,0,0,2.5,12.24,2.426,409,,
3,1.2,,,,0,0.1,0,0,0.01,0.02,6.02,0,0,2.5,12.24,2.426,409,,
4,1.6,,,,0,0.1,0,0,0.01,0.02,6.03,0,0,2.5,12.24,2.424,413,,
5,2,,,,0,0.1,0,0,0.01,0.02,6.03,0,0,2.5,12.24,2.424,415,,
6,2.4,,,,0,0.1,0,0,0.01,0.02,6.03,0,0,2.5,12.23,2.423,418,,
7,2.8,,,,0,0.1,0,0,0.01,0.02,6.03,0,0,2.5,12.21,2.42,421,,
8,3.2,,,,0,0.1,0,0,0.01,0.02,6.03,0,0,2.5,12.21,2.42,421,,
9,3.6,,,,0,0.1,0,0,0.01,0.02,6.03,0,0,2.5,12.2,2.419,422,,
10,4,,,,0,0.1,0,0,0.01,0.02,6.04,0,0,2.5,12.18,2.415,423,,
11,4.4,,,,0,0.1,0,0,0.01,0.02,6.04,0,0,2.5,12.18,2.415,426,,
12,4.8,,,,0,0.1,0,0,0.01,0.02,6.04,0,0,2.5,12.18,2.415,426,,
13,5.2,,,,0,0.1,0,0,0.01,0.02,6.05,0,0,2.5,12.18,2.412,426,,
14,5.6,,,,0,0.1,0,0,0.01,0.02,6.05,0,0,2.5,12.2,2.415,430,,
15,6,,,,0,0.1,0,0,0.01,0.02,6.05,0,0,2.5,12.23,2.418,429,,
16,6.4,,,,0,0.1,0,0,0.01,0.02,6.05,0,0,2.5,12.25,2.42,428,,
17,6.8,,,,0,0.1,0,0,0.01,0.02,6.05,0,0,2.5,12.25,2.42,428,,
18,7.2,,,,0,0.1,0,0,0.01,0.02,6.05,0,0,2.5,12.27,2.423,428,,
19,7.6,,,,0,0.1,0,0,0.01,0.02,6.05,0,0,2.5,12.27,2.423,427,,
20,8,,,,0,0.1,0,0,0.01,0.02,6.05,0,0,2.5,12.27,2.423,423,,
21,8.4,,,,0,0.1,0,0,0.01,0.02,6.05,0,0,2.5,12.26,2.421,423,,
22,8.8,,,,0,0.1,0,0,0.01,0.02,6.05,0,0,2.5,12.26,2.421,423,,
23,9.2,,,,0,0.1,0,0,0.01,0.02,6.05,0,0,2.5,12.26,2.421,419,,
24,9.6,,,,0,0.1,0,0,0.01,0.02,6.05,0,0,2.5,12.25,2.42,418,,
25,10,,,,0,0.1,0,0,0.01,0.02,6.05,0,0,2.5,12.25,2.42,420,,
26,10.4,,,,0,0.1,0,0,0.01,0.02,6.05,0,0,2.5,12.24,2.419,419,,
27,10.8,,,,0,0.1,0,0,0.01,0.02,6.05,0,0,2.5,12.24,2.419,419,,
28,11.2,,,,0,0.1,0,0,0.01,0.02,6.06,0,0,2.5,12.24,2.417,421,,
29,11.6,,,,0,0.1,0,0,0.01,0.02,6.07,0,0,2.5,12.23,2.413,423,,
30,12,,,,0,0.1,0,0,0.01,0.02,6.07,0,0,2.5,12.24,2.415,422,,
31,12.4,,,,0,0.1,0,0,0.01,0.02,6.07,0,0,2.5,12.25,2.416,424,,
32,12.8,,,,0,0.1,0,0,0.01,0.02,6.07,0,0,2.5,12.25,2.416,424,,
33,13.2,,,,0,0.1,0,0,0.01,0.02,6.07,0,0,2.5,12.26,2.417,426,,
34,13.6,,,,0,0.1,0,0,0.01,0.02,6.06,0,0,2.5,12.27,2.42,424,,
35,14,,,,0,0.1,0,0,0.01,0.02,6.06,0,0,2.5,12.28,2.421,425,,
36,14.4,,,,0,0.1,0,0,0.01,0.02,6.06,0,0,2.5,12.29,2.423,424,,
37,14.8,,,,0,0.1,0,0,0.01,0.02,6.06,0,0,2.5,12.29,2.423,424,,
38,15.2,,,,0,0.1,0,0,0.01,0.02,6.06,0,0,2.5,12.29,2.423,422,,
39,15.6,,,,0,0.1,0,0,0.01,0.02,6.07,0,0,2.5,12.29,2.42,424,,
40,16,,,,0,0.1,0,0,0.01,0.02,6.07,0,0,2.5,12.29,2.42,421,,
41,16.4,,,,0,0.1,0,0,0.01,0.02,6.07,0,0,2.5,12.29,2.42,419,,
42,16.8,,,,0,0.1,0,0,0.01,0.02,6.07,0,0,2.5,12.29,2.42,419,,
43,17.2,,,,0,0.1,0,0,0.01,0.02,6.07,0,0,2.5,12.28,2.419,420,,
44,17.6,,,,0,0.1,0,0,0.01,0.02,6.07,0,0,2.5,12.28,2.419,419,,
45,18,,,,0,0.1,0,0,0.01,0.02,6.07,0,0,2.5,12.28,2.419,421,,
46,18.4,,,,0,0.1,0,0,0.01,0.02,6.07,0,0,2.5,12.28,2.419,421,,
47,18.8,,,,0,0.1,0,0,0.01,0.02,6.07,0,0,2.5,12.28,2.419,421,,
48,19.2,,,,0,0.1,0,0,0.01,0.02,6.07,0,0,2.5,12.28,2.419,419,,
49,19.6,,,,0,0.1,0,0,0.01,0.02,6.07,0,0,2.5,12.28,2.419,421,,
50,20,,,,0,0.1,0,0,0.01,0.02,6.07,0,0,2.5,12.27,2.418,421,,
51,20.4,,,,0,0.1,0,0,0.01,0.02,6.07,0,0,2.5,12.27,2.418,422,,
52,20.8,,,,0,0.1,0,0,0.01,0.02,6.07,0,0,2.5,12.27,2.418,422,,
53,21.2,,,,0,0.1,0,0,0.01,0.02,6.06,0,0,2.5,12.29,2.423,422,,
54,21.6,,,,0,0.1,0,0,0.01,0.02,6.06,0,0,2.5,12.31,2.425,423,,
55,22,,,,0,0.1,0,0,0.01,0.02,6.05,0,0,2.5,12.32,2.428,422,,
56,22.4,,,,0,0.1,0,0,0.01,0.02,6.05,0,0,2.5,12.33,2.43,420,,
57,22.8,,,,0,0.1,0,0,0.01,0.02,6.05,0,0,2.5,12.33,2.43,420,,
58,23.2,,,,0,0.1,0,0,0.01,0.02,6.05,0,0,2.5,12.33,2.43,423,,
59,23.6,,,,0,0.1,0,0,0.01,0.02,6.05,0,0,2.5,12.33,2.43,422,,
60,24,,,,0,0.1,0,0,0.02,0.05,6.04,0,0,2.5,12.33,2.429,423,,
61,24.4,,,,0,0.1,0,0,0.02,0.05,6.04,0,0,2.5,12.33,2.429,423,,
62,24.8,,,,0,0.1,0,0,0.02,0.05,6.04,0,0,2.5,12.34,2.43,419,,
63,25.2,,,,0,0.1,0,0,0.02,0.05,6.03,0,0,2.5,12.34,2.432,418,,
64,25.6,,,,0,0.1,0,0,0.02,0.05,6.03,1,2,2.5,12.35,2.433,419,,
65,26,,,,0,0.1,0,0,0.02,0.05,6.03,1,2,2.5,12.35,2.433,420,,
66,26.4,,,,0,0.1,0,0,0.02,0.05,6.03,1,2,2.5,12.35,2.433,420,,
67,26.8,,,,0,0.1,0,0,0.02,0.05,6.03,1,2,2.5,12.34,2.432,420,,
68,27.2,,,,0,0.1,0,0,0.02,0.05,6.03,1,2,2.5,12.35,2.433,419,,
69,27.6,,,,0,0.1,0,0,0.02,0.05,6.02,1,2,2.5,12.35,2.436,420,,
70,28,,,,0,0.1,0,0,0.02,0.05,6.02,1,2,2.5,12.36,2.437,420,,
71,28.4,,,,0,0.1,0,0,0.02,0.05,6.02,1,2,2.5,12.36,2.437,420,,
72,28.8,,,,0,0.1,0,0,0.02,0.05,6.01,1,2,2.5,12.35,2.438,418,,
73,29.2,,,,0,0.1,0,0,0.02,0.05,6.01,1,2,2.5,12.34,2.437,420,,
74,29.6,,,,0,0.1,0,0,0.02,0.05,6.01,1,2,2.5,12.33,2.436,418,,
75,30,,,,0,0.1,0,0,0.02,0.05,6.01,1,2,2.5,12.32,2.435,419,,
76,30.4,,,,0,0.1,0,0,0.02,0.05,6.01,1,2,2.5,12.32,2.435,419,,
77,30.8,,,,0,0.1,0,0,0.02,0.05,6.01,1,2,2.5,12.31,2.433,418,,
78,31.2,,,,0,0.1,0,0,0.02,0.05,6.01,1,2,2.5,12.3,2.432,417,,
79,31.6,,,,0,0.1,0,0,0.02,0.05,6.01,2,5,2.5,12.3,2.432,417,,
80,32,,,,0,0.1,0,0,0.02,0.05,6.01,2,5,2.5,12.3,2.432,419,,
81,32.4,,,,0,0.1,0,0,0.02,0.05,6.01,2,5,2.5,12.3,2.432,419,,
82,32.8,,,,0,0.1,0,0,0.02,0.05,6.01,2,5,2.5,12.31,2.433,419,,
83,33.2,,,,0,0.1,0,0,0.02,0.05,6.01,2,5,2.5,12.31,2.433,419,,
84,33.6,,,,0,0.1,0,0,0.02,0.05,6.01,2,5,2.5,12.31,2.433,420,,
85,34,,,,0,0.1,0,0,0.02,0.05,6.01,2,5,2.5,12.3,2.432,420,,
86,34.4,,,,0,0.1,0,0,0.02,0.05,6.01,2,5,2.5,12.3,2.432,420,,
87,34.8,,,,0,0.1,0,0,0.02,0.05,6.01,2,5,2.5,12.29,2.431,422,,
88,35.2,,,,0,0.1,0,0,0.02,0.05,6.01,2,5,2.5,12.28,2.43,422,,
89,35.6,,,,0,0.1,0,0,0.02,0.05,6.01,3,7,2.5,12.26,2.427,422,,
90,36,,,,0,0.1,0,0,0.02,0.05,6.01,3,7,2.5,12.25,2.426,421,,
91,36.4,,,,0,0.1,0,0,0.02,0.05,6.01,3,7,2.5,12.25,2.426,421,,
92,36.8,,,,0,0.1,0,0,0.02,0.05,6.01,3,7,2.5,12.24,2.425,422,,
93,37.2,,,,0,0.1,0,0,0.02,0.05,6.01,3,7,2.5,12.23,2.424,423,,
94,37.6,,,,0,0.1,0,0,0.02,0.05,6.01,3,7,2.5,12.22,2.422,423,,
95,38,,,,0,0.1,0,0,0.02,0.05,6.01,3,7,2.5,12.21,2.421,423,,
96,38.4,,,,0,0.1,0,0,0.02,0.05,6.01,3,7,2.5,12.21,2.421,423,,
97,38.8,,,,0,0.1,0,0,0.02,0.05,6.01,3,7,2.5,12.21,2.421,427,,
98,39.2,,,,0,0.1,0,0,0.02,0.05,6.01,3,7,2.5,12.21,2.421,427,,
99,39.6,,,,0,0.1,0,0,0.02,0.05,6.02,4,10,2.5,12.21,2.419,427,,
100,40,,,,0,0.1,0,0,0.02,0.05,6.02,4,10,2.5,12.21,2.419,427,,
101,40.4,,,,0,0.1,0,0,0.02,0.05,6.02,4,10,2.5,12.21,2.419,427,,
102,40.8,,,,0,0.1,0,0,0.02,0.05,6.02,4,10,2.5,12.21,2.419,428,,
103,41.2,,,,0,0.1,0,0,0.02,0.05,6.02,4,10,2.5,12.21,2.419,427,,
104,41.6,,,,0,0.1,0,0,0.02,0.05,6.02,4,10,2.5,12.21,2.419,429,,
105,42,,,,0,0.1,0,0,0.02,0.05,6.02,4,10,2.5,12.21,2.419,426,,
