Number,Time [s],Speed [RPM],DieselTiming [°CA],Temperature [°C],N [%],NMax [%],k [1/m],kMax [1/m],CO [%vol],COcorrected [%vol],CO2 [%vol],HC [ppm],HCcorr [ppm],Dilution,O2 [%vol],Lambda,NO [ppm],AmbientTemperature [°C],AirPressure [mbar]
1,0.4,,,,0,2.8,0,0.07,0,0,6.16,12,29,2.4,11.83,2.347,443,36,1014
2,0.8,,,,0,2.8,0,0.07,0,0,6.17,12,29,2.4,11.78,2.339,451,,
3,1.2,,,,0,2.8,0,0.07,0,0,6.17,12,29,2.4,11.78,2.339,451,,
4,1.6,,,,0,2.8,0,0.07,0,0,6.18,12,29,2.4,11.74,2.333,462,,
5,2,,,,0,2.8,0,0.07,0,0,6.22,12,29,2.4,11.72,2.322,468,,
6,2.4,,,,0,2.8,0,0.07,0,0,6.22,12,29,2.4,11.7,2.32,474,,
7,2.8,,,,0,2.8,0,0.07,0,0,6.23,12,29,2.4,11.66,2.313,478,,
8,3.2,,,,0,2.8,0,0.07,0,0,6.23,12,29,2.4,11.66,2.313,478,,
9,3.6,,,,0,2.8,0,0.07,0,0,6.29,12,29,2.4,11.63,2.297,482,,
10,4,,,,0,2.8,0,0.07,0,0,6.3,12,29,2.4,11.59,2.291,485,,
11,4.4,,,,0,2.8,0,0.07,0,0,6.32,12,28,2.4,11.56,2.283,485,,
12,4.8,,,,0,2.8,0,0.07,0,0,6.34,12,28,2.4,11.54,2.277,490,,
13,5.2,,,,0,2.8,0,0.07,0,0,6.34,12,28,2.4,11.54,2.277,490,,
14,5.6,,,,0,2.8,0,0.07,0,0,6.34,12,28,2.4,11.52,2.275,494,,
15,6,,,,0,2.8,0,0.07,0,0,6.35,12,28,2.4,11.51,2.272,499,,
16,6.4,,,,0,2.8,0,0.07,0,0,6.36,12,28,2.4,11.51,2.27,502,,
17,6.8,,,,0,2.8,0,0.07,0,0,6.37,12,28,2.4,11.49,2.265,503,,
18,7.2,,,,0,2.8,0,0.07,0,0,6.37,12,28,2.4,11.49,2.265,503,,
19,7.6,,,,0,2.8,0,0.07,0,0,6.38,12,28,2.4,11.47,2.261,507,,
20,8,,,,0,2.8,0,0.07,0,0,6.38,12,28,2.4,11.46,2.26,507,,
21,8.4,,,,0,2.8,0,0.07,0,0,6.38,12,28,2.4,11.46,2.26,510,,
22,8.8,,,,0,2.8,0,0.07,0,0,6.39,12,28,2.3,11.46,2.258,512,,
23,9.2,,,,0,2.8,0,0.07,0,0,6.39,12,28,2.3,11.46,2.258,512,,
24,9.6,,,,0,2.8,0,0.07,0,0,6.39,12,28,2.3,11.45,2.257,513,,
25,10,,,,0,2.8,0,0.07,0,0,6.39,12,28,2.3,11.45,2.257,514,,
26,10.4,,,,0,2.8,0,0.07,0,0,6.4,12,28,2.3,11.44,2.254,515,,
27,10.8,,,,0,2.8,0,0.07,0,0,6.4,12,28,2.3,11.44,2.254,517,,
28,11.2,,,,0,2.8,0,0.07,0,0,6.4,12,28,2.3,11.44,2.254,517,,
29,11.6,,,,0,2.8,0,0.07,0,0,6.4,12,28,2.3,11.45,2.255,519,,
30,12,,,,0,2.8,0,0.07,0,0,6.4,12,28,2.3,11.46,2.256,520,,
31,12.4,,,,0,2.8,0,0.07,0,0,6.41,12,28,2.3,11.46,2.254,521,,
32,12.8,,,,0,2.8,0,0.07,0,0,6.41,12,28,2.3,11.46,2.254,522,,
33,13.2,,,,0,2.8,0,0.07,0,0,6.41,12,28,2.3,11.46,2.254,522,,
34,13.6,,,,0,2.8,0,0.07,0,0,6.42,12,28,2.3,11.46,2.252,521,,
35,14,,,,0,2.8,0,0.07,0,0,6.42,12,28,2.3,11.47,2.253,521,,
36,14.4,,,,0,2.8,0,0.07,0,0,6.42,12,28,2.3,11.46,2.252,520,,
37,14.8,,,,0,2.8,0,0.07,0,0,6.42,12,28,2.3,11.46,2.252,521,,
38,15.2,,,,0,2.8,0,0.07,0,0,6.42,12,28,2.3,11.46,2.252,521,,
39,15.6,,,,0,2.8,0,0.07,0,0,6.42,12,28,2.3,11.46,2.252,521,,
40,16,,,,0,2.8,0,0.07,0,0,6.43,12,28,2.3,11.46,2.25,522,,
41,16.4,,,,0,2.8,0,0.07,0,0,6.43,12,28,2.3,11.45,2.249,522,,
42,16.8,,,,0,2.8,0,0.07,0,0,6.43,12,28,2.3,11.45,2.249,522,,
43,17.2,,,,0,2.8,0,0.07,0,0,6.43,12,28,2.3,11.45,2.249,523,,
44,17.6,,,,0,2.8,0,0.07,0,0,6.44,12,28,2.3,11.44,2.246,524,,
45,18,,,,0,2.8,0,0.07,0,0,6.45,12,28,2.3,11.44,2.244,525,,
46,18.4,,,,0,2.8,0,0.07,0,0,6.46,12,28,2.3,11.44,2.242,527,,
47,18.8,,,,0,2.8,0,0.07,0,0,6.46,12,28,2.3,11.44,2.242,527,,
48,19.2,,,,0,2.8,0,0.07,0,0,6.46,12,28,2.3,11.44,2.242,527,,
49,19.6,,,,0,2.8,0,0.07,0,0,6.46,12,28,2.3,11.44,2.242,528,,
50,20,,,,0,2.8,0,0.07,0,0,6.46,12,28,2.3,11.44,2.242,529,,
51,20.4,,,,0,2.8,0,0.07,0,0,6.46,12,28,2.3,11.43,2.241,529,,
52,20.8,,,,0,2.8,0,0.07,0,0,6.46,12,28,2.3,11.43,2.241,529,,
53,21.2,,,,0,2.8,0,0.07,0,0,6.46,12,28,2.3,11.44,2.242,529,,
54,21.6,,,,0,2.8,0,0.07,0,0,6.46,12,28,2.3,11.45,2.244,530,,
55,22,,,,0,2.8,0,0.07,0,0,6.46,12,28,2.3,11.46,2.245,531,,
56,22.4,,,,0,2.8,0,0.07,0,0,6.46,13,30,2.3,11.47,2.245,531,,
57,22.8,,,,0,2.8,0,0.07,0,0,6.46,13,30,2.3,11.47,2.245,531,,
58,23.2,,,,0,2.8,0,0.07,0,0,6.46,13,30,2.3,11.47,2.245,530,,
59,23.6,,,,0,2.8,0,0.07,0,0,6.46,13,30,2.3,11.46,2.244,531,,
60,24,,,,0,2.8,0,0.07,0,0,6.46,13,30,2.3,11.46,2.244,531,,
61,24.4,,,,0,2.8,0,0.07,0,0,6.46,13,30,2.3,11.45,2.243,531,,
62,24.8,,,,0,2.8,0,0.07,0,0,6.46,13,30,2.3,11.45,2.243,531,,
63,25.2,,,,0,2.8,0,0.07,0,0,6.46,13,30,2.3,11.45,2.243,532,,
64,25.6,,,,0,2.8,0,0.07,0,0,6.46,13,30,2.3,11.45,2.243,533,,
65,26,,,,0,2.8,0,0.07,0,0,6.46,13,30,2.3,11.46,2.244,533,,
66,26.4,,,,0,2.8,0,0.07,0,0,6.46,12,28,2.3,11.45,2.244,532,,
67,26.8,,,,0,2.8,0,0.07,0,0,6.46,12,28,2.3,11.45,2.244,532,,
68,27.2,,,,0,2.8,0,0.07,0,0,6.46,12,28,2.3,11.45,2.244,534,,
69,27.6,,,,0,2.8,0,0.07,0,0,6.46,12,28,2.3,11.45,2.244,533,,
70,28,,,,0,2.8,0,0.07,0,0,6.46,12,28,2.3,11.44,2.242,534,,
71,28.4,,,,0,2.8,0,0.07,0,0,6.46,13,30,2.3,11.43,2.241,535,,
72,28.8,,,,0,2.8,0,0.07,0,0,6.46,13,30,2.3,11.43,2.241,535,,
73,29.2,,,,0,2.8,0,0.07,0,0,6.46,13,30,2.3,11.42,2.24,533,,
74,29.6,,,,0,2.8,0,0.07,0,0,6.46,13,30,2.3,11.42,2.24,533,,
75,30,,,,0,2.8,0,0.07,0,0,6.46,13,30,2.3,11.42,2.24,534,,
76,30.4,,,,0,2.8,0,0.07,0,0,6.46,13,30,2.3,11.41,2.239,535,,
77,30.8,,,,0,2.8,0,0.07,0,0,6.46,13,30,2.3,11.41,2.239,535,,
78,31.2,,,,0,2.8,0,0.07,0,0,6.47,13,30,2.3,11.41,2.237,536,,
79,31.6,,,,0,2.8,0,0.07,0,0,6.47,13,30,2.3,11.4,2.236,537,,
80,32,,,,0,2.8,0,0.07,0,0,6.47,12,28,2.3,11.4,2.236,537,,
81,32.4,,,,0,2.8,0,0.07,0,0,6.47,13,30,2.3,11.41,2.237,537,,
82,32.8,,,,0,2.8,0,0.07,0,0,6.47,13,30,2.3,11.41,2.237,537,,
83,33.2,,,,0,2.8,0,0.07,0,0,6.48,13,30,2.3,11.41,2.235,537,,
84,33.6,,,,0,2.8,0,0.07,0,0,6.48,13,30,2.3,11.4,2.234,538,,
85,34,,,,0,2.8,0,0.07,0,0,6.48,13,30,2.3,11.4,2.234,537,,
86,34.4,,,,0,2.8,0,0.07,0,0,6.48,13,30,2.3,11.4,2.234,537,,
87,34.8,,,,0,2.8,0,0.07,0,0,6.48,13,30,2.3,11.4,2.234,538,,
88,35.2,,,,0,2.8,0,0.07,0,0,6.48,13,30,2.3,11.39,2.233,537,,
89,35.6,,,,0,2.8,0,0.07,0,0,6.48,13,30,2.3,11.39,2.233,538,,
90,36,,,,0,2.8,0,0.07,0,0,6.48,13,30,2.3,11.38,2.232,538,,
91,36.4,,,,0,2.8,0,0.07,0,0,6.48,13,30,2.3,11.38,2.232,538,,
92,36.8,,,,0,2.8,0,0.07,0,0,6.48,13,30,2.3,11.38,2.232,540,,
93,37.2,,,,0,2.8,0,0.07,0,0,6.48,13,30,2.3,11.37,2.231,538,,
94,37.6,,,,0,2.8,0,0.07,0,0,6.48,13,30,2.3,11.37,2.231,539,,
95,38,,,,0,2.8,0,0.07,0,0,6.48,13,30,2.3,11.37,2.231,539,,
96,38.4,,,,0,2.8,0,0.07,0,0,6.48,13,30,2.3,11.37,2.231,539,,
97,38.8,,,,0,2.8,0,0.07,0,0,6.49,13,30,2.3,11.37,2.229,540,,
98,39.2,,,,0,2.8,0,0.07,0,0,6.49,13,30,2.3,11.37,2.229,540,,
99,39.6,,,,0,2.8,0,0.07,0,0,6.49,13,30,2.3,11.37,2.229,541,,
100,40,,,,0,2.8,0,0.07,0,0,6.49,13,30,2.3,11.36,2.228,541,,
101,40.4,,,,0,2.8,0,0.07,0,0,6.49,13,30,2.3,11.36,2.228,541,,
102,40.8,,,,0,2.8,0,0.07,0,0,6.49,13,30,2.3,11.36,2.228,541,,
103,41.2,,,,0,2.8,0,0.07,0,0,6.49,13,30,2.3,11.37,2.229,541,,
104,41.6,,,,0,2.8,0,0.07,0,0,6.49,12,28,2.3,11.37,2.229,541,,
105,42,,,,0,2.8,0,0.07,0,0,6.49,13,30,2.3,11.36,2.228,542,,
106,42.4,,,,0,2.8,0,0.07,0,0,6.49,13,30,2.3,11.36,2.228,542,,
107,42.8,,,,0,2.8,0,0.07,0,0,6.5,13,30,2.3,11.33,2.223,542,,
108,43.2,,,,0,2.8,0,0.07,0,0,6.5,13,30,2.3,11.29,2.218,540,,
109,43.6,,,,0,2.8,0,0.07,0,0,6.51,13,30,2.3,11.24,2.211,540,,
110,44,,,,0,2.8,0,0.07,0,0,6.52,13,30,2.3,11.21,2.206,542,,
111,44.4,,,,0,2.8,0,0.07,0,0,6.52,13,30,2.3,11.21,2.206,542,,
112,44.8,,,,0,2.8,0,0.07,0,0,6.53,13,30,2.3,11.18,2.201,544,,
113,45.2,,,,0,2.8,0,0.07,0,0,6.54,13,30,2.3,11.17,2.198,546,,
114,45.6,,,,0,2.8,0,0.07,0,0,6.55,13,30,2.3,11.16,2.195,550,,
115,46,,,,0,2.8,0,0.07,0,0,6.57,13,30,2.3,11.15,2.19,551,,
116,46.4,,,,0,2.8,0,0.07,0,0,6.57,13,30,2.3,11.15,2.19,551,,
117,46.8,,,,0,2.8,0,0.07,0,0,6.59,13,30,2.3,11.15,2.187,554,,
118,47.2,,,,0,2.8,0,0.07,0,0,6.59,13,30,2.3,11.14,2.186,556,,
119,47.6,,,,0,2.8,0,0.07,0,0,6.6,12,27,2.3,11.14,2.184,557,,
120,48,,,,0,2.8,0,0.07,0,0,6.6,12,27,2.3,11.14,2.184,558,,
121,48.4,,,,0,2.8,0,0.07,0,0,6.6,12,27,2.3,11.14,2.184,558,,
122,48.8,,,,0,2.8,0,0.07,0,0,6.6,12,27,2.3,11.14,2.184,560,,
123,49.2,,,,0,2.8,0,0.07,0,0,6.6,12,27,2.3,11.14,2.184,559,,
124,49.6,,,,0,2.8,0,0.07,0,0,6.6,13,30,2.3,11.14,2.184,559,,
125,50,,,,0,2.8,0,0.07,0,0,6.61,12,27,2.3,11.13,2.181,561,,
126,50.4,,,,0,2.8,0,0.07,0,0,6.61,12,27,2.3,11.13,2.181,561,,
127,50.8,,,,0,2.8,0,0.07,0,0,6.61,12,27,2.3,11.13,2.181,560,,
128,51.2,,,,0,2.8,0,0.07,0,0,6.61,12,27,2.3,11.13,2.181,562,,
129,51.6,,,,0,2.8,0,0.07,0,0,6.62,12,27,2.3,11.13,2.18,562,,
130,52,,,,0,2.8,0,0.07,0,0,6.62,12,27,2.3,11.14,2.181,562,,
131,52.4,,,,0,2.8,0,0.07,0,0,6.62,12,27,2.3,11.14,2.181,562,,
132,52.8,,,,0,2.8,0,0.07,0,0,6.62,12,27,2.3,11.16,2.183,564,,
133,53.2,,,,0,2.8,0,0.07,0,0,6.62,12,27,2.3,11.19,2.186,562,,
134,53.6,,,,0,2.8,0,0.07,0,0,6.62,12,27,2.3,11.22,2.189,564,,
135,54,,,,0,2.8,0,0.07,0,0,6.62,12,27,2.3,11.24,2.191,562,,
136,54.4,,,,0,2.8,0,0.07,0,0,6.62,12,27,2.3,11.24,2.191,562,,
137,54.8,,,,0,2.8,0,0.07,0,0,6.62,12,27,2.3,11.26,2.193,561,,
138,55.2,,,,0,2.8,0,0.07,0,0,6.62,12,27,2.3,11.27,2.194,559,,
139,55.6,,,,0,2.8,0,0.07,0,0,6.62,12,27,2.3,11.27,2.194,560,,
140,56,,,,0,2.8,0,0.07,0,0,6.62,12,27,2.3,11.27,2.194,560,,
141,56.4,,,,0,2.8,0,0.07,0,0,6.61,12,27,2.3,11.28,2.197,556,,
142,56.8,,,,0,2.8,0,0.07,0,0,6.61,13,30,2.3,11.28,2.197,555,,
143,57.2,,,,0,2.8,0,0.07,0,0,6.61,13,30,2.3,11.28,2.197,553,,
144,57.6,,,,0,2.8,0,0.07,0,0,6.61,13,30,2.3,11.28,2.197,555,,
145,58,,,,0,2.8,0,0.07,0,0,6.61,13,30,2.3,11.28,2.197,555,,
146,58.4,,,,0,2.8,0,0.07,0,0,6.61,13,30,2.3,11.29,2.198,552,,
147,58.8,,,,0,2.8,0,0.07,0,0,6.61,12,27,2.3,11.3,2.199,551,,
148,59.2,,,,0,2.8,0,0.07,0,0,6.61,12,27,2.3,11.3,2.199,550,,
149,59.6,,,,0,2.8,0,0.07,0,0,6.61,12,27,2.3,11.31,2.2,550,,
150,60,,,,0,2.8,0,0.07,0,0,6.61,12,27,2.3,11.31,2.2,550,,
151,60.4,,,,0,2.8,0,0.07,0,0,6.61,12,27,2.3,11.3,2.199,549,,
152,60.8,,,,0,2.8,0,0.07,0,0,6.61,12,27,2.3,11.3,2.199,549,,
153,61.2,,,,0,2.8,0,0.07,0,0,6.61,12,27,2.3,11.28,2.197,548,,
154,61.6,,,,0,2.8,0,0.07,0,0,6.61,12,27,2.3,11.27,2.196,547,,
155,62,,,,0,2.8,0,0.07,0,0,6.61,12,27,2.3,11.27,2.196,547,,
156,62.4,,,,0,2.8,0,0.07,0,0,6.61,12,27,2.3,11.26,2.195,547,,
