Number,Time [s],Speed [RPM],DieselTiming [°CA],Temperature [°C],N [%],NMax [%],k [1/m],kMax [1/m],CO [%vol],COcorrected [%vol],CO2 [%vol],HC [ppm],HCcorr [ppm],Dilution,O2 [%vol],Lambda,NO [ppm],AmbientTemperature [°C],AirPressure [mbar]
1,0.4,,,,4.3,16,0.1,0.41,0,0,7.53,28,56,2,9.63,1.895,758,32,1006
2,0.8,,,,4.3,16,0.1,0.41,0,0,7.54,28,56,2,9.61,1.892,759,,
3,1.2,,,,4.3,16,0.1,0.41,0,0,7.54,28,56,2,9.61,1.892,759,,
4,1.6,,,,4.3,16,0.1,0.41,0,0,7.55,28,56,2,9.59,1.889,761,,
5,2,,,,4.3,16,0.1,0.41,0,0,7.58,28,55,2,9.57,1.883,763,,
6,2.4,,,,4.3,16,0.1,0.41,0,0,7.62,28,55,2,9.56,1.878,765,,
7,2.8,,,,4.3,16,0.1,0.41,0,0,7.63,28,55,2,9.54,1.875,768,,
8,3.2,,,,4.3,16,0.1,0.41,0,0,7.63,28,55,2,9.54,1.875,768,,
9,3.6,,,,4.3,16,0.1,0.41,0,0,7.64,28,55,2,9.52,1.872,770,,
10,4,,,,4.3,16,0.1,0.41,0,0,7.66,28,55,2,9.51,1.869,773,,
11,4.4,,,,4.3,16,0.1,0.41,0,0,7.66,28,55,2,9.49,1.867,775,,
12,4.8,,,,4.2,16,0.1,0.41,0,0,7.66,28,55,2,9.48,1.866,777,,
13,5.2,,,,4.2,16,0.1,0.41,0,0,7.66,28,55,2,9.48,1.866,777,,
14,5.6,,,,4.3,16,0.1,0.41,0,0,7.68,28,55,2,9.46,1.862,779,,
15,6,,,,4.3,16,0.1,0.41,0,0,7.68,28,55,2,9.45,1.861,780,,
16,6.4,,,,4.3,16,0.1,0.41,0,0,7.69,28,55,2,9.44,1.859,783,,
17,6.8,,,,4.2,16,0.1,0.41,0,0,7.7,28,55,1.9,9.44,1.858,784,,
18,7.2,,,,4.2,16,0.1,0.41,0,0,7.7,28,55,1.9,9.44,1.858,784,,
