Number,Time [s],Speed [RPM],DieselTiming [°CA],Temperature [°C],N [%],NMax [%],k [1/m],kMax [1/m],CO [%vol],COcorrected [%vol],CO2 [%vol],HC [ppm],HCcorr [ppm],Dilution,O2 [%vol],Lambda,NO [ppm],AmbientTemperature [°C],AirPressure [mbar]
1,0.4,,,,4.9,16,0.12,0.41,0,0,6.53,0,0,2.3,10.93,2.177,550,32,1010
2,0.8,,,,4.8,16,0.11,0.41,0,0,6.53,0,0,2.3,10.93,2.177,551,,
3,1.2,,,,4.8,16,0.11,0.41,0,0,6.53,0,0,2.3,10.93,2.177,550,,
4,1.6,,,,4.9,16,0.12,0.41,0,0,6.53,0,0,2.3,10.93,2.177,550,,
5,2,,,,4.9,16,0.12,0.41,0,0,6.53,0,0,2.3,10.93,2.177,550,,
6,2.4,,,,4.8,16,0.11,0.41,0,0,6.54,0,0,2.3,10.93,2.175,552,,
7,2.8,,,,4.7,16,0.11,0.41,0,0,6.54,0,0,2.3,10.94,2.176,553,,
8,3.2,,,,4.8,16,0.11,0.41,0,0,6.56,0,0,2.3,10.99,2.178,554,,
9,3.6,,,,4.9,16,0.12,0.41,0,0,6.56,0,0,2.3,10.94,2.172,554,,
10,4,,,,4.8,16,0.11,0.41,0,0,6.56,0,0,2.3,10.95,2.173,556,,
11,4.4,,,,4.8,16,0.11,0.41,0,0,6.56,0,0,2.3,10.95,2.173,556,,
12,4.8,,,,4.8,16,0.11,0.41,0,0,6.56,0,0,2.3,10.96,2.175,557,,
13,5.2,,,,4.8,16,0.11,0.41,0,0,6.57,0,0,2.3,10.96,2.173,556,,
14,5.6,,,,4.9,16,0.12,0.41,0,0,6.57,0,0,2.3,10.96,2.173,556,,
15,6,,,,4.9,16,0.12,0.41,0,0,6.57,0,0,2.3,10.96,2.173,558,,
16,6.4,,,,4.9,16,0.12,0.41,0,0,6.57,0,0,2.3,10.96,2.173,556,,
17,6.8,,,,4.7,16,0.11,0.41,0,0,6.57,0,0,2.3,10.96,2.173,554,,
18,7.2,,,,4.9,16,0.12,0.41,0,0,6.57,0,0,2.3,10.96,2.173,554,,
19,7.6,,,,4.9,16,0.12,0.41,0,0,6.57,0,0,2.3,10.96,2.173,554,,
20,8,,,,4.9,16,0.12,0.41,0,0,6.57,0,0,2.3,10.96,2.173,555,,
21,8.4,,,,5,16,0.12,0.41,0,0,6.57,0,0,2.3,10.96,2.173,555,,
22,8.8,,,,4.9,16,0.12,0.41,0,0,6.57,0,0,2.3,10.97,2.174,556,,
23,9.2,,,,4.9,16,0.12,0.41,0,0,6.57,0,0,2.3,10.97,2.174,556,,
24,9.6,,,,5,16,0.12,0.41,0,0,6.57,0,0,2.3,10.97,2.174,556,,
25,10,,,,5.1,16,0.12,0.41,0,0,6.57,0,0,2.3,10.97,2.174,557,,
26,10.4,,,,5,16,0.12,0.41,0,0,6.57,0,0,2.3,10.97,2.174,557,,
27,10.8,,,,4.9,16,0.12,0.41,0,0,6.57,0,0,2.3,10.96,2.173,556,,
28,11.2,,,,5,16,0.12,0.41,0,0,6.57,0,0,2.3,10.96,2.173,556,,
29,11.6,,,,5,16,0.12,0.41,0,0,6.57,0,0,2.3,10.95,2.172,556,,
30,12,,,,5,16,0.12,0.41,0,0,6.57,0,0,2.3,10.94,2.171,558,,
31,12.4,,,,5,16,0.12,0.41,0,0,6.57,0,0,2.3,10.93,2.17,558,,
32,12.8,,,,5.1,16,0.12,0.41,0,0,6.57,0,0,2.3,10.92,2.168,558,,
33,13.2,,,,5,16,0.12,0.41,0,0,6.57,0,0,2.3,10.92,2.168,558,,
34,13.6,,,,5.1,16,0.12,0.41,0,0,6.57,0,0,2.3,10.91,2.167,560,,
35,14,,,,5,16,0.12,0.41,0,0,6.57,0,0,2.3,10.91,2.167,560,,
36,14.4,,,,5.1,16,0.12,0.41,0,0,6.57,0,0,2.3,10.92,2.168,561,,
37,14.8,,,,5.1,16,0.12,0.41,0,0,6.57,0,0,2.3,10.93,2.17,562,,
38,15.2,,,,5,16,0.12,0.41,0,0,6.57,0,0,2.3,10.93,2.17,562,,
39,15.6,,,,5.1,16,0.12,0.41,0,0,6.57,0,0,2.3,10.93,2.17,562,,
40,16,,,,5.1,16,0.12,0.41,0,0,6.57,0,0,2.3,10.91,2.167,561,,
41,16.4,,,,5,16,0.12,0.41,0,0,6.57,0,0,2.3,10.9,2.166,562,,
42,16.8,,,,5,16,0.12,0.41,0,0,6.57,0,0,2.3,10.88,2.164,561,,
43,17.2,,,,4.9,16,0.12,0.41,0,0,6.57,0,0,2.3,10.88,2.164,561,,
44,17.6,,,,5,16,0.12,0.41,0,0,6.57,0,0,2.3,10.87,2.163,562,,
45,18,,,,5,16,0.12,0.41,0,0,6.57,0,0,2.3,10.86,2.162,561,,
46,18.4,,,,5.1,16,0.12,0.41,0,0,6.58,0,0,2.3,10.85,2.159,563,,
47,18.8,,,,4.9,16,0.12,0.41,0,0,6.59,0,0,2.3,10.85,2.157,565,,
48,19.2,,,,4.9,16,0.12,0.41,0,0,6.59,0,0,2.3,10.85,2.157,565,,
49,19.6,,,,5,16,0.12,0.41,0,0,6.59,0,0,2.3,10.85,2.157,567,,
50,20,,,,5,16,0.12,0.41,0,0,6.6,0,0,2.3,10.84,2.155,568,,
51,20.4,,,,5,16,0.12,0.41,0,0,6.6,0,0,2.3,10.84,2.155,568,,
52,20.8,,,,5.1,16,0.12,0.41,0,0,6.6,0,0,2.3,10.84,2.155,567,,
53,21.2,,,,5.1,16,0.12,0.41,0,0,6.6,0,0,2.3,10.84,2.155,567,,
54,21.6,,,,5.1,16,0.12,0.41,0,0,6.6,0,0,2.3,10.84,2.155,568,,
55,22,,,,5.1,16,0.12,0.41,0,0,6.6,0,0,2.3,10.83,2.154,569,,
56,22.4,,,,5,16,0.12,0.41,0,0,6.61,0,0,2.3,10.83,2.152,570,,
57,22.8,,,,5.1,16,0.12,0.41,0,0,6.61,0,0,2.3,10.82,2.151,571,,
58,23.2,,,,5.1,16,0.12,0.41,0,0,6.61,0,0,2.3,10.82,2.151,571,,
59,23.6,,,,5.1,16,0.12,0.41,0,0,6.61,0,0,2.3,10.81,2.15,571,,
60,24,,,,5,16,0.12,0.41,0,0,6.61,0,0,2.3,10.81,2.15,570,,
61,24.4,,,,5,16,0.12,0.41,0,0,6.61,0,0,2.3,10.81,2.15,572,,
62,24.8,,,,4.9,16,0.12,0.41,0,0,6.61,0,0,2.3,10.81,2.15,572,,
63,25.2,,,,5,16,0.12,0.41,0,0,6.61,0,0,2.3,10.81,2.15,572,,
64,25.6,,,,5,16,0.12,0.41,0,0,6.62,0,0,2.3,10.81,2.148,573,,
65,26,,,,5,16,0.12,0.41,0,0,6.62,0,0,2.3,10.82,2.149,574,,
66,26.4,,,,5.1,16,0.12,0.41,0,0,6.62,0,0,2.3,10.81,2.148,575,,
67,26.8,,,,5.1,16,0.12,0.41,0,0,6.62,0,0,2.3,10.81,2.148,575,,
68,27.2,,,,5,16,0.12,0.41,0,0,6.62,0,0,2.3,10.81,2.148,575,,
69,27.6,,,,5,16,0.12,0.41,0,0,6.62,0,0,2.3,10.81,2.148,575,,
70,28,,,,5,16,0.12,0.41,0,0,6.62,0,0,2.3,10.81,2.148,575,,
71,28.4,,,,5,16,0.12,0.41,0,0,6.62,0,0,2.3,10.8,2.147,575,,
72,28.8,,,,5,16,0.12,0.41,0,0,6.62,0,0,2.3,10.8,2.147,575,,
73,29.2,,,,5,16,0.12,0.41,0,0,6.62,0,0,2.3,10.8,2.147,575,,
74,29.6,,,,5.1,16,0.12,0.41,0,0,6.63,0,0,2.3,10.8,2.145,576,,
75,30,,,,5.1,16,0.12,0.41,0,0,6.63,0,0,2.3,10.8,2.145,576,,
76,30.4,,,,5.2,16,0.12,0.41,0,0,6.63,0,0,2.3,10.81,2.146,576,,
77,30.8,,,,5.2,16,0.12,0.41,0,0,6.63,0,0,2.3,10.81,2.146,576,,
78,31.2,,,,5.1,16,0.12,0.41,0,0,6.63,0,0,2.3,10.81,2.146,577,,
79,31.6,,,,5.1,16,0.12,0.41,0,0,6.63,0,0,2.3,10.81,2.146,577,,
80,32,,,,5,16,0.12,0.41,0,0,6.63,0,0,2.3,10.81,2.146,577,,
81,32.4,,,,5,16,0.12,0.41,0,0,6.63,0,0,2.3,10.81,2.146,577,,
82,32.8,,,,5.1,16,0.12,0.41,0,0,6.63,0,0,2.3,10.81,2.146,577,,
83,33.2,,,,5.1,16,0.12,0.41,0,0,6.63,0,0,2.3,10.81,2.146,578,,
84,33.6,,,,5.1,16,0.12,0.41,0,0,6.64,0,0,2.3,10.81,2.144,578,,
85,34,,,,5.1,16,0.12,0.41,0,0,6.64,0,0,2.3,10.8,2.143,578,,
86,34.4,,,,5.1,16,0.12,0.41,0,0,6.64,0,0,2.3,10.8,2.143,578,,
87,34.8,,,,5.1,16,0.12,0.41,0,0,6.64,0,0,2.3,10.8,2.143,578,,
88,35.2,,,,5.1,16,0.12,0.41,0,0,6.64,0,0,2.3,10.8,2.143,579,,
89,35.6,,,,5.1,16,0.12,0.41,0,0,6.64,0,0,2.3,10.79,2.142,578,,
90,36,,,,5.1,16,0.12,0.41,0,0,6.64,0,0,2.3,10.79,2.142,578,,
91,36.4,,,,5.1,16,0.12,0.41,0,0,6.64,0,0,2.3,10.79,2.142,578,,
92,36.8,,,,5.1,16,0.12,0.41,0,0,6.64,0,0,2.3,10.79,2.142,578,,
93,37.2,,,,5.1,16,0.12,0.41,0,0,6.65,0,0,2.3,10.79,2.141,580,,
94,37.6,,,,5.1,16,0.12,0.41,0,0,6.65,0,0,2.3,10.78,2.14,579,,
95,38,,,,5.1,16,0.12,0.41,0,0,6.65,0,0,2.3,10.78,2.14,580,,
96,38.4,,,,5.1,16,0.12,0.41,0,0,6.65,0,0,2.3,10.77,2.139,580,,
97,38.8,,,,5.1,16,0.12,0.41,0,0,6.65,0,0,2.3,10.77,2.139,580,,
98,39.2,,,,5.1,16,0.12,0.41,0,0,6.65,0,0,2.3,10.77,2.139,581,,
99,39.6,,,,5.1,16,0.12,0.41,0,0,6.65,0,0,2.3,10.76,2.137,581,,
100,40,,,,5.1,16,0.12,0.41,0,0,6.66,0,0,2.3,10.76,2.136,583,,
101,40.4,,,,5.1,16,0.12,0.41,0,0,6.66,0,0,2.3,10.76,2.136,582,,
102,40.8,,,,5.1,16,0.12,0.41,0,0,6.66,0,0,2.3,10.76,2.136,582,,
103,41.2,,,,5.1,16,0.12,0.41,0,0,6.67,0,0,2.2,10.75,2.133,584,,
104,41.6,,,,5.1,16,0.12,0.41,0,0,6.67,0,0,2.2,10.75,2.133,584,,
