Number,Time [s],Speed [RPM],DieselTiming [°CA],Temperature [°C],N [%],NMax [%],k [1/m],kMax [1/m],CO [%vol],COcorrected [%vol],CO2 [%vol],HC [ppm],HCcorr [ppm],Dilution,O2 [%vol],Lambda,NO [ppm],AmbientTemperature [°C],AirPressure [mbar]
1,0.4,,,,5.2,16,0.12,0.41,0,0,7.66,0,0,2,9.45,1.867,692,32,1010
2,0.8,,,,5.2,16,0.12,0.41,0,0,7.66,0,0,2,9.46,1.868,697,,
3,1.2,,,,5.2,16,0.12,0.41,0,0,7.66,0,0,2,9.49,1.871,699,,
4,1.6,,,,5.2,16,0.12,0.41,0,0,7.66,0,0,2,9.49,1.871,699,,
5,2,,,,5.2,16,0.12,0.41,0,0,7.66,0,0,2,9.51,1.873,700,,
6,2.4,,,,5.2,16,0.12,0.41,0,0,7.66,0,0,2,9.52,1.874,702,,
7,2.8,,,,5.2,16,0.12,0.41,0,0,7.66,0,0,2,9.53,1.875,704,,
8,3.2,,,,5.1,16,0.12,0.41,0,0,7.65,0,0,2,9.54,1.877,704,,
9,3.6,,,,5.1,16,0.12,0.41,0,0,7.65,0,0,2,9.54,1.877,704,,
10,4,,,,5.2,16,0.12,0.41,0,0,7.65,0,0,2,9.55,1.878,704,,
11,4.4,,,,5.3,16,0.13,0.41,0,0,7.65,0,0,2,9.56,1.879,704,,
12,4.8,,,,5.1,16,0.12,0.41,0,0,7.65,0,0,2,9.58,1.88,706,,
13,5.2,,,,5.1,16,0.12,0.41,0,0,7.65,0,0,2,9.58,1.88,706,,
14,5.6,,,,5.1,16,0.12,0.41,0,0,7.64,0,0,2,9.59,1.882,704,,
15,6,,,,5.1,16,0.12,0.41,0,0,7.64,0,0,2,9.61,1.884,705,,
16,6.4,,,,5.2,16,0.12,0.41,0,0,7.64,0,0,2,9.62,1.885,706,,
17,6.8,,,,5.1,16,0.12,0.41,0,0,7.64,0,0,2,9.63,1.886,706,,
18,7.2,,,,5.1,16,0.12,0.41,0,0,7.64,0,0,2,9.63,1.886,706,,
19,7.6,,,,5,16,0.12,0.41,0,0,7.64,0,0,2,9.66,1.889,707,,
20,8,,,,5.1,16,0.12,0.41,0,0,7.63,0,0,2,9.67,1.891,706,,
21,8.4,,,,5,16,0.12,0.41,0,0,7.63,0,0,2,9.67,1.891,705,,
22,8.8,,,,4.7,16,0.11,0.41,0,0,7.63,0,0,2,9.66,1.89,702,,
23,9.2,,,,4.4,16,0.1,0.41,0,0,7.63,0,0,2,9.66,1.89,702,,
24,9.6,,,,4.4,16,0.1,0.41,0,0,7.62,0,0,2,9.65,1.89,702,,
25,10,,,,4.5,16,0.11,0.41,0,0,7.62,0,0,2,9.64,1.889,700,,
26,10.4,,,,4.3,16,0.1,0.41,0,0,7.62,0,0,2,9.64,1.889,701,,
27,10.8,,,,4.3,16,0.1,0.41,0,0,7.62,0,0,2,9.65,1.89,702,,
28,11.2,,,,4.2,16,0.1,0.41,0,0,7.62,0,0,2,9.65,1.89,702,,
29,11.6,,,,4.3,16,0.1,0.41,0,0,7.62,0,0,2,9.65,1.89,703,,
30,12,,,,4.3,16,0.1,0.41,0,0,7.62,0,0,2,9.66,1.891,705,,
31,12.4,,,,4.2,16,0.1,0.41,0,0,7.61,0,0,2,9.66,1.892,707,,
32,12.8,,,,4.6,16,0.11,0.41,0,0,7.61,0,0,2,9.66,1.892,707,,
33,13.2,,,,4.7,16,0.11,0.41,0,0,7.61,0,0,2,9.66,1.892,707,,
34,13.6,,,,4.7,16,0.11,0.41,0,0,7.6,0,0,2,9.65,1.893,707,,
35,14,,,,4.4,16,0.1,0.41,0,0,7.6,0,0,2,9.65,1.893,707,,
36,14.4,,,,4.3,16,0.1,0.41,0,0,7.6,0,0,2,9.64,1.892,707,,
37,14.8,,,,4.4,16,0.1,0.41,0,0,7.6,0,0,2,9.64,1.892,709,,
38,15.2,,,,4.6,16,0.11,0.41,0,0,7.6,0,0,2,9.64,1.892,709,,
39,15.6,,,,4.9,16,0.12,0.41,0,0,7.6,0,0,2,9.64,1.892,706,,
40,16,,,,4.8,16,0.11,0.41,0,0,7.6,0,0,2,9.63,1.891,708,,
41,16.4,,,,4.7,16,0.11,0.41,0,0,7.6,0,0,2,9.63,1.891,707,,
42,16.8,,,,4.9,16,0.12,0.41,0,0,7.59,0,0,2,9.62,1.891,707,,
43,17.2,,,,5,16,0.12,0.41,0,0,7.59,0,0,2,9.62,1.891,707,,
44,17.6,,,,4.7,16,0.11,0.41,0,0,7.59,0,0,2,9.61,1.89,708,,
45,18,,,,4.5,16,0.11,0.41,0,0,7.59,0,0,2,9.6,1.889,709,,
46,18.4,,,,4.8,16,0.11,0.41,0,0,7.6,0,0,2,9.59,1.887,709,,
47,18.8,,,,4.8,16,0.11,0.41,0,0,7.59,0,0,2,9.63,1.892,709,,
48,19.2,,,,4.6,16,0.11,0.41,0,0,7.59,0,0,2,9.58,1.887,709,,
49,19.6,,,,4.5,16,0.11,0.41,0,0,7.59,0,0,2,9.58,1.887,710,,
50,20,,,,4.5,16,0.11,0.41,0,0,7.59,0,0,2,9.58,1.887,711,,
51,20.4,,,,4.8,16,0.11,0.41,0,0,7.59,0,0,2,9.57,1.886,710,,
52,20.8,,,,4.8,16,0.11,0.41,0,0,7.59,0,0,2,9.55,1.885,710,,
53,21.2,,,,4.9,16,0.12,0.41,0,0,7.59,0,0,2,9.55,1.885,710,,
54,21.6,,,,4.7,16,0.11,0.41,0,0,7.6,0,0,2,9.52,1.881,708,,
55,22,,,,4.9,16,0.12,0.41,0,0,7.6,0,0,2,9.49,1.878,707,,
56,22.4,,,,4.7,16,0.11,0.41,0,0,7.6,0,0,2,9.47,1.876,707,,
57,22.8,,,,4.9,16,0.12,0.41,0,0,7.6,0,0,2,9.47,1.876,707,,
58,23.2,,,,5,16,0.12,0.41,0,0,7.6,0,0,2,9.46,1.875,709,,
59,23.6,,,,5.1,16,0.12,0.41,0,0,7.6,0,0,2,9.46,1.875,712,,
60,24,,,,5,16,0.12,0.41,0,0,7.6,0,0,2,9.45,1.874,713,,
61,24.4,,,,5.1,16,0.12,0.41,0,0,7.61,0,0,2,9.45,1.873,716,,
62,24.8,,,,5,16,0.12,0.41,0,0,7.61,0,0,2,9.45,1.873,716,,
63,25.2,,,,4.6,16,0.11,0.41,0,0,7.61,0,0,2,9.46,1.874,717,,
64,25.6,,,,4.5,16,0.11,0.41,0,0,7.61,0,0,2,9.46,1.874,719,,
65,26,,,,4.6,16,0.11,0.41,0,0,7.61,0,0,2,9.46,1.874,721,,
66,26.4,,,,4.9,16,0.12,0.41,0,0,7.61,0,0,2,9.46,1.874,721,,
67,26.8,,,,5.4,16,0.13,0.41,0,0,7.61,0,0,2,9.46,1.874,721,,
