Number,Time [s],Speed [RPM],DieselTiming [°CA],Temperature [°C],N [%],NMax [%],k [1/m],kMax [1/m],CO [%vol],COcorrected [%vol],CO2 [%vol],HC [ppm],HCcorr [ppm],Dilution,O2 [%vol],Lambda,NO [ppm],AmbientTemperature [°C],AirPressure [mbar]
71,28.4,,,,4.2,16,0.1,0.41,0,0,6.43,3,7,2.3,11.06,2.209,572,,
72,28.8,,,,4.3,16,0.1,0.41,0,0,6.44,3,7,2.3,11.05,2.206,570,,
73,29.2,,,,4.3,16,0.1,0.41,0,0,6.43,3,7,2.3,11.05,2.207,572,,
74,29.6,,,,4.4,16,0.1,0.41,0,0,6.44,3,7,2.3,11.05,2.206,574,,
75,30,,,,4.4,16,0.1,0.41,0,0,6.44,3,7,2.3,11.05,2.206,574,,
76,30.4,,,,4.3,16,0.1,0.41,0,0,6.44,3,7,2.3,11.06,2.207,574,,
77,30.8,,,,4.2,16,0.1,0.41,0,0,6.44,3,7,2.3,11.06,2.207,574,,
78,31.2,,,,4.3,16,0.1,0.41,0,0,6.44,3,7,2.3,11.06,2.207,573,,
79,31.6,,,,4.3,16,0.1,0.41,0,0,6.44,3,7,2.3,11.06,2.207,574,,
80,32,,,,4.4,16,0.1,0.41,0,0,6.44,3,7,2.3,11.06,2.207,574,,
81,32.4,,,,4.5,16,0.11,0.41,0,0,6.45,3,7,2.3,11.06,2.205,573,,
82,32.8,,,,4.3,16,0.1,0.41,0,0,6.45,3,7,2.3,11.05,2.204,576,,
83,33.2,,,,4.4,16,0.1,0.41,0,0,6.44,3,7,2.3,11.05,2.206,574,,
84,33.6,,,,4.3,16,0.1,0.41,0,0,6.45,3,7,2.3,11.04,2.203,575,,
85,34,,,,4.5,16,0.11,0.41,0,0,6.45,3,7,2.3,11.04,2.203,575,,
86,34.4,,,,4.4,16,0.1,0.41,0,0,6.45,3,7,2.3,11.03,2.202,574,,
87,34.8,,,,4.3,16,0.1,0.41,0,0,6.46,3,7,2.3,11.03,2.2,576,,
88,35.2,,,,4.3,16,0.1,0.41,0,0,6.46,3,7,2.3,11.02,2.199,576,,
89,35.6,,,,4.3,16,0.1,0.41,0,0,6.46,3,7,2.3,11.02,2.199,576,,
90,36,,,,4.3,16,0.1,0.41,0,0,6.46,3,7,2.3,11.02,2.199,576,,
91,36.4,,,,4.4,16,0.1,0.41,0,0,6.46,3,7,2.3,11.01,2.198,578,,
92,36.8,,,,4.4,16,0.1,0.41,0,0,6.47,4,9,2.3,11.01,2.195,579,,
93,37.2,,,,4.4,16,0.1,0.41,0,0,6.51,4,9,2.3,11.01,2.188,580,,
94,37.6,,,,4.4,16,0.1,0.41,0,0,6.51,4,9,2.3,11,2.187,580,,
95,38,,,,4.5,16,0.11,0.41,0,0,6.51,4,9,2.3,11,2.187,580,,
96,38.4,,,,4.4,16,0.1,0.41,0,0,6.52,4,9,2.3,11,2.185,582,,
97,38.8,,,,4.3,16,0.1,0.41,0,0,6.52,4,9,2.3,11,2.185,584,,
98,39.2,,,,4.4,16,0.1,0.41,0,0,6.53,4,9,2.3,11,2.183,584,,
99,39.6,,,,4.4,16,0.1,0.41,0,0,6.53,4,9,2.3,10.99,2.182,585,,
100,40,,,,4.2,16,0.1,0.41,0,0,6.53,4,9,2.3,10.99,2.182,585,,
101,40.4,,,,4.2,16,0.1,0.41,0,0,6.53,4,9,2.3,10.99,2.182,587,,
102,40.8,,,,4.4,16,0.1,0.41,0,0,6.53,4,9,2.3,10.99,2.182,588,,
103,41.2,,,,4.4,16,0.1,0.41,0,0,6.53,4,9,2.3,10.99,2.182,588,,
104,41.6,,,,4.4,16,0.1,0.41,0,0,6.53,4,9,2.3,10.99,2.182,588,,
105,42,,,,4.3,16,0.1,0.41,0,0,6.53,4,9,2.3,10.99,2.182,588,,
106,42.4,,,,4.3,16,0.1,0.41,0,0,6.53,4,9,2.3,10.98,2.181,589,,
107,42.8,,,,4.2,16,0.1,0.41,0,0,6.53,4,9,2.3,10.98,2.181,589,,
108,43.2,,,,4.2,16,0.1,0.41,0,0,6.53,4,9,2.3,10.98,2.181,590,,
109,43.6,,,,4.3,16,0.1,0.41,0,0,6.53,4,9,2.3,10.98,2.181,589,,
110,44,,,,4.3,16,0.1,0.41,0,0,6.53,4,9,2.3,10.98,2.181,589,,
111,44.4,,,,4.5,16,0.11,0.41,0,0,6.53,4,9,2.3,10.98,2.181,590,,
112,44.8,,,,4.6,16,0.11,0.41,0,0,6.54,4,9,2.3,10.98,2.179,591,,
113,45.2,,,,4.6,16,0.11,0.41,0,0,6.54,4,9,2.3,10.98,2.179,591,,
114,45.6,,,,4.6,16,0.11,0.41,0,0,6.54,4,9,2.3,10.99,2.181,591,,
115,46,,,,4.4,16,0.1,0.41,0,0,6.54,4,9,2.3,10.99,2.181,591,,
116,46.4,,,,4.4,16,0.1,0.41,0,0,6.54,4,9,2.3,10.99,2.181,593,,
117,46.8,,,,4.4,16,0.1,0.41,0,0,6.54,4,9,2.3,11,2.182,594,,
118,47.2,,,,4.4,16,0.1,0.41,0,0,6.54,4,9,2.3,11,2.182,594,,
119,47.6,,,,4.3,16,0.1,0.41,0,0,6.54,4,9,2.3,11,2.182,594,,
120,48,,,,4.4,16,0.1,0.41,0,0,6.54,4,9,2.3,11,2.182,594,,
121,48.4,,,,4.3,16,0.1,0.41,0,0,6.54,4,9,2.3,11,2.182,593,,
122,48.8,,,,4.4,16,0.1,0.41,0,0,6.54,4,9,2.3,11,2.182,593,,
123,49.2,,,,4.4,16,0.1,0.41,0,0,6.54,4,9,2.3,11,2.182,592,,
124,49.6,,,,4.5,16,0.11,0.41,0,0,6.54,4,9,2.3,11,2.182,592,,
125,50,,,,4.5,16,0.11,0.41,0,0,6.54,4,9,2.3,11,2.182,594,,
126,50.4,,,,4.5,16,0.11,0.41,0,0,6.54,4,9,2.3,10.99,2.181,593,,
127,50.8,,,,4.4,16,0.1,0.41,0,0,6.54,4,9,2.3,10.99,2.181,594,,
128,51.2,,,,4.5,16,0.11,0.41,0,0,6.54,4,9,2.3,10.98,2.179,594,,
129,51.6,,,,4.5,16,0.11,0.41,0,0,6.54,4,9,2.3,10.98,2.179,594,,
130,52,,,,4.3,16,0.1,0.41,0,0,6.54,4,9,2.3,10.98,2.179,595,,
131,52.4,,,,4.3,16,0.1,0.41,0,0,6.54,5,11,2.3,10.99,2.18,595,,
132,52.8,,,,4.3,16,0.1,0.41,0,0,6.54,5,11,2.3,10.99,2.18,596,,
133,53.2,,,,4.4,16,0.1,0.41,0,0,6.55,5,11,2.3,10.99,2.179,596,,
134,53.6,,,,4.4,16,0.1,0.41,0,0,6.55,5,11,2.3,10.99,2.179,596,,
135,54,,,,4.4,16,0.1,0.41,0,0,6.55,5,11,2.3,10.98,2.177,595,,
136,54.4,,,,4.4,16,0.1,0.41,0,0,6.55,5,11,2.3,10.98,2.177,597,,
137,54.8,,,,4.4,16,0.1,0.41,0,0,6.55,5,11,2.3,10.97,2.176,597,,
138,55.2,,,,4.3,16,0.1,0.41,0,0,6.55,5,11,2.3,10.96,2.175,597,,
139,55.6,,,,4.3,16,0.1,0.41,0,0,6.55,5,11,2.3,10.96,2.175,597,,
140,56,,,,4.4,16,0.1,0.41,0,0,6.55,5,11,2.3,10.95,2.174,596,,
141,56.4,,,,4.3,16,0.1,0.41,0,0,6.55,5,11,2.3,10.95,2.174,597,,
142,56.8,,,,4.4,16,0.1,0.41,0,0,6.55,5,11,2.3,10.94,2.173,597,,
143,57.2,,,,4.4,16,0.1,0.41,0,0,6.55,5,11,2.3,10.94,2.173,597,,
144,57.6,,,,4.4,16,0.1,0.41,0,0,6.55,5,11,2.3,10.94,2.173,597,,
145,58,,,,4.4,16,0.1,0.41,0,0,6.55,5,11,2.3,10.95,2.174,598,,
146,58.4,,,,4.3,16,0.1,0.41,0,0,6.55,5,11,2.3,10.96,2.175,598,,
147,58.8,,,,4.4,16,0.1,0.41,0,0,6.56,5,11,2.3,10.97,2.175,598,,
148,59.2,,,,4.5,16,0.11,0.41,0,0,6.56,5,11,2.3,10.97,2.175,600,,
149,59.6,,,,4.4,16,0.1,0.41,0,0,6.56,5,11,2.3,10.97,2.175,600,,
150,60,,,,4.4,16,0.1,0.41,0,0,6.57,5,11,2.3,10.97,2.173,599,,
151,60.4,,,,4.4,16,0.1,0.41,0,0,6.57,5,11,2.3,10.96,2.172,599,,
152,60.8,,,,4.5,16,0.11,0.41,0,0,6.58,5,11,2.3,10.95,2.169,599,,
153,61.2,,,,4.4,16,0.1,0.41,0,0,6.58,5,11,2.3,10.94,2.168,598,,
154,61.6,,,,4.5,16,0.11,0.41,0,0,6.58,5,11,2.3,10.94,2.168,598,,
Average ,31,#DIV/0!,#DIV/0!,#DIV/0!,4.2,16,0.1,0.41,0,0,6.46,2.87,6.49,2.32,11.08,2.21,571.35,,
