Number,Time [s],Speed [RPM],DieselTiming [°CA],Temperature [°C],N [%],NMax [%],k [1/m],kMax [1/m],CO [%vol],COcorrected [%vol],CO2 [%vol],HC [ppm],HCcorr [ppm],Dilution,O2 [%vol],Lambda,NO [ppm],AmbientTemperature [°C],AirPressure [mbar]
61,24.4,,,,3.6,16,0.09,0.41,0,0,5.55,0,0,2.7,12.34,2.563,451,,
62,24.8,,,,3.6,16,0.09,0.41,0,0,5.55,0,0,2.7,12.33,2.562,451,,
63,25.2,,,,3.6,16,0.09,0.41,0,0,5.55,0,0,2.7,12.32,2.561,450,,
64,25.6,,,,3.6,16,0.09,0.41,0,0,5.55,0,0,2.7,12.32,2.561,452,,
65,26,,,,3.6,16,0.09,0.41,0,0,5.55,0,0,2.7,12.31,2.559,450,,
66,26.4,,,,3.6,16,0.09,0.41,0,0,5.55,0,0,2.7,12.31,2.559,450,,
67,26.8,,,,3.6,16,0.09,0.41,0,0,5.55,0,0,2.7,12.32,2.561,452,,
68,27.2,,,,3.7,16,0.09,0.41,0,0,5.55,0,0,2.7,12.32,2.561,453,,
69,27.6,,,,3.7,16,0.09,0.41,0,0,5.55,0,0,2.7,12.32,2.561,454,,
70,28,,,,3.7,16,0.09,0.41,0,0,5.56,0,0,2.7,12.32,2.558,453,,
71,28.4,,,,3.7,16,0.09,0.41,0,0,5.56,0,0,2.7,12.32,2.558,453,,
72,28.8,,,,3.7,16,0.09,0.41,0,0,5.56,0,0,2.7,12.32,2.558,453,,
73,29.2,,,,3.7,16,0.09,0.41,0,0,5.56,0,0,2.7,12.32,2.558,454,,
74,29.6,,,,3.7,16,0.09,0.41,0,0,5.56,0,0,2.7,12.32,2.558,453,,
75,30,,,,3.7,16,0.09,0.41,0,0,5.55,0,0,2.7,12.32,2.561,455,,
76,30.4,,,,3.7,16,0.09,0.41,0,0,5.55,0,0,2.7,12.32,2.561,455,,
77,30.8,,,,3.8,16,0.09,0.41,0,0,5.55,0,0,2.7,12.33,2.562,453,,
78,31.2,,,,3.8,16,0.09,0.41,0,0,5.55,0,0,2.7,12.33,2.562,453,,
79,31.6,,,,3.7,16,0.09,0.41,0,0,5.55,0,0,2.7,12.33,2.562,455,,
80,32,,,,3.7,16,0.09,0.41,0,0,5.55,0,0,2.7,12.34,2.563,455,,
81,32.4,,,,3.7,16,0.09,0.41,0,0,5.55,0,0,2.7,12.34,2.563,455,,
82,32.8,,,,3.7,16,0.09,0.41,0,0,5.55,0,0,2.7,12.34,2.563,455,,
83,33.2,,,,3.7,16,0.09,0.41,0,0,5.55,0,0,2.7,12.34,2.563,455,,
84,33.6,,,,3.7,16,0.09,0.41,0,0,5.55,0,0,2.7,12.34,2.563,455,,
85,34,,,,3.7,16,0.09,0.41,0,0,5.55,0,0,2.7,12.34,2.563,456,,
86,34.4,,,,3.8,16,0.09,0.41,0,0,5.55,0,0,2.7,12.34,2.563,456,,
87,34.8,,,,3.7,16,0.09,0.41,0,0,5.55,0,0,2.7,12.34,2.563,455,,
88,35.2,,,,3.7,16,0.09,0.41,0,0,5.56,0,0,2.7,12.34,2.56,456,,
89,35.6,,,,3.8,16,0.09,0.41,0,0,5.57,0,0,2.7,12.34,2.557,455,,
90,36,,,,3.8,16,0.09,0.41,0,0,5.57,0,0,2.7,12.33,2.556,455,,
91,36.4,,,,3.8,16,0.09,0.41,0,0,5.57,0,0,2.7,12.33,2.556,455,,
92,36.8,,,,3.7,16,0.09,0.41,0,0,5.57,0,0,2.7,12.33,2.556,455,,
93,37.2,,,,3.7,16,0.09,0.41,0,0,5.57,0,0,2.7,12.33,2.556,455,,
94,37.6,,,,3.6,16,0.09,0.41,0,0,5.57,0,0,2.7,12.34,2.557,456,,
95,38,,,,3.7,16,0.09,0.41,0,0,5.57,0,0,2.7,12.34,2.557,456,,
96,38.4,,,,3.7,16,0.09,0.41,0,0,5.57,0,0,2.7,12.34,2.557,454,,
97,38.8,,,,3.8,16,0.09,0.41,0,0,5.57,0,0,2.7,12.34,2.557,454,,
98,39.2,,,,3.8,16,0.09,0.41,0,0,5.57,0,0,2.7,12.34,2.557,454,,
99,39.6,,,,3.8,16,0.09,0.41,0,0,5.57,0,0,2.7,12.34,2.557,454,,
100,40,,,,3.8,16,0.09,0.41,0,0,5.57,0,0,2.7,12.34,2.557,454,,
101,40.4,,,,3.8,16,0.09,0.41,0,0,5.57,0,0,2.7,12.34,2.557,453,,
102,40.8,,,,3.8,16,0.09,0.41,0,0,5.58,0,0,2.7,12.34,2.555,454,,
103,41.2,,,,3.7,16,0.09,0.41,0,0,5.57,0,0,2.7,12.34,2.557,455,,
104,41.6,,,,3.7,16,0.09,0.41,0,0,5.57,0,0,2.7,12.33,2.556,454,,
105,42,,,,3.6,16,0.09,0.41,0,0,5.57,0,0,2.7,12.33,2.556,454,,
106,42.4,,,,3.6,16,0.09,0.41,0,0,5.57,0,0,2.7,12.33,2.556,455,,
107,42.8,,,,3.8,16,0.09,0.41,0,0,5.57,0,0,2.7,12.33,2.556,454,,
108,43.2,,,,3.7,16,0.09,0.41,0,0,5.57,0,0,2.7,12.33,2.556,455,,
109,43.6,,,,3.7,16,0.09,0.41,0,0,5.57,0,0,2.7,12.33,2.556,455,,
110,44,,,,3.7,16,0.09,0.41,0,0,5.57,0,0,2.7,12.33,2.556,455,,
111,44.4,,,,3.7,16,0.09,0.41,0,0,5.57,0,0,2.7,12.33,2.556,455,,
112,44.8,,,,3.7,16,0.09,0.41,0,0,5.57,0,0,2.7,12.33,2.556,455,,
113,45.2,,,,3.7,16,0.09,0.41,0,0,5.57,0,0,2.7,12.33,2.556,455,,
114,45.6,,,,3.7,16,0.09,0.41,0,0,5.57,0,0,2.7,12.32,2.555,454,,
115,46,,,,3.6,16,0.09,0.41,0,0,5.57,0,0,2.7,12.32,2.555,454,,
116,46.4,,,,3.6,16,0.09,0.41,0,0,5.57,0,0,2.7,12.32,2.555,454,,
117,46.8,,,,3.6,16,0.09,0.41,0,0,5.57,0,0,2.7,12.31,2.554,455,,
118,47.2,,,,3.5,16,0.08,0.41,0,0,5.57,0,0,2.7,12.31,2.554,454,,
119,47.6,,,,3.6,16,0.09,0.41,0,0,5.57,0,0,2.7,12.31,2.554,453,,
120,48,,,,3.7,16,0.09,0.41,0,0,5.57,0,0,2.7,12.31,2.554,453,,
121,48.4,,,,3.7,16,0.09,0.41,0,0,5.57,0,0,2.7,12.31,2.554,454,,
122,48.8,,,,3.7,16,0.09,0.41,0,0,5.57,0,0,2.7,12.31,2.554,453,,
123,49.2,,,,3.8,16,0.09,0.41,0,0,5.57,0,0,2.7,12.31,2.554,456,,
124,49.6,,,,3.8,16,0.09,0.41,0,0,5.57,0,0,2.7,12.3,2.552,455,,
125,50,,,,3.7,16,0.09,0.41,0,0,5.57,0,0,2.7,12.3,2.552,455,,
126,50.4,,,,3.7,16,0.09,0.41,0,0,5.57,0,0,2.7,12.3,2.552,458,,
127,50.8,,,,3.8,16,0.09,0.41,0,0,5.57,0,0,2.7,12.3,2.552,456,,
128,51.2,,,,3.8,16,0.09,0.41,0,0,5.57,0,0,2.7,12.3,2.552,457,,
129,51.6,,,,3.8,16,0.09,0.41,0,0,5.57,0,0,2.7,12.31,2.554,456,,
130,52,,,,3.8,16,0.09,0.41,0,0,5.57,0,0,2.7,12.31,2.554,456,,
131,52.4,,,,3.8,16,0.09,0.41,0,0,5.57,0,0,2.7,12.32,2.555,457,,
132,52.8,,,,3.7,16,0.09,0.41,0,0,5.57,0,0,2.7,12.32,2.555,456,,
133,53.2,,,,3.8,16,0.09,0.41,0,0,5.58,0,0,2.7,12.3,2.55,455,,
134,53.6,,,,3.8,16,0.09,0.41,0,0,5.58,0,0,2.7,12.28,2.547,455,,
135,54,,,,3.8,16,0.09,0.41,0,0,5.58,0,0,2.7,12.28,2.547,455,,
136,54.4,,,,3.9,16,0.09,0.41,0,0,5.58,0,0,2.7,12.26,2.545,455,,
137,54.8,,,,3.9,16,0.09,0.41,0,0,5.58,0,0,2.7,12.25,2.543,453,,
138,55.2,,,,3.7,16,0.09,0.41,0,0,5.59,0,0,2.7,12.25,2.541,455,,
139,55.6,,,,3.7,16,0.09,0.41,0,0,5.59,0,0,2.7,12.26,2.542,458,,
140,56,,,,3.7,16,0.09,0.41,0,0,5.59,0,0,2.7,12.26,2.542,458,,
141,56.4,,,,3.8,16,0.09,0.41,0,0,5.59,0,0,2.7,12.26,2.542,458,,
142,56.8,,,,3.8,16,0.09,0.41,0,0,5.59,0,0,2.7,12.27,2.543,460,,
143,57.2,,,,3.8,16,0.09,0.41,0,0,5.59,0,0,2.7,12.27,2.543,461,,
144,57.6,,,,3.8,16,0.09,0.41,0,0,5.59,0,0,2.7,12.33,2.551,461,,
145,58,,,,3.7,16,0.09,0.41,0,0,5.59,0,0,2.7,12.28,2.544,461,,
146,58.4,,,,3.7,16,0.09,0.41,0,0,5.59,0,0,2.7,12.27,2.543,461,,
147,58.8,,,,3.8,16,0.09,0.41,0,0,5.59,0,0,2.7,12.26,2.542,461,,
148,59.2,,,,3.8,16,0.09,0.41,0,0,5.59,0,0,2.7,12.26,2.542,461,,
149,59.6,,,,3.8,16,0.09,0.41,0,0,5.59,0,0,2.7,12.25,2.541,459,,
150,60,,,,3.8,16,0.09,0.41,0,0,5.59,0,0,2.7,12.25,2.541,459,,
151,60.4,,,,3.8,16,0.09,0.41,0,0,5.6,0,0,2.7,12.25,2.538,459,,
152,60.8,,,,3.9,16,0.09,0.41,0,0,5.6,0,0,2.7,12.25,2.538,459,,
153,61.2,,,,3.9,16,0.09,0.41,0,0,5.6,0,0,2.7,12.25,2.538,459,,
Average,30.8,#DIV/0!,#DIV/0!,#DIV/0!,3.7,16,0.09,0.41,0,0,5.55,0,0,2.7,12.34,2.56,449.41,,
