Number,Time [s],Speed [RPM],DieselTiming [°CA],Temperature [°C],N [%],NMax [%],k [1/m],kMax [1/m],CO [%vol],COcorrected [%vol],CO2 [%vol],HC [ppm],HCcorr [ppm],Dilution,O2 [%vol],Lambda,NO [ppm],AmbientTemperature [°C],AirPressure [mbar]
1,0.4,,,,5.1,16,0.12,0.41,0,0,8.19,3,5,1.8,8.73,1.749,913,32,1006
2,0.8,,,,5.4,16,0.13,0.41,0,0,8.19,3,5,1.8,8.71,1.747,915,,
3,1.2,,,,5.5,16,0.13,0.41,0,0,8.19,3,5,1.8,8.71,1.747,915,,
4,1.6,,,,5.7,16,0.14,0.41,0,0,8.19,3,5,1.8,8.7,1.746,917,,
5,2,,,,5.6,16,0.13,0.41,0,0,8.19,3,5,1.8,8.69,1.746,917,,
6,2.4,,,,5.4,16,0.13,0.41,0,0,8.19,3,5,1.8,8.67,1.744,920,,
7,2.8,,,,5.4,16,0.13,0.41,0,0,8.19,3,5,1.8,8.65,1.742,922,,
8,3.2,,,,5.4,16,0.13,0.41,0,0,8.19,3,5,1.8,8.65,1.742,922,,
9,3.6,,,,5.5,16,0.13,0.41,0,0,8.2,3,5,1.8,8.64,1.74,922,,
10,4,,,,5.6,16,0.13,0.41,0,0,8.2,3,5,1.8,8.64,1.74,920,,
11,4.4,,,,5.3,16,0.13,0.41,0,0,8.21,3,5,1.8,8.64,1.739,920,,
12,4.8,,,,5.1,16,0.12,0.41,0,0,8.22,3,5,1.8,8.63,1.738,923,,
13,5.2,,,,4.8,16,0.11,0.41,0,0,8.22,3,5,1.8,8.63,1.738,923,,
14,5.6,,,,5.1,16,0.12,0.41,0,0,8.22,3,5,1.8,8.63,1.738,923,,
15,6,,,,5.4,16,0.13,0.41,0,0,8.23,3,5,1.8,8.62,1.736,922,,
16,6.4,,,,5.5,16,0.13,0.41,0,0,8.23,3,5,1.8,8.62,1.736,923,,
17,6.8,,,,5.8,16,0.14,0.41,0,0,8.24,3,5,1.8,8.61,1.734,925,,
18,7.2,,,,6,16,0.14,0.41,0,0,8.24,3,5,1.8,8.61,1.734,925,,
19,7.6,,,,5.9,16,0.14,0.41,0,0,8.26,3,5,1.8,8.6,1.732,924,,
20,8,,,,5.8,16,0.14,0.41,0,0,8.27,3,5,1.8,8.6,1.731,924,,
21,8.4,,,,6.1,16,0.15,0.41,0,0,8.31,3,5,1.8,8.59,1.726,927,,
22,8.8,,,,6.1,16,0.15,0.41,0,0,8.31,3,5,1.8,8.58,1.725,923,,
23,9.2,,,,5.9,16,0.14,0.41,0,0,8.31,3,5,1.8,8.58,1.725,923,,
24,9.6,,,,5.9,16,0.14,0.41,0,0,8.32,3,5,1.8,8.58,1.725,926,,
25,10,,,,6.2,16,0.15,0.41,0,0,8.32,3,5,1.8,8.58,1.725,926,,
26,10.4,,,,5.9,16,0.14,0.41,0,0,8.32,3,5,1.8,8.58,1.725,926,,
27,10.8,,,,6.3,16,0.15,0.41,0,0,8.33,3,5,1.8,8.57,1.723,928,,
28,11.2,,,,6.2,16,0.15,0.41,0,0,8.33,3,5,1.8,8.57,1.723,928,,
29,11.6,,,,6.1,16,0.15,0.41,0,0,8.33,3,5,1.8,8.55,1.721,925,,
30,12,,,,6,16,0.14,0.41,0,0,8.35,3,5,1.8,8.52,1.717,925,,
31,12.4,,,,6.2,16,0.15,0.41,0,0,8.35,3,5,1.8,8.49,1.714,927,,
32,12.8,,,,6.2,16,0.15,0.41,0,0,8.36,3,5,1.8,8.46,1.711,927,,
33,13.2,,,,5.7,16,0.14,0.41,0,0,8.36,3,5,1.8,8.46,1.711,927,,
34,13.6,,,,5.8,16,0.14,0.41,0,0,8.36,3,5,1.8,8.44,1.709,926,,
35,14,,,,5.8,16,0.14,0.41,0,0,8.37,3,5,1.8,8.42,1.707,929,,
36,14.4,,,,5.9,16,0.14,0.41,0,0,8.39,3,5,1.8,8.41,1.704,927,,
37,14.8,,,,5.7,16,0.14,0.41,0,0,8.4,3,5,1.8,8.45,1.707,928,,
38,15.2,,,,5.7,16,0.14,0.41,0,0,8.4,3,5,1.8,8.4,1.703,928,,
39,15.6,,,,5.9,16,0.14,0.41,0,0,8.4,3,5,1.8,8.4,1.703,929,,
40,16,,,,5.8,16,0.14,0.41,0,0,8.4,3,5,1.8,8.4,1.703,929,,
41,16.4,,,,5.9,16,0.14,0.41,0,0,8.4,3,5,1.8,8.39,1.702,930,,
42,16.8,,,,6.3,16,0.15,0.41,0,0,8.4,3,5,1.8,8.39,1.702,930,,
43,17.2,,,,6.2,16,0.15,0.41,0,0,8.41,3,5,1.8,8.39,1.701,930,,
44,17.6,,,,6,16,0.14,0.41,0,0,8.41,3,5,1.8,8.38,1.7,931,,
45,18,,,,5.9,16,0.14,0.41,0,0,8.42,3,5,1.8,8.38,1.699,932,,
46,18.4,,,,5.9,16,0.14,0.41,0,0,8.43,3,5,1.8,8.39,1.699,932,,
47,18.8,,,,6,16,0.14,0.41,0,0,8.43,3,5,1.8,8.39,1.699,932,,
48,19.2,,,,6.1,16,0.15,0.41,0,0,8.43,3,5,1.8,8.39,1.699,934,,
49,19.6,,,,6.3,16,0.15,0.41,0,0,8.43,3,5,1.8,8.4,1.7,935,,
50,20,,,,6.2,16,0.15,0.41,0,0,8.43,3,5,1.8,8.41,1.701,936,,
51,20.4,,,,6,16,0.14,0.41,0,0,8.43,3,5,1.8,8.42,1.702,937,,
52,20.8,,,,6.2,16,0.15,0.41,0,0,8.43,3,5,1.8,8.42,1.702,937,,
53,21.2,,,,6.4,16,0.15,0.41,0,0,8.43,3,5,1.8,8.43,1.703,937,,
54,21.6,,,,6.2,16,0.15,0.41,0,0,8.43,3,5,1.8,8.44,1.703,938,,
55,22,,,,6.2,16,0.15,0.41,0,0,8.43,3,5,1.8,8.45,1.704,937,,
56,22.4,,,,6,16,0.14,0.41,0,0,8.43,3,5,1.8,8.44,1.703,937,,
57,22.8,,,,6.1,16,0.15,0.41,0,0,8.43,3,5,1.8,8.44,1.703,937,,
58,23.2,,,,6.1,16,0.15,0.41,0,0,8.43,3,5,1.8,8.43,1.703,933,,
59,23.6,,,,6.3,16,0.15,0.41,0,0,8.43,3,5,1.8,8.42,1.702,931,,
60,24,,,,6.2,16,0.15,0.41,0,0,8.43,3,5,1.8,8.41,1.701,931,,
61,24.4,,,,6,16,0.14,0.41,0,0,8.43,3,5,1.8,8.4,1.7,930,,
62,24.8,,,,6,16,0.14,0.41,0,0,8.43,3,5,1.8,8.4,1.7,930,,
63,25.2,,,,5.7,16,0.14,0.41,0,0,8.43,3,5,1.8,8.39,1.699,927,,
64,25.6,,,,5.6,16,0.13,0.41,0,0,8.43,3,5,1.8,8.38,1.698,929,,
65,26,,,,6,16,0.14,0.41,0,0,8.43,3,5,1.8,8.38,1.698,929,,
66,26.4,,,,6,16,0.14,0.41,0,0,8.43,3,5,1.8,8.38,1.698,930,,
67,26.8,,,,6.1,16,0.15,0.41,0,0,8.43,3,5,1.8,8.38,1.698,930,,
68,27.2,,,,6.2,16,0.15,0.41,0,0,8.43,3,5,1.8,8.38,1.698,930,,
69,27.6,,,,6.1,16,0.15,0.41,0,0,8.43,3,5,1.8,8.38,1.698,929,,
70,28,,,,6.2,16,0.15,0.41,0,0,8.43,3,5,1.8,8.37,1.698,928,,
71,28.4,,,,6,16,0.14,0.41,0,0,8.44,3,5,1.8,8.37,1.697,927,,
72,28.8,,,,6.2,16,0.15,0.41,0,0,8.44,3,5,1.8,8.37,1.697,927,,
73,29.2,,,,6.3,16,0.15,0.41,0,0,8.44,3,5,1.8,8.38,1.698,928,,
74,29.6,,,,5.9,16,0.14,0.41,0,0,8.44,3,5,1.8,8.38,1.698,928,,
75,30,,,,5.7,16,0.14,0.41,0,0,8.44,3,5,1.8,8.38,1.698,926,,
76,30.4,,,,6.1,16,0.15,0.41,0,0,8.44,3,5,1.8,8.37,1.697,927,,
77,30.8,,,,6.2,16,0.15,0.41,0,0,8.44,3,5,1.8,8.37,1.697,927,,
78,31.2,,,,6.2,16,0.15,0.41,0,0,8.44,3,5,1.8,8.37,1.697,928,,
79,31.6,,,,6.3,16,0.15,0.41,0,0,8.44,3,5,1.8,8.37,1.697,928,,
80,32,,,,6.2,16,0.15,0.41,0,0,8.44,3,5,1.8,8.37,1.697,929,,
81,32.4,,,,6.4,16,0.15,0.41,0,0,8.44,3,5,1.8,8.37,1.697,931,,
82,32.8,,,,6.5,16,0.16,0.41,0,0,8.44,3,5,1.8,8.37,1.697,931,,
83,33.2,,,,6.4,16,0.15,0.41,0,0,8.44,3,5,1.8,8.36,1.696,931,,
84,33.6,,,,6.5,16,0.16,0.41,0,0,8.44,3,5,1.8,8.34,1.694,934,,
85,34,,,,6.6,16,0.16,0.41,0,0,8.45,3,5,1.8,8.33,1.693,934,,
86,34.4,,,,6.7,16,0.16,0.41,0,0,8.45,3,5,1.8,8.32,1.692,932,,
87,34.8,,,,6.5,16,0.16,0.41,0,0,8.45,3,5,1.8,8.32,1.692,932,,
88,35.2,,,,6.5,16,0.16,0.41,0,0,8.46,3,5,1.8,8.32,1.691,933,,
89,35.6,,,,6.5,16,0.16,0.41,0,0,8.45,3,5,1.8,8.32,1.692,933,,
90,36,,,,6.5,16,0.16,0.41,0,0,8.45,3,5,1.8,8.3,1.69,935,,
91,36.4,,,,6.7,16,0.16,0.41,0,0,8.45,3,5,1.8,8.27,1.688,934,,
92,36.8,,,,6.6,16,0.16,0.41,0,0,8.45,3,5,1.8,8.27,1.688,934,,
93,37.2,,,,6.7,16,0.16,0.41,0,0,8.46,3,5,1.8,8.24,1.684,934,,
94,37.6,,,,6.5,16,0.16,0.41,0,0,8.47,3,5,1.8,8.22,1.682,934,,
95,38,,,,6.4,16,0.15,0.41,0,0,8.49,3,5,1.8,8.19,1.678,933,,
96,38.4,,,,6.4,16,0.15,0.41,0,0,8.49,3,5,1.8,8.19,1.678,933,,
97,38.8,,,,6.4,16,0.15,0.41,0,0,8.5,3,5,1.8,8.17,1.675,933,,
98,39.2,,,,6.7,16,0.16,0.41,0,0,8.5,3,5,1.8,8.16,1.675,933,,
99,39.6,,,,6.6,16,0.16,0.41,0,0,8.51,3,5,1.8,8.15,1.673,932,,
100,40,,,,6.7,16,0.16,0.41,0,0,8.51,3,5,1.8,8.15,1.673,932,,
101,40.4,,,,6.8,16,0.16,0.41,0,0,8.51,3,5,1.8,8.15,1.673,932,,
102,40.8,,,,6.9,16,0.17,0.41,0,0,8.51,3,5,1.8,8.15,1.673,934,,
103,41.2,,,,6.7,16,0.16,0.41,0,0,8.51,3,5,1.8,8.14,1.672,932,,
104,41.6,,,,6.7,16,0.16,0.41,0,0,8.52,3,5,1.8,8.13,1.67,934,,
105,42,,,,6.6,16,0.16,0.41,0,0,8.53,3,5,1.8,8.12,1.669,935,,
106,42.4,,,,6.6,16,0.16,0.41,0,0,8.53,3,5,1.8,8.12,1.669,935,,
107,42.8,,,,6.7,16,0.16,0.41,0,0,8.53,3,5,1.8,8.12,1.669,935,,
108,43.2,,,,6.6,16,0.16,0.41,0,0,8.53,3,5,1.8,8.12,1.669,936,,
109,43.6,,,,6.6,16,0.16,0.41,0,0,8.53,3,5,1.8,8.13,1.67,937,,
110,44,,,,6.8,16,0.16,0.41,0,0,8.54,3,5,1.8,8.13,1.669,935,,
111,44.4,,,,6.7,16,0.16,0.41,0,0,8.54,3,5,1.8,8.13,1.669,935,,
112,44.8,,,,6.5,16,0.16,0.41,0,0,8.57,3,5,1.8,8.13,1.667,936,,
113,45.2,,,,6.6,16,0.16,0.41,0,0,8.58,3,5,1.7,8.12,1.665,936,,
114,45.6,,,,6.6,16,0.16,0.41,0,0,8.59,3,5,1.7,8.11,1.663,937,,
115,46,,,,6.5,16,0.16,0.41,0,0,8.59,3,5,1.7,8.1,1.663,937,,
116,46.4,,,,6.5,16,0.16,0.41,0,0,8.59,3,5,1.7,8.1,1.663,937,,
