Number,Time [s],Speed [RPM],DieselTiming [°CA],Temperature [°C],N [%],NMax [%],k [1/m],kMax [1/m],CO [%vol],COcorrected [%vol],CO2 [%vol],HC [ppm],HCcorr [ppm],Dilution,O2 [%vol],Lambda,NO [ppm],AmbientTemperature [°C],AirPressure [mbar]
109,43.6,,,,1.7,14.6,0.04,0.37,0,0,7.01,47,101,2.1,10.49,2.044,504,,
110,44,,,,1.7,14.6,0.04,0.37,0,0,7,47,101,2.1,10.47,2.043,505,,
111,44.4,,,,1.7,14.6,0.04,0.37,0,0,7,47,101,2.1,10.47,2.043,507,,
112,44.8,,,,1.6,14.6,0.04,0.37,0,0,7,47,101,2.1,10.47,2.043,507,,
113,45.2,,,,1.7,14.6,0.04,0.37,0,0,7.01,47,101,2.1,10.47,2.042,508,,
114,45.6,,,,1.7,14.6,0.04,0.37,0,0,7.01,47,101,2.1,10.47,2.042,512,,
115,46,,,,1.7,14.6,0.04,0.37,0,0,7.01,47,101,2.1,10.48,2.043,512,,
116,46.4,,,,1.6,14.6,0.04,0.37,0,0,7.01,47,101,2.1,10.49,2.044,514,,
117,46.8,,,,1.6,14.6,0.04,0.37,0,0,7.01,47,101,2.1,10.49,2.044,514,,
118,47.2,,,,1.7,14.6,0.04,0.37,0,0,7.01,47,101,2.1,10.5,2.045,513,,
119,47.6,,,,1.6,14.6,0.04,0.37,0,0,7.01,47,101,2.1,10.51,2.046,513,,
120,48,,,,1.6,14.6,0.04,0.37,0,0,7.02,47,100,2.1,10.52,2.045,512,,
121,48.4,,,,1.6,14.6,0.04,0.37,0,0,7.01,47,101,2.1,10.52,2.047,513,,
122,48.8,,,,1.6,14.6,0.04,0.37,0,0,7.01,47,101,2.1,10.52,2.047,513,,
123,49.2,,,,1.7,14.6,0.04,0.37,0,0,7.02,47,100,2.1,10.53,2.046,512,,
124,49.6,,,,1.7,14.6,0.04,0.37,0,0,7.01,47,101,2.1,10.54,2.049,512,,
125,50,,,,1.8,14.6,0.04,0.37,0,0,7.02,47,100,2.1,10.54,2.047,511,,
126,50.4,,,,1.9,14.6,0.04,0.37,0,0,7.02,47,100,2.1,10.54,2.047,509,,
127,50.8,,,,1.8,14.6,0.04,0.37,0,0,7.02,47,100,2.1,10.54,2.047,509,,
128,51.2,,,,1.8,14.6,0.04,0.37,0,0,7.02,47,100,2.1,10.54,2.047,510,,
129,51.6,,,,1.8,14.6,0.04,0.37,0,0,7.02,47,100,2.1,10.54,2.047,508,,
130,52,,,,1.7,14.6,0.04,0.37,0,0,7.02,47,100,2.1,10.54,2.047,508,,
131,52.4,,,,1.7,14.6,0.04,0.37,0,0,7.02,47,100,2.1,10.54,2.047,508,,
132,52.8,,,,1.6,14.6,0.04,0.37,0,0,7.02,47,100,2.1,10.55,2.048,507,,
133,53.2,,,,1.7,14.6,0.04,0.37,0,0,7.02,47,100,2.1,10.56,2.049,506,,
134,53.6,,,,1.8,14.6,0.04,0.37,0,0,7.02,47,100,2.1,10.56,2.049,506,,
135,54,,,,1.8,14.6,0.04,0.37,0,0,7.02,47,100,2.1,10.57,2.05,506,,
136,54.4,,,,1.8,14.6,0.04,0.37,0,0,7.02,47,100,2.1,10.57,2.05,506,,
137,54.8,,,,1.7,14.6,0.04,0.37,0,0,7.02,47,100,2.1,10.57,2.05,506,,
138,55.2,,,,1.6,14.6,0.04,0.37,0,0,7.02,47,100,2.1,10.56,2.049,505,,
139,55.6,,,,1.7,14.6,0.04,0.37,0,0,7.02,47,100,2.1,10.56,2.049,505,,
140,56,,,,1.7,14.6,0.04,0.37,0,0,7.02,47,100,2.1,10.56,2.049,505,,
141,56.4,,,,1.7,14.6,0.04,0.37,0,0,7.02,47,100,2.1,10.56,2.049,505,,
142,56.8,,,,1.8,14.6,0.04,0.37,0,0,7.02,47,100,2.1,10.55,2.048,505,,
143,57.2,,,,1.9,14.6,0.04,0.37,0,0,7.01,47,101,2.1,10.54,2.049,505,,
144,57.6,,,,1.9,14.6,0.04,0.37,0,0,7.01,47,101,2.1,10.54,2.049,504,,
145,58,,,,2,14.6,0.05,0.37,0,0,7.01,47,101,2.1,10.53,2.048,505,,
146,58.4,,,,2,14.6,0.05,0.37,0,0,7.01,47,101,2.1,10.53,2.048,505,,
147,58.8,,,,2,14.6,0.05,0.37,0,0,7.02,47,100,2.1,10.53,2.046,505,,
148,59.2,,,,2.1,14.6,0.05,0.37,0,0,7.02,47,100,2.1,10.53,2.046,507,,
149,59.6,,,,2.2,14.6,0.05,0.37,0,0,7.02,47,100,2.1,10.52,2.045,508,,
150,60,,,,2.1,14.6,0.05,0.37,0,0,7.02,47,100,2.1,10.51,2.044,506,,
151,60.4,,,,2.1,14.6,0.05,0.37,0,0,7.02,47,100,2.1,10.51,2.044,506,,
152,60.8,,,,2.1,14.6,0.05,0.37,0,0,7.02,47,100,2.1,10.5,2.043,507,,
,,,,Average,1.694078947,14.6,0.040263158,0.37,0,0,6.960131579,47,101.3355263,2.146052632,10.56519737,2.058986842,512.4539474,,
