Number,Time [s],Speed [RPM],DieselTiming [°CA],Temperature [°C],N [%],NMax [%],k [1/m],kMax [1/m],CO [%vol],COcorrected [%vol],CO2 [%vol],HC [ppm],HCcorr [ppm],Dilution,O2 [%vol],Lambda,NO [ppm],AmbientTemperature [°C],AirPressure [mbar]
46,18.4,,,,0.8,3.4,0.02,0.08,0.01,0.02,6.42,0,0,2.3,11.67,2.275,483,,
47,18.8,,,,0.8,3.4,0.02,0.08,0.01,0.02,6.42,0,0,2.3,11.62,2.27,483,,
48,19.2,,,,0.8,3.4,0.02,0.08,0.01,0.02,6.42,0,0,2.3,11.62,2.27,482,,
49,19.6,,,,0.8,3.4,0.02,0.08,0.01,0.02,6.41,0,0,2.3,11.62,2.272,483,,
50,20,,,,0.8,3.4,0.02,0.08,0.01,0.02,6.41,0,0,2.3,11.63,2.273,482,,
51,20.4,,,,0.8,3.4,0.02,0.08,0.01,0.02,6.41,0,0,2.3,11.63,2.273,482,,
52,20.8,,,,0.8,3.4,0.02,0.08,0.01,0.02,6.41,0,0,2.3,11.62,2.272,482,,
53,21.2,,,,0.8,3.4,0.02,0.08,0.01,0.02,6.41,0,0,2.3,11.62,2.272,482,,
54,21.6,,,,0.8,3.4,0.02,0.08,0.01,0.02,6.41,0,0,2.3,11.62,2.272,482,,
55,22,,,,0.8,3.4,0.02,0.08,0.01,0.02,6.41,0,0,2.3,11.61,2.271,481,,
56,22.4,,,,0.8,3.4,0.02,0.08,0.01,0.02,6.41,0,0,2.3,11.61,2.271,481,,
57,22.8,,,,0.8,3.4,0.02,0.08,0.01,0.02,6.41,0,0,2.3,11.61,2.271,481,,
58,23.2,,,,0.8,3.4,0.02,0.08,0.01,0.02,6.41,0,0,2.3,11.61,2.271,481,,
59,23.6,,,,0.8,3.4,0.02,0.08,0.01,0.02,6.42,0,0,2.3,11.62,2.27,481,,
60,24,,,,0.8,3.4,0.02,0.08,0.01,0.02,6.42,0,0,2.3,11.62,2.27,481,,
61,24.4,,,,0.8,3.4,0.02,0.08,0.01,0.02,6.42,0,0,2.3,11.62,2.27,481,,
62,24.8,,,,0.8,3.4,0.02,0.08,0.01,0.02,6.42,0,0,2.3,11.61,2.269,480,,
63,25.2,,,,0.8,3.4,0.02,0.08,0.01,0.02,6.42,0,0,2.3,11.6,2.268,480,,
64,25.6,,,,0.8,3.4,0.02,0.08,0.01,0.02,6.42,0,0,2.3,11.59,2.266,479,,
65,26,,,,0.8,3.4,0.02,0.08,0.01,0.02,6.42,0,0,2.3,11.58,2.265,479,,
66,26.4,,,,0.8,3.4,0.02,0.08,0.01,0.02,6.42,0,0,2.3,11.58,2.265,479,,
67,26.8,,,,0.8,3.4,0.02,0.08,0.01,0.02,6.42,0,0,2.3,11.58,2.265,479,,
68,27.2,,,,0.8,3.4,0.02,0.08,0.01,0.02,6.42,0,0,2.3,11.58,2.265,480,,
69,27.6,,,,0.8,3.4,0.02,0.08,0.01,0.02,6.43,0,0,2.3,11.58,2.263,479,,
70,28,,,,0.8,3.4,0.02,0.08,0.01,0.02,6.43,0,0,2.3,11.58,2.263,480,,
71,28.4,,,,0.8,3.4,0.02,0.08,0.01,0.02,6.43,0,0,2.3,11.58,2.263,480,,
72,28.8,,,,0.8,3.4,0.02,0.08,0.01,0.02,6.43,0,0,2.3,11.57,2.262,481,,
73,29.2,,,,0.8,3.4,0.02,0.08,0.01,0.02,6.43,0,0,2.3,11.56,2.261,480,,
74,29.6,,,,0.8,3.4,0.02,0.08,0.01,0.02,6.43,0,0,2.3,11.56,2.261,480,,
75,30,,,,0.8,3.4,0.02,0.08,0.01,0.02,6.44,0,0,2.3,11.56,2.259,481,,
76,30.4,,,,0.8,3.4,0.02,0.08,0.01,0.02,6.44,0,0,2.3,11.56,2.259,481,,
77,30.8,,,,0.8,3.4,0.02,0.08,0.01,0.02,6.44,0,0,2.3,11.57,2.26,480,,
78,31.2,,,,0.8,3.4,0.02,0.08,0.01,0.02,6.44,0,0,2.3,11.57,2.26,480,,
79,31.6,,,,0.8,3.4,0.02,0.08,0.01,0.02,6.44,0,0,2.3,11.58,2.261,481,,
80,32,,,,0.8,3.4,0.02,0.08,0.01,0.02,6.44,0,0,2.3,11.59,2.263,482,,
81,32.4,,,,0.8,3.4,0.02,0.08,0.01,0.02,6.44,0,0,2.3,11.59,2.263,482,,
82,32.8,,,,0.8,3.4,0.02,0.08,0.01,0.02,6.44,0,0,2.3,11.59,2.263,481,,
83,33.2,,,,0.8,3.4,0.02,0.08,0.01,0.02,6.44,0,0,2.3,11.6,2.264,483,,
84,33.6,,,,0.8,3.4,0.02,0.08,0.01,0.02,6.44,0,0,2.3,11.6,2.264,481,,
85,34,,,,0.8,3.4,0.02,0.08,0.01,0.02,6.44,0,0,2.3,11.61,2.265,481,,
86,34.4,,,,0.8,3.4,0.02,0.08,0.01,0.02,6.44,0,0,2.3,11.61,2.265,481,,
87,34.8,,,,0.8,3.4,0.02,0.08,0.01,0.02,6.44,0,0,2.3,11.62,2.266,481,,
88,35.2,,,,0.8,3.4,0.02,0.08,0.01,0.02,6.44,0,0,2.3,11.62,2.266,480,,
89,35.6,,,,0.9,3.4,0.02,0.08,0.01,0.02,6.44,0,0,2.3,11.62,2.266,478,,
90,36,,,,0.8,3.4,0.02,0.08,0.01,0.02,6.44,0,0,2.3,11.63,2.267,480,,
91,36.4,,,,0.8,3.4,0.02,0.08,0.01,0.02,6.44,0,0,2.3,11.63,2.267,480,,
92,36.8,,,,0.8,3.4,0.02,0.08,0.01,0.02,6.44,0,0,2.3,11.64,2.268,479,,
93,37.2,,,,0.8,3.4,0.02,0.08,0.01,0.02,6.44,0,0,2.3,11.64,2.268,478,,
94,37.6,,,,0.8,3.4,0.02,0.08,0.01,0.02,6.43,0,0,2.3,11.64,2.27,477,,
95,38,,,,0.8,3.4,0.02,0.08,0.01,0.02,6.43,0,0,2.3,11.63,2.269,478,,
96,38.4,,,,0.8,3.4,0.02,0.08,0.01,0.02,6.43,0,0,2.3,11.63,2.269,478,,
97,38.8,,,,0.8,3.4,0.02,0.08,0.01,0.02,6.42,0,0,2.3,11.63,2.271,478,,
98,39.2,,,,0.8,3.4,0.02,0.08,0.01,0.02,6.42,0,0,2.3,11.63,2.271,479,,
99,39.6,,,,0.8,3.4,0.02,0.08,0.01,0.02,6.42,0,0,2.3,11.64,2.272,479,,
100,40,,,,0.8,3.4,0.02,0.08,0.01,0.02,6.41,0,0,2.3,11.64,2.274,477,,
101,40.4,,,,0.8,3.4,0.02,0.08,0.01,0.02,6.41,0,0,2.3,11.64,2.274,477,,
102,40.8,,,,0.8,3.4,0.02,0.08,0.01,0.02,6.4,0,0,2.3,11.64,2.276,478,,
103,41.2,,,,0.8,3.4,0.02,0.08,0.01,0.02,6.4,0,0,2.3,11.64,2.276,478,,
104,41.6,,,,0.8,3.4,0.02,0.08,0.01,0.02,6.4,0,0,2.3,11.64,2.276,478,,
105,42,,,,0.8,3.4,0.02,0.08,0.01,0.02,6.4,0,0,2.3,11.64,2.276,477,,
106,42.4,,,,0.8,3.4,0.02,0.08,0.01,0.02,6.4,0,0,2.3,11.64,2.276,477,,
107,42.8,,,,0.8,3.4,0.02,0.08,0.01,0.02,6.4,0,0,2.3,11.64,2.276,477,,
108,43.2,,,,0.8,3.4,0.02,0.08,0.01,0.02,6.4,0,0,2.3,11.64,2.276,478,,
109,43.6,,,,0.8,3.4,0.02,0.08,0.01,0.02,6.4,0,0,2.3,11.64,2.276,478,,
110,44,,,,0.8,3.4,0.02,0.08,0.01,0.02,6.4,0,0,2.3,11.64,2.276,478,,
111,44.4,,,,0.8,3.4,0.02,0.08,0.01,0.02,6.41,0,0,2.3,11.64,2.274,476,,
112,44.8,,,,0.8,3.4,0.02,0.08,0.01,0.02,6.41,0,0,2.3,11.64,2.274,477,,
113,45.2,,,,0.8,3.4,0.02,0.08,0.01,0.02,6.41,0,0,2.3,11.63,2.273,477,,
114,45.6,,,,0.8,3.4,0.02,0.08,0.01,0.02,6.41,0,0,2.3,11.63,2.273,477,,
115,46,,,,0.8,3.4,0.02,0.08,0.01,0.02,6.41,0,0,2.3,11.63,2.273,477,,
116,46.4,,,,0.8,3.4,0.02,0.08,0.01,0.02,6.41,0,0,2.3,11.63,2.273,478,,
117,46.8,,,,0.8,3.4,0.02,0.08,0.01,0.02,6.41,0,0,2.3,11.63,2.273,478,,
118,47.2,,,,0.8,3.4,0.02,0.08,0.01,0.02,6.41,0,0,2.3,11.63,2.273,478,,
119,47.6,,,,0.8,3.4,0.02,0.08,0.01,0.02,6.41,0,0,2.3,11.63,2.273,477,,
120,48,,,,0.8,3.4,0.02,0.08,0.01,0.02,6.41,0,0,2.3,11.63,2.273,477,,
121,48.4,,,,0.8,3.4,0.02,0.08,0.01,0.02,6.41,0,0,2.3,11.62,2.272,477,,
122,48.8,,,,0.8,3.4,0.02,0.08,0.01,0.02,6.41,0,0,2.3,11.62,2.272,477,,
123,49.2,,,,0.8,3.4,0.02,0.08,0.01,0.02,6.41,0,0,2.3,11.61,2.271,477,,
124,49.6,,,,0.8,3.4,0.02,0.08,0.01,0.02,6.41,0,0,2.3,11.61,2.271,476,,
125,50,,,,0.8,3.4,0.02,0.08,0.01,0.02,6.41,0,0,2.3,11.61,2.271,476,,
126,50.4,,,,0.8,3.4,0.02,0.08,0.01,0.02,6.41,0,0,2.3,11.61,2.271,476,,
127,50.8,,,,0.8,3.4,0.02,0.08,0.01,0.02,6.41,0,0,2.3,11.61,2.271,475,,
128,51.2,,,,0.8,3.4,0.02,0.08,0.01,0.02,6.41,0,0,2.3,11.61,2.271,477,,
129,51.6,,,,0.8,3.4,0.02,0.08,0.01,0.02,6.41,0,0,2.3,11.61,2.271,477,,
130,52,,,,0.8,3.4,0.02,0.08,0.01,0.02,6.41,0,0,2.3,11.61,2.271,477,,
131,52.4,,,,0.8,3.4,0.02,0.08,0.01,0.02,6.41,0,0,2.3,11.61,2.271,478,,
132,52.8,,,,0.8,3.4,0.02,0.08,0.01,0.02,6.41,0,0,2.3,11.62,2.272,479,,
133,53.2,,,,0.8,3.4,0.02,0.08,0.01,0.02,6.41,0,0,2.3,11.62,2.272,477,,
134,53.6,,,,0.8,3.4,0.02,0.08,0.01,0.02,6.41,0,0,2.3,11.62,2.272,478,,
135,54,,,,0.8,3.4,0.02,0.08,0.01,0.02,6.41,0,0,2.3,11.62,2.272,478,,
136,54.4,,,,0.8,3.4,0.02,0.08,0.01,0.02,6.41,0,0,2.3,11.61,2.271,477,,
137,54.8,,,,0.8,3.4,0.02,0.08,0.01,0.02,6.41,0,0,2.3,11.61,2.271,476,,
138,55.2,,,,0.8,3.4,0.02,0.08,0.01,0.02,6.41,0,0,2.3,11.61,2.271,477,,
139,55.6,,,,0.8,3.4,0.02,0.08,0.01,0.02,6.41,0,0,2.3,11.61,2.271,477,,
140,56,,,,0.8,3.4,0.02,0.08,0.01,0.02,6.41,0,0,2.3,11.61,2.271,477,,
141,56.4,,,,0.8,3.4,0.02,0.08,0.01,0.02,6.41,0,0,2.3,11.61,2.271,476,,
142,56.8,,,,0.8,3.4,0.02,0.08,0.01,0.02,6.41,0,0,2.3,11.61,2.271,476,,
143,57.2,,,,0.8,3.4,0.02,0.08,0.01,0.02,6.41,0,0,2.3,11.61,2.271,476,,
144,57.6,,,,0.8,3.4,0.02,0.08,0.01,0.02,6.41,0,0,2.3,11.62,2.272,477,,
145,58,,,,0.8,3.4,0.02,0.08,0.01,0.02,6.41,0,0,2.3,11.62,2.272,477,,
146,58.4,,,,0.8,3.4,0.02,0.08,0.01,0.02,6.41,0,0,2.3,11.62,2.272,476,,
147,58.8,,,,0.8,3.4,0.02,0.08,0.01,0.02,6.41,0,0,2.3,11.62,2.272,475,,
148,59.2,,,,0.8,3.4,0.02,0.08,0.01,0.02,6.41,0,0,2.3,11.63,2.273,475,,
149,59.6,,,,0.8,3.4,0.02,0.08,0.01,0.02,6.41,0,0,2.3,11.63,2.273,475,,
150,60,,,,0.8,3.4,0.02,0.08,0.01,0.02,6.41,0,0,2.3,11.64,2.274,476,,
151,60.4,,,,0.8,3.4,0.02,0.08,0.01,0.02,6.41,0,0,2.3,11.65,2.275,474,,
152,60.8,,,,0.8,3.4,0.02,0.08,0.01,0.02,6.41,0,0,2.3,11.66,2.276,475,,
153,61.2,,,,0.8,3.4,0.02,0.08,0.01,0.02,6.41,0,0,2.3,11.66,2.276,474,,
,,,,Average,0.8,3.4,0.02,0.08,0.011437908,0.024313725,6.375163399,0,0,2.32745098,11.65183007,2.282372549,474.627451,,
