Number,Time [s],Speed [RPM],DieselTiming [°CA],Temperature [°C],N [%],NMax [%],k [1/m],kMax [1/m],CO [%vol],COcorrected [%vol],CO2 [%vol],HC [ppm],HCcorr [ppm],Dilution,O2 [%vol],Lambda,NO [ppm],AmbientTemperature [°C],AirPressure [mbar]
80,32,,,,3.1,14.6,0.07,0.37,0,0,8.99,41,68,1.7,7.78,1.604,740,,
81,32.4,,,,3.1,14.6,0.07,0.37,0,0,9,41,68,1.7,7.79,1.604,738,,
82,32.8,,,,3.1,14.6,0.07,0.37,0,0,9,41,68,1.7,7.8,1.605,740,,
83,33.2,,,,3,14.6,0.07,0.37,0,0,9,41,68,1.7,7.8,1.605,740,,
84,33.6,,,,3.1,14.6,0.07,0.37,0,0,9,41,68,1.7,7.8,1.605,739,,
85,34,,,,3.3,14.6,0.08,0.37,0,0,9,41,68,1.7,7.8,1.605,739,,
86,34.4,,,,3.3,14.6,0.08,0.37,0,0,9,41,68,1.7,7.81,1.606,738,,
87,34.8,,,,3.3,14.6,0.08,0.37,0,0,8.99,41,68,1.7,7.82,1.607,739,,
88,35.2,,,,3.2,14.6,0.08,0.37,0,0,8.99,41,68,1.7,7.83,1.608,739,,
89,35.6,,,,3.4,14.6,0.08,0.37,0,0,8.99,41,68,1.7,7.84,1.609,739,,
90,36,,,,3.4,14.6,0.08,0.37,0,0,8.99,41,68,1.7,7.84,1.609,739,,
91,36.4,,,,3.1,14.6,0.07,0.37,0,0,8.98,41,68,1.7,7.86,1.611,739,,
92,36.8,,,,3.3,14.6,0.08,0.37,0,0,8.97,41,69,1.7,7.9,1.615,739,,
93,37.2,,,,3.7,14.6,0.09,0.37,0,0,8.97,41,69,1.7,7.93,1.617,741,,
94,37.6,,,,3.2,14.6,0.08,0.37,0,0,8.98,41,68,1.7,7.94,1.617,739,,
95,38,,,,3.2,14.6,0.08,0.37,0,0,8.98,41,68,1.7,7.94,1.617,739,,
96,38.4,,,,3.4,14.6,0.08,0.37,0,0,8.97,41,69,1.7,7.91,1.615,735,,
97,38.8,,,,2.9,14.6,0.07,0.37,0,0,8.97,40,67,1.7,7.88,1.613,733,,
98,39.2,,,,2.5,14.6,0.06,0.37,0,0,8.97,40,67,1.7,7.85,1.611,733,,
99,39.6,,,,2.6,14.6,0.06,0.37,0,0,8.97,40,67,1.7,7.84,1.61,734,,
100,40,,,,2.8,14.6,0.07,0.37,0,0,8.97,40,67,1.7,7.84,1.61,734,,
101,40.4,,,,3.1,14.6,0.07,0.37,0,0,8.97,40,67,1.7,7.83,1.609,735,,
102,40.8,,,,3.1,14.6,0.07,0.37,0,0,8.97,40,67,1.7,7.83,1.609,737,,
103,41.2,,,,3,14.6,0.07,0.37,0,0,8.97,40,67,1.7,7.82,1.609,738,,
104,41.6,,,,3.1,14.6,0.07,0.37,0,0,8.97,40,67,1.7,7.8,1.607,740,,
105,42,,,,3.2,14.6,0.08,0.37,0,0,8.97,40,67,1.7,7.8,1.607,740,,
106,42.4,,,,3.2,14.6,0.08,0.37,0,0,8.97,40,67,1.7,7.79,1.606,742,,
107,42.8,,,,3.1,14.6,0.07,0.37,0,0,8.97,40,67,1.7,7.79,1.606,741,,
108,43.2,,,,3.3,14.6,0.08,0.37,0,0,8.97,40,67,1.7,7.8,1.607,741,,
109,43.6,,,,3.2,14.6,0.08,0.37,0,0,8.97,40,67,1.7,7.8,1.607,741,,
110,44,,,,3.2,14.6,0.08,0.37,0,0,8.97,40,67,1.7,7.8,1.607,741,,
111,44.4,,,,3.4,14.6,0.08,0.37,0,0,8.97,40,67,1.7,7.8,1.607,740,,
112,44.8,,,,3.3,14.6,0.08,0.37,0,0,8.97,40,67,1.7,7.8,1.607,742,,
113,45.2,,,,3.4,14.6,0.08,0.37,0,0,8.97,40,67,1.7,7.79,1.606,741,,
114,45.6,,,,3.4,14.6,0.08,0.37,0,0,8.97,40,67,1.7,7.79,1.606,741,,
115,46,,,,3.4,14.6,0.08,0.37,0,0,8.97,40,67,1.7,7.78,1.605,740,,
116,46.4,,,,3.3,14.6,0.08,0.37,0,0,8.98,40,67,1.7,7.78,1.605,741,,
117,46.8,,,,3.6,14.6,0.09,0.37,0,0,8.98,40,67,1.7,7.79,1.606,741,,
118,47.2,,,,3.5,14.6,0.08,0.37,0,0,8.98,40,67,1.7,7.78,1.605,742,,
119,47.6,,,,3.3,14.6,0.08,0.37,0,0,8.98,40,67,1.7,7.78,1.605,742,,
120,48,,,,3.3,14.6,0.08,0.37,0,0,8.98,40,67,1.7,7.78,1.605,741,,
121,48.4,,,,3.2,14.6,0.08,0.37,0,0,8.98,40,67,1.7,7.78,1.605,741,,
122,48.8,,,,3,14.6,0.07,0.37,0,0,8.98,40,67,1.7,7.79,1.606,742,,
123,49.2,,,,2.9,14.6,0.07,0.37,0,0,8.98,40,67,1.7,7.79,1.606,743,,
124,49.6,,,,2.7,14.6,0.06,0.37,0,0,8.98,40,67,1.7,7.79,1.606,743,,
125,50,,,,3.1,14.6,0.07,0.37,0,0,8.98,40,67,1.7,7.8,1.606,745,,
126,50.4,,,,3.2,14.6,0.08,0.37,0,0,8.99,40,67,1.7,7.8,1.606,743,,
127,50.8,,,,2.9,14.6,0.07,0.37,0,0,8.99,40,67,1.7,7.79,1.605,744,,
128,51.2,,,,3.1,14.6,0.07,0.37,0,0,8.99,40,67,1.7,7.78,1.604,742,,
129,51.6,,,,3.4,14.6,0.08,0.37,0,0,8.99,40,67,1.7,7.78,1.604,742,,
130,52,,,,3.3,14.6,0.08,0.37,0,0,8.99,40,67,1.7,7.77,1.603,743,,
131,52.4,,,,3.3,14.6,0.08,0.37,0,0,8.99,40,67,1.7,7.77,1.603,745,,
132,52.8,,,,3.4,14.6,0.08,0.37,0,0,8.99,40,67,1.7,7.77,1.603,746,,
133,53.2,,,,3.1,14.6,0.07,0.37,0,0,8.99,40,67,1.7,7.77,1.603,746,,
134,53.6,,,,3.1,14.6,0.07,0.37,0,0,8.99,40,67,1.7,7.77,1.603,746,,
135,54,,,,3.2,14.6,0.08,0.37,0,0,8.99,40,67,1.7,7.77,1.603,746,,
136,54.4,,,,3,14.6,0.07,0.37,0,0,8.99,39,65,1.7,7.77,1.603,747,,
137,54.8,,,,3.1,14.6,0.07,0.37,0,0,8.99,39,65,1.7,7.77,1.603,746,,
138,55.2,,,,3.3,14.6,0.08,0.37,0,0,8.99,39,65,1.7,7.77,1.603,747,,
139,55.6,,,,3.3,14.6,0.08,0.37,0,0,8.99,39,65,1.7,7.77,1.603,747,,
140,56,,,,2.9,14.6,0.07,0.37,0,0,8.99,39,65,1.7,7.77,1.603,747,,
141,56.4,,,,3,14.6,0.07,0.37,0,0,8.99,39,65,1.7,7.76,1.603,748,,
142,56.8,,,,2.9,14.6,0.07,0.37,0,0,8.99,39,65,1.7,7.75,1.602,748,,
143,57.2,,,,3,14.6,0.07,0.37,0,0,8.99,39,65,1.7,7.75,1.602,749,,
144,57.6,,,,2.9,14.6,0.07,0.37,0,0,8.99,39,65,1.7,7.75,1.602,749,,
145,58,,,,3.1,14.6,0.07,0.37,0,0,8.99,39,65,1.7,7.75,1.602,751,,
146,58.4,,,,3.2,14.6,0.08,0.37,0,0,8.99,39,65,1.7,7.75,1.602,750,,
147,58.8,,,,3.1,14.6,0.07,0.37,0,0,9,39,65,1.7,7.75,1.601,750,,
148,59.2,,,,2.8,14.6,0.07,0.37,0,0,9,39,65,1.7,7.74,1.6,750,,
149,59.6,,,,3,14.6,0.07,0.37,0,0,9,39,65,1.7,7.74,1.6,750,,
150,60,,,,3.5,14.6,0.08,0.37,0,0,8.99,40,67,1.7,7.74,1.601,749,,
151,60.4,,,,3.3,14.6,0.08,0.37,0,0,9,39,65,1.7,7.74,1.6,751,,
152,60.8,,,,3.7,14.6,0.09,0.37,0,0,9,39,65,1.7,7.74,1.6,750,,
153,61.2,,,,3.7,14.6,0.09,0.37,0,0,9,39,65,1.7,7.74,1.6,750,,
154,61.6,,,,3.4,14.6,0.08,0.37,0,0,9,39,65,1.7,7.73,1.6,749,,
,,,,Average,3.085064935,14.6,0.073246753,0.37,0,0,8.920714286,40.75974026,68.58441558,1.701298701,7.880194805,1.616805195,743.2532468,,
