Number,Time [s],Speed [RPM],DieselTiming [°CA],Temperature [°C],N [%],NMax [%],k [1/m],kMax [1/m],CO [%vol],COcorrected [%vol],CO2 [%vol],HC [ppm],HCcorr [ppm],Dilution,O2 [%vol],Lambda,NO [ppm],AmbientTemperature [°C],AirPressure [mbar]
37,14.8,,,,5.6,7.3,0.13,0.18,0.03,0.05,9.55,18,28,1.6,7.25,1.529,809,,
38,15.2,,,,5.7,7.3,0.14,0.18,0.03,0.05,9.55,18,28,1.6,7.25,1.529,809,,
39,15.6,,,,5.5,7.3,0.13,0.18,0.03,0.05,9.55,18,28,1.6,7.25,1.529,807,,
40,16,,,,5.8,7.3,0.14,0.18,0.03,0.05,9.55,18,28,1.6,7.25,1.529,807,,
41,16.4,,,,5.6,7.3,0.13,0.18,0.03,0.05,9.55,18,28,1.6,7.25,1.529,806,,
42,16.8,,,,5.5,7.3,0.13,0.18,0.03,0.05,9.54,18,28,1.6,7.25,1.529,806,,
43,17.2,,,,5.4,7.3,0.13,0.18,0.02,0.03,9.54,18,28,1.6,7.25,1.53,805,,
44,17.6,,,,5.5,7.3,0.13,0.18,0.02,0.03,9.54,19,30,1.6,7.24,1.53,805,,
45,18,,,,5.5,7.3,0.13,0.18,0.02,0.03,9.54,19,30,1.6,7.24,1.53,805,,
46,18.4,,,,5.5,7.3,0.13,0.18,0.02,0.03,9.54,19,30,1.6,7.24,1.53,806,,
47,18.8,,,,5.9,7.3,0.14,0.18,0.02,0.03,9.54,19,30,1.6,7.23,1.529,805,,
48,19.2,,,,5.8,7.3,0.14,0.18,0.02,0.03,9.53,19,30,1.6,7.23,1.529,805,,
49,19.6,,,,6.2,7.3,0.15,0.18,0.02,0.03,9.52,19,30,1.6,7.23,1.53,805,,
50,20,,,,5.9,7.3,0.14,0.18,0.02,0.03,9.52,19,30,1.6,7.23,1.53,805,,
51,20.4,,,,5.6,7.3,0.13,0.18,0.02,0.03,9.52,19,30,1.6,7.23,1.53,802,,
52,20.8,,,,6.1,7.3,0.15,0.18,0.02,0.03,9.52,19,30,1.6,7.24,1.531,806,,
53,21.2,,,,6.9,7.3,0.17,0.18,0.02,0.03,9.52,19,30,1.6,7.25,1.531,801,,
54,21.6,,,,7,7.3,0.17,0.18,0.02,0.03,9.52,19,30,1.6,7.25,1.531,798,,
55,22,,,,6.5,7.3,0.16,0.18,0.02,0.03,9.52,19,30,1.6,7.25,1.531,798,,
56,22.4,,,,6,7.3,0.14,0.18,0.02,0.03,9.52,19,30,1.6,7.25,1.531,799,,
57,22.8,,,,6.1,7.3,0.15,0.18,0.02,0.03,9.52,19,30,1.6,7.25,1.531,801,,
58,23.2,,,,5.8,7.3,0.14,0.18,0.02,0.03,9.52,19,30,1.6,7.24,1.531,799,,
59,23.6,,,,5.9,7.3,0.14,0.18,0.02,0.03,9.52,19,30,1.6,7.24,1.531,799,,
60,24,,,,6.1,7.3,0.15,0.18,0.02,0.03,9.52,19,30,1.6,7.24,1.531,799,,
61,24.4,,,,5.7,7.3,0.14,0.18,0.02,0.03,9.52,19,30,1.6,7.24,1.531,802,,
62,24.8,,,,6.2,7.3,0.15,0.18,0.02,0.03,9.52,19,30,1.6,7.24,1.531,801,,
63,25.2,,,,6.8,7.3,0.16,0.18,0.02,0.03,9.51,19,30,1.6,7.24,1.531,803,,
64,25.6,,,,6.1,7.3,0.15,0.18,0.02,0.03,9.51,19,30,1.6,7.29,1.535,805,,
65,26,,,,5.7,7.3,0.14,0.18,0.02,0.03,9.51,19,30,1.6,7.24,1.531,805,,
66,26.4,,,,5.5,7.3,0.13,0.18,0.02,0.03,9.51,19,30,1.6,7.27,1.534,804,,
67,26.8,,,,5.4,7.3,0.13,0.18,0.02,0.03,9.51,19,30,1.6,7.3,1.536,802,,
68,27.2,,,,5.4,7.3,0.13,0.18,0.02,0.03,9.51,20,31,1.6,7.31,1.536,802,,
69,27.6,,,,5.9,7.3,0.14,0.18,0.02,0.03,9.51,20,31,1.6,7.31,1.536,802,,
70,28,,,,5.8,7.3,0.14,0.18,0.02,0.03,9.51,20,31,1.6,7.28,1.534,798,,
71,28.4,,,,5.7,7.3,0.14,0.18,0.02,0.03,9.51,20,31,1.6,7.24,1.531,797,,
72,28.8,,,,6.3,7.3,0.15,0.18,0.02,0.03,9.51,20,31,1.6,7.22,1.53,795,,
73,29.2,,,,6.2,7.3,0.15,0.18,0.02,0.03,9.51,20,31,1.6,7.21,1.529,795,,
74,29.6,,,,6.9,7.3,0.17,0.18,0.02,0.03,9.51,20,31,1.6,7.21,1.529,795,,
75,30,,,,7,7.3,0.17,0.18,0.02,0.03,9.51,20,31,1.6,7.2,1.528,795,,
76,30.4,,,,6.6,7.3,0.16,0.18,0.02,0.03,9.51,20,31,1.6,7.2,1.528,796,,
77,30.8,,,,5.9,7.3,0.14,0.18,0.02,0.03,9.51,20,31,1.6,7.2,1.528,799,,
78,31.2,,,,5.6,7.3,0.13,0.18,0.02,0.03,9.51,20,31,1.6,7.2,1.528,801,,
79,31.6,,,,5.7,7.3,0.14,0.18,0.02,0.03,9.51,20,31,1.6,7.2,1.528,801,,
80,32,,,,5.5,7.3,0.13,0.18,0.02,0.03,9.51,20,31,1.6,7.21,1.529,802,,
81,32.4,,,,5.9,7.3,0.14,0.18,0.02,0.03,9.51,20,31,1.6,7.21,1.529,804,,
82,32.8,,,,5.8,7.3,0.14,0.18,0.02,0.03,9.53,20,31,1.6,7.21,1.528,804,,
83,33.2,,,,6,7.3,0.14,0.18,0.02,0.03,9.53,20,31,1.6,7.21,1.528,804,,
84,33.6,,,,6.3,7.3,0.15,0.18,0.02,0.03,9.53,20,31,1.6,7.21,1.528,804,,
85,34,,,,6.2,7.3,0.15,0.18,0.02,0.03,9.53,20,31,1.6,7.2,1.527,805,,
86,34.4,,,,6,7.3,0.14,0.18,0.02,0.03,9.53,20,31,1.6,7.19,1.526,805,,
87,34.8,,,,6,7.3,0.14,0.18,0.01,0.02,9.53,21,33,1.6,7.19,1.527,804,,
88,35.2,,,,5.8,7.3,0.14,0.18,0.01,0.02,9.53,21,33,1.6,7.19,1.527,804,,
89,35.6,,,,5.9,7.3,0.14,0.18,0.01,0.02,9.53,21,33,1.6,7.19,1.527,804,,
90,36,,,,6.3,7.3,0.15,0.18,0.01,0.02,9.53,21,33,1.6,7.19,1.527,804,,
91,36.4,,,,6.2,7.3,0.15,0.18,0.01,0.02,9.53,21,33,1.6,7.19,1.527,805,,
92,36.8,,,,6.3,7.3,0.15,0.18,0.01,0.02,9.53,21,33,1.6,7.19,1.527,805,,
93,37.2,,,,6,7.3,0.14,0.18,0.01,0.02,9.54,21,33,1.6,7.19,1.527,804,,
94,37.6,,,,6,7.3,0.14,0.18,0.01,0.02,9.54,21,33,1.6,7.19,1.527,804,,
95,38,,,,5.8,7.3,0.14,0.18,0.01,0.02,9.54,21,33,1.6,7.2,1.528,804,,
96,38.4,,,,6,7.3,0.14,0.18,0.01,0.02,9.54,21,33,1.6,7.2,1.528,804,,
97,38.8,,,,5.9,7.3,0.14,0.18,0.01,0.02,9.54,21,33,1.6,7.2,1.528,803,,
98,39.2,,,,6.4,7.3,0.15,0.18,0.01,0.02,9.54,21,33,1.6,7.2,1.528,803,,
99,39.6,,,,6.4,7.3,0.15,0.18,0.01,0.02,9.54,21,33,1.6,7.2,1.528,803,,
100,40,,,,6.9,7.3,0.17,0.18,0.01,0.02,9.54,21,33,1.6,7.2,1.528,805,,
101,40.4,,,,6.9,7.3,0.17,0.18,0.01,0.02,9.54,21,33,1.6,7.21,1.528,805,,
102,40.8,,,,6.4,7.3,0.15,0.18,0.01,0.02,9.54,21,33,1.6,7.21,1.528,803,,
103,41.2,,,,6.4,7.3,0.15,0.18,0.01,0.02,9.53,21,33,1.6,7.21,1.529,803,,
104,41.6,,,,6.2,7.3,0.15,0.18,0.01,0.02,9.53,21,33,1.6,7.21,1.529,803,,
105,42,,,,6.1,7.3,0.15,0.18,0.01,0.02,9.53,21,33,1.6,7.19,1.527,801,,
106,42.4,,,,6.3,7.3,0.15,0.18,0.01,0.02,9.53,21,33,1.6,7.17,1.526,802,,
107,42.8,,,,6.3,7.3,0.15,0.18,0.01,0.02,9.54,21,33,1.6,7.16,1.525,802,,
108,43.2,,,,6.1,7.3,0.15,0.18,0.01,0.02,9.54,21,33,1.6,7.15,1.524,802,,
109,43.6,,,,6.5,7.3,0.16,0.18,0.01,0.02,9.54,21,33,1.6,7.15,1.524,802,,
110,44,,,,6.9,7.3,0.17,0.18,0.01,0.02,9.54,21,33,1.6,7.14,1.523,802,,
111,44.4,,,,7.2,7.3,0.17,0.18,0.01,0.02,9.54,21,33,1.6,7.15,1.524,803,,
112,44.8,,,,6.7,7.3,0.16,0.18,0.01,0.02,9.54,21,33,1.6,7.15,1.524,803,,
113,45.2,,,,6.3,7.3,0.15,0.18,0.01,0.02,9.54,21,33,1.6,7.15,1.524,803,,
114,45.6,,,,6.9,7.3,0.17,0.18,0.01,0.02,9.54,21,33,1.6,7.15,1.524,803,,
115,46,,,,6.7,7.3,0.16,0.18,0.01,0.02,9.54,21,33,1.6,7.14,1.523,803,,
116,46.4,,,,6.4,7.3,0.15,0.18,0.01,0.02,9.56,21,33,1.6,7.13,1.521,804,,
117,46.8,,,,6.9,7.3,0.17,0.18,0.01,0.02,9.56,21,33,1.6,7.12,1.521,803,,
118,47.2,,,,7,7.3,0.17,0.18,0.01,0.02,9.56,21,33,1.6,7.12,1.521,803,,
119,47.6,,,,6.9,7.3,0.17,0.18,0.01,0.02,9.56,22,34,1.6,7.11,1.52,803,,
120,48,,,,6.1,7.3,0.15,0.18,0.01,0.02,9.56,22,34,1.6,7.1,1.519,803,,
121,48.4,,,,6.3,7.3,0.15,0.18,0.01,0.02,9.58,22,34,1.6,7.09,1.517,803,,
122,48.8,,,,6.5,7.3,0.16,0.18,0.01,0.02,9.58,22,34,1.6,7.08,1.516,804,,
123,49.2,,,,6.7,7.3,0.16,0.18,0.01,0.02,9.58,22,34,1.6,7.08,1.516,804,,
124,49.6,,,,7.2,7.3,0.17,0.18,0.01,0.02,9.58,22,34,1.6,7.06,1.515,804,,
125,50,,,,6.8,7.3,0.16,0.18,0.01,0.02,9.58,22,34,1.6,7.06,1.515,805,,
126,50.4,,,,7.4,7.4,0.18,0.18,0.01,0.02,9.58,22,34,1.6,7.05,1.514,806,,
127,50.8,,,,7.3,7.4,0.18,0.18,0.01,0.02,9.59,22,34,1.6,7.06,1.514,805,,
128,51.2,,,,7.4,7.4,0.18,0.18,0.01,0.02,9.59,22,34,1.6,7.06,1.514,805,,
129,51.6,,,,6.7,7.4,0.16,0.18,0.01,0.02,9.59,22,34,1.6,7.07,1.515,805,,
130,52,,,,6.7,7.4,0.16,0.18,0.01,0.02,9.59,22,34,1.6,7.07,1.515,805,,
131,52.4,,,,6.8,7.4,0.16,0.18,0.01,0.02,9.59,22,34,1.6,7.07,1.515,807,,
132,52.8,,,,7.2,7.4,0.17,0.18,0.01,0.02,9.6,22,34,1.6,7.08,1.515,808,,
133,53.2,,,,6.8,7.4,0.16,0.18,0.01,0.02,9.6,22,34,1.6,7.08,1.515,808,,
134,53.6,,,,6.1,7.4,0.15,0.18,0.01,0.02,9.6,22,34,1.6,7.09,1.516,808,,
135,54,,,,6.4,7.4,0.15,0.18,0.01,0.02,9.62,22,34,1.6,7.09,1.515,808,,
136,54.4,,,,6.8,7.4,0.16,0.18,0.01,0.02,9.62,23,36,1.6,7.09,1.515,809,,
137,54.8,,,,6.9,7.4,0.17,0.18,0.01,0.02,9.62,23,36,1.6,7.09,1.515,808,,
138,55.2,,,,7.3,7.4,0.18,0.18,0.01,0.02,9.62,23,36,1.6,7.09,1.515,808,,
139,55.6,,,,7,7.4,0.17,0.18,0.01,0.02,9.62,23,36,1.6,7.09,1.515,810,,
140,56,,,,6.7,7.4,0.16,0.18,0.01,0.02,9.62,23,36,1.6,7.1,1.516,809,,
141,56.4,,,,6.6,7.4,0.16,0.18,0.01,0.02,9.62,23,36,1.6,7.11,1.516,809,,
142,56.8,,,,6.7,7.4,0.16,0.18,0.01,0.02,9.62,23,36,1.6,7.1,1.516,809,,
143,57.2,,,,6.6,7.4,0.16,0.18,0.01,0.02,9.62,23,36,1.6,7.1,1.516,809,,
144,57.6,,,,6.8,7.4,0.16,0.18,0.01,0.02,9.62,23,36,1.6,7.09,1.515,809,,
145,58,,,,6.6,7.4,0.16,0.18,0.01,0.02,9.62,23,36,1.6,7.09,1.515,809,,
146,58.4,,,,6.7,7.4,0.16,0.18,0.01,0.02,9.62,23,36,1.6,7.08,1.514,809,,
147,58.8,,,,6.6,7.4,0.16,0.18,0.01,0.02,9.62,23,36,1.6,7.08,1.514,809,,
148,59.2,,,,6.4,7.4,0.15,0.18,0.01,0.02,9.62,23,36,1.6,7.08,1.514,809,,
149,59.6,,,,6,7.4,0.14,0.18,0.01,0.02,9.62,23,36,1.6,7.09,1.515,808,,
150,60,,,,6.1,7.4,0.15,0.18,0.01,0.02,9.62,24,37,1.6,7.09,1.515,810,,
151,60.4,,,,5.8,7.4,0.14,0.18,0.01,0.02,9.62,24,37,1.6,7.09,1.515,809,,
152,60.8,,,,6,7.4,0.14,0.18,0.01,0.02,9.62,24,37,1.6,7.08,1.514,809,,
153,61.2,,,,6.2,7.4,0.15,0.18,0.01,0.02,9.62,24,37,1.6,7.08,1.514,809,,
154,61.6,,,,6.7,7.4,0.16,0.18,0.01,0.02,9.62,24,37,1.6,7.08,1.514,811,,
155,62,,,,6.2,7.4,0.15,0.18,0.01,0.02,9.63,24,37,1.6,7.07,1.513,811,,
156,62.4,,,,6,7.4,0.14,0.18,0.01,0.02,9.63,24,37,1.6,7.06,1.512,810,,
,,,,Average,6.194871795,7.319871795,0.148461538,0.18,0.019487179,0.032179487,9.547179487,20.15384615,31.46153846,1.6,7.19025641,1.525525641,810.6474359,,
