Number,Time [s],Speed [RPM],DieselTiming [°CA],Temperature [°C],N [%],NMax [%],k [1/m],kMax [1/m],CO [%vol],COcorrected [%vol],CO2 [%vol],HC [ppm],HCcorr [ppm],Dilution,O2 [%vol],Lambda,NO [ppm],AmbientTemperature [°C],AirPressure [mbar]
107,42.8,,,,0.3,3.6,0.01,0.09,0.01,0.02,7.65,8,16,2,9.94,1.91,605,,
108,43.2,,,,0.2,3.6,0,0.09,0.01,0.02,7.64,8,16,2,9.95,1.913,604,,
109,43.6,,,,0.2,3.6,0,0.09,0.01,0.02,7.64,8,16,2,9.95,1.913,604,,
110,44,,,,0.2,3.6,0,0.09,0.01,0.02,7.64,8,16,2,9.95,1.913,605,,
111,44.4,,,,0.2,3.6,0,0.09,0.01,0.02,7.64,8,16,2,9.95,1.913,605,,
112,44.8,,,,0.2,3.6,0,0.09,0.01,0.02,7.64,8,16,2,9.96,1.913,609,,
113,45.2,,,,0.2,3.6,0,0.09,0.01,0.02,7.64,8,16,2,9.96,1.913,610,,
114,45.6,,,,0.2,3.6,0,0.09,0.01,0.02,7.64,8,16,2,9.97,1.914,613,,
115,46,,,,0.2,3.6,0,0.09,0.01,0.02,7.63,8,16,2,9.98,1.917,617,,
116,46.4,,,,0.2,3.6,0,0.09,0.01,0.02,7.63,8,16,2,9.98,1.917,617,,
117,46.8,,,,0.2,3.6,0,0.09,0.01,0.02,7.63,8,16,2,9.99,1.917,618,,
118,47.2,,,,0.3,3.6,0.01,0.09,0.01,0.02,7.63,8,16,2,10,1.918,621,,
119,47.6,,,,0.3,3.6,0.01,0.09,0.01,0.02,7.61,8,16,2,10.02,1.923,621,,
120,48,,,,0.3,3.6,0.01,0.09,0.01,0.02,7.61,8,16,2,10.04,1.924,626,,
121,48.4,,,,0.4,3.6,0.01,0.09,0.01,0.02,7.61,8,16,2,10.04,1.924,626,,
122,48.8,,,,0.6,3.6,0.01,0.09,0.01,0.02,7.59,8,16,2,10.07,1.93,627,,
123,49.2,,,,0.4,3.6,0.01,0.09,0.01,0.02,7.59,8,16,2,10.09,1.932,625,,
124,49.6,,,,0.5,3.6,0.01,0.09,0.01,0.02,7.59,8,16,2,10.1,1.932,623,,
125,50,,,,0.3,3.6,0.01,0.09,0.01,0.02,7.58,8,16,2,10.11,1.935,621,,
126,50.4,,,,0.2,3.6,0,0.09,0.01,0.02,7.58,8,16,2,10.11,1.935,621,,
127,50.8,,,,0.4,3.6,0.01,0.09,0.01,0.02,7.58,8,16,2,10.12,1.936,620,,
128,51.2,,,,0.8,3.6,0.02,0.09,0.01,0.02,7.58,8,16,2,10.13,1.936,619,,
129,51.6,,,,0.9,3.6,0.02,0.09,0.01,0.02,7.58,8,16,2,10.15,1.938,618,,
130,52,,,,0.8,3.6,0.02,0.09,0.01,0.02,7.58,8,16,2,10.14,1.937,615,,
131,52.4,,,,0.5,3.6,0.01,0.09,0.01,0.02,7.58,8,16,2,10.14,1.937,615,,
132,52.8,,,,0.3,3.6,0.01,0.09,0.01,0.02,7.58,8,16,2,10.12,1.936,614,,
133,53.2,,,,0.6,3.6,0.01,0.09,0.01,0.02,7.58,8,16,2,10.1,1.934,612,,
134,53.6,,,,0.5,3.6,0.01,0.09,0.01,0.02,7.57,8,16,2,10.07,1.932,610,,
135,54,,,,0.4,3.6,0.01,0.09,0.01,0.02,7.57,8,16,2,10.05,1.93,610,,
136,54.4,,,,0.4,3.6,0.01,0.09,0.01,0.02,7.57,8,16,2,10.05,1.93,610,,
137,54.8,,,,0.5,3.6,0.01,0.09,0.01,0.02,7.57,8,16,2,10.03,1.928,610,,
138,55.2,,,,0.6,3.6,0.01,0.09,0.01,0.02,7.57,8,16,2,10.02,1.927,612,,
139,55.6,,,,0.6,3.6,0.01,0.09,0.01,0.02,7.57,8,16,2,10.01,1.927,614,,
140,56,,,,0.6,3.6,0.01,0.09,0.01,0.02,7.56,8,16,2,10.02,1.929,616,,
141,56.4,,,,0.7,3.6,0.02,0.09,0.01,0.02,7.56,8,16,2,10.02,1.929,616,,
142,56.8,,,,0.7,3.6,0.02,0.09,0.01,0.02,7.55,8,16,2,10.04,1.932,619,,
143,57.2,,,,0.8,3.6,0.02,0.09,0.01,0.02,7.53,8,16,2,10.06,1.936,618,,
144,57.6,,,,0.8,3.6,0.02,0.09,0.01,0.02,7.53,8,16,2,10.07,1.937,617,,
145,58,,,,0.8,3.6,0.02,0.09,0.01,0.02,7.53,8,16,2,10.05,1.935,616,,
146,58.4,,,,0.7,3.6,0.02,0.09,0.01,0.02,7.53,8,16,2,10.05,1.935,616,,
147,58.8,,,,0.5,3.6,0.01,0.09,0.01,0.02,7.53,8,16,2,10.02,1.932,614,,
148,59.2,,,,0.9,3.6,0.02,0.09,0.01,0.02,7.53,8,16,2,9.99,1.93,610,,
149,59.6,,,,1,3.6,0.02,0.09,0.01,0.02,7.53,8,16,2,9.96,1.927,611,,
150,60,,,,1,3.6,0.02,0.09,0.01,0.02,7.53,8,16,2,9.93,1.924,611,,
151,60.4,,,,1.3,3.6,0.03,0.09,0.01,0.02,7.53,8,16,2,9.93,1.924,611,,
152,60.8,,,,1.1,3.6,0.03,0.09,0.01,0.02,7.53,8,16,2,9.91,1.922,613,,
153,61.2,,,,0.7,3.6,0.02,0.09,0.01,0.02,7.53,8,16,2,9.89,1.92,616,,
154,61.6,,,,0.6,3.6,0.01,0.09,0.01,0.02,7.53,8,16,2,9.89,1.92,618,,
155,62,,,,0.8,3.6,0.02,0.09,0.01,0.02,7.53,8,16,2,9.88,1.919,621,,
156,62.4,,,,0.9,3.6,0.02,0.09,0.01,0.02,7.53,8,16,2,9.88,1.919,621,,
157,62.8,,,,0.6,3.6,0.01,0.09,0.01,0.02,7.54,8,16,2,9.87,1.917,622,,
158,63.2,,,,0.6,3.6,0.01,0.09,0.01,0.02,7.56,8,16,2,9.85,1.913,622,,
159,63.6,,,,0.8,3.6,0.02,0.09,0.01,0.02,7.56,8,16,2,9.82,1.91,620,,
160,64,,,,0.8,3.6,0.02,0.09,0.01,0.02,7.56,8,16,2,9.82,1.91,620,,
161,64.4,,,,0.9,3.6,0.02,0.09,0.01,0.02,7.57,9,18,2,9.81,1.908,620,,
162,64.8,,,,0.7,3.6,0.02,0.09,0.01,0.02,7.58,9,18,2,9.79,1.905,620,,
163,65.2,,,,0.6,3.6,0.01,0.09,0.01,0.02,7.59,9,18,2,9.78,1.903,622,,
164,65.6,,,,0.4,3.6,0.01,0.09,0.01,0.02,7.59,9,18,2,9.77,1.902,623,,
165,66,,,,0.6,3.6,0.01,0.09,0.01,0.02,7.59,9,18,2,9.77,1.902,623,,
166,66.4,,,,1,3.6,0.02,0.09,0.01,0.02,7.6,9,18,2,9.77,1.901,625,,
167,66.8,,,,0.8,3.6,0.02,0.09,0.01,0.02,7.6,9,18,2,9.77,1.901,627,,
168,67.2,,,,0.7,3.6,0.02,0.09,0.01,0.02,7.6,9,18,2,9.77,1.901,627,,
169,67.6,,,,0.9,3.6,0.02,0.09,0.01,0.02,7.6,9,18,2,9.76,1.9,628,,
170,68,,,,1.2,3.6,0.03,0.09,0.01,0.02,7.6,9,18,2,9.76,1.9,628,,
171,68.4,,,,1.1,3.6,0.03,0.09,0.01,0.02,7.61,9,18,2,9.75,1.898,629,,
172,68.8,,,,0.9,3.6,0.02,0.09,0.01,0.02,7.61,9,18,2,9.75,1.898,628,,
173,69.2,,,,0.7,3.6,0.02,0.09,0.01,0.02,7.61,9,18,2,9.77,1.899,630,,
,,,,Average,0.820809249,3.6,0.018728324,0.09,0.016589595,0.033179191,7.70849711,7.641618497,14.94219653,1.944508671,9.815895954,1.891803468,620.150289,,
