Number,Time [s],Speed [RPM],DieselTiming [°CA],Temperature [°C],N [%],NMax [%],k [1/m],kMax [1/m],CO [%vol],COcorrected [%vol],CO2 [%vol],HC [ppm],HCcorr [ppm],Dilution,O2 [%vol],Lambda,NO [ppm],AmbientTemperature [°C],AirPressure [mbar]
1,0.4,,,,4,14.6,0.09,0.37,0,0,8.67,17,29,1.7,8.17,1.66,838,35,1011
2,0.8,,,,4,14.6,0.09,0.37,0,0,8.67,17,29,1.7,8.18,1.661,838,,
3,1.2,,,,4,14.6,0.09,0.37,0,0,8.67,17,29,1.7,8.18,1.661,839,,
4,1.6,,,,4,14.6,0.09,0.37,0,0,8.67,17,29,1.7,8.18,1.661,839,,
5,2,,,,3.9,14.6,0.09,0.37,0,0,8.66,17,29,1.7,8.19,1.663,838,,
6,2.4,,,,4,14.6,0.09,0.37,0,0,8.62,17,30,1.7,8.27,1.672,840,,
7,2.8,,,,3.9,14.6,0.09,0.37,0,0,8.61,17,30,1.7,8.42,1.685,838,,
8,3.2,,,,3.9,14.6,0.09,0.37,0,0,8.61,17,30,1.7,8.5,1.692,836,,
9,3.6,,,,3.9,14.6,0.09,0.37,0,0,8.61,17,30,1.7,8.5,1.692,836,,
10,4,,,,3.9,14.6,0.09,0.37,0,0,8.61,17,30,1.7,8.44,1.687,830,,
11,4.4,,,,3.9,14.6,0.09,0.37,0,0,8.65,17,29,1.7,8.31,1.673,822,,
12,4.8,,,,3.9,14.6,0.09,0.37,0,0,8.66,17,29,1.7,8.19,1.663,813,,
13,5.2,,,,4,14.6,0.09,0.37,0,0,8.66,17,29,1.7,8.1,1.656,805,,
14,5.6,,,,3.9,14.6,0.09,0.37,0,0,8.66,17,29,1.7,8.1,1.656,805,,
15,6,,,,4,14.6,0.09,0.37,0,0,8.67,17,29,1.7,8.05,1.651,800,,
16,6.4,,,,4,14.6,0.09,0.37,0,0,8.77,17,29,1.7,8.01,1.64,792,,
17,6.8,,,,4,14.6,0.09,0.37,0,0,8.77,17,29,1.7,7.98,1.638,788,,
18,7.2,,,,4,14.6,0.09,0.37,0,0,8.79,17,29,1.7,7.97,1.636,784,,
19,7.6,,,,3.9,14.6,0.09,0.37,0,0,8.79,17,29,1.7,7.97,1.636,784,,
20,8,,,,3.9,14.6,0.09,0.37,0,0,8.8,17,29,1.7,7.97,1.635,781,,
21,8.4,,,,3.9,14.6,0.09,0.37,0,0,8.81,17,29,1.7,7.97,1.634,779,,
22,8.8,,,,3.9,14.6,0.09,0.37,0,0,8.82,17,29,1.7,7.98,1.634,775,,
23,9.2,,,,3.9,14.6,0.09,0.37,0,0,8.83,17,29,1.7,7.98,1.633,774,,
24,9.6,,,,3.9,14.6,0.09,0.37,0,0,8.83,17,29,1.7,7.98,1.633,774,,
25,10,,,,4,14.6,0.09,0.37,0,0,8.84,17,29,1.7,7.98,1.633,773,,
26,10.4,,,,4,14.6,0.09,0.37,0,0,8.84,17,29,1.7,7.98,1.633,772,,
27,10.8,,,,3.9,14.6,0.09,0.37,0,0,8.84,17,29,1.7,7.98,1.633,771,,
28,11.2,,,,3.9,14.6,0.09,0.37,0,0,8.84,17,29,1.7,7.97,1.632,769,,
29,11.6,,,,4,14.6,0.09,0.37,0,0,8.84,17,29,1.7,7.97,1.632,769,,
30,12,,,,4,14.6,0.09,0.37,0,0,8.84,17,29,1.7,7.96,1.631,771,,
31,12.4,,,,3.9,14.6,0.09,0.37,0,0,8.84,18,31,1.7,7.95,1.63,770,,
32,12.8,,,,4,14.6,0.09,0.37,0,0,8.84,18,31,1.7,7.94,1.629,772,,
33,13.2,,,,4,14.6,0.09,0.37,0,0,8.85,18,31,1.7,7.94,1.629,770,,
34,13.6,,,,3.9,14.6,0.09,0.37,0,0,8.85,18,31,1.7,7.94,1.629,770,,
35,14,,,,4,14.6,0.09,0.37,0,0,8.85,18,31,1.7,7.94,1.629,771,,
36,14.4,,,,3.9,14.6,0.09,0.37,0,0,8.85,18,31,1.7,7.93,1.628,771,,
37,14.8,,,,3.9,14.6,0.09,0.37,0,0,8.85,18,31,1.7,7.93,1.628,771,,
38,15.2,,,,3.9,14.6,0.09,0.37,0,0,8.85,18,31,1.7,7.93,1.628,771,,
39,15.6,,,,4,14.6,0.09,0.37,0,0,8.86,18,30,1.7,7.93,1.627,772,,
40,16,,,,3.9,14.6,0.09,0.37,0,0,8.87,18,30,1.7,7.93,1.627,773,,
41,16.4,,,,3.9,14.6,0.09,0.37,0,0,8.87,19,32,1.7,7.93,1.626,772,,
42,16.8,,,,3.9,14.6,0.09,0.37,0,0,8.87,19,32,1.7,7.93,1.626,773,,
43,17.2,,,,3.9,14.6,0.09,0.37,0,0,8.87,20,34,1.7,7.98,1.63,770,,
44,17.6,,,,3.9,14.6,0.09,0.37,0,0,8.87,20,34,1.7,7.93,1.626,770,,
45,18,,,,4,14.6,0.09,0.37,0,0,8.87,20,34,1.7,7.94,1.627,773,,
46,18.4,,,,3.9,14.6,0.09,0.37,0,0,8.87,20,34,1.7,7.95,1.628,774,,
47,18.8,,,,3.9,14.6,0.09,0.37,0,0,8.87,20,34,1.7,7.96,1.629,775,,
48,19.2,,,,3.9,14.6,0.09,0.37,0,0,8.87,20,34,1.7,7.96,1.629,775,,
49,19.6,,,,3.9,14.6,0.09,0.37,0,0,8.87,20,34,1.7,7.97,1.629,774,,
50,20,,,,3.9,14.6,0.09,0.37,0,0,8.87,20,34,1.7,7.98,1.63,775,,
51,20.4,,,,3.9,14.6,0.09,0.37,0,0,8.87,20,34,1.7,7.99,1.631,774,,
52,20.8,,,,3.9,14.6,0.09,0.37,0,0,8.87,20,34,1.7,8,1.632,775,,
53,21.2,,,,3.9,14.6,0.09,0.37,0,0,8.87,20,34,1.7,8,1.632,775,,
54,21.6,,,,3.9,14.6,0.09,0.37,0,0,8.87,20,34,1.7,8.01,1.633,775,,
55,22,,,,3.9,14.6,0.09,0.37,0,0,8.87,20,34,1.7,8.02,1.633,774,,
56,22.4,,,,3.9,14.6,0.09,0.37,0,0,8.85,20,34,1.7,8.04,1.636,773,,
57,22.8,,,,3.9,14.6,0.09,0.37,0,0,8.85,20,34,1.7,8.05,1.637,773,,
58,23.2,,,,3.9,14.6,0.09,0.37,0,0,8.85,20,34,1.7,8.05,1.637,773,,
59,23.6,,,,3.9,14.6,0.09,0.37,0,0,8.85,21,36,1.7,8.07,1.639,771,,
60,24,,,,3.9,14.6,0.09,0.37,0,0,8.84,21,36,1.7,8.11,1.643,773,,
61,24.4,,,,3.9,14.6,0.09,0.37,0,0,8.84,21,36,1.7,8.14,1.645,772,,
62,24.8,,,,3.9,14.6,0.09,0.37,0,0,8.84,21,36,1.7,8.15,1.646,769,,
63,25.2,,,,3.7,14.6,0.09,0.37,0,0,8.84,21,36,1.7,8.15,1.646,769,,
64,25.6,,,,3.8,14.6,0.09,0.37,0,0,8.84,21,36,1.7,8.15,1.646,769,,
65,26,,,,3.9,14.6,0.09,0.37,0,0,8.83,21,36,1.7,8.15,1.647,769,,
66,26.4,,,,3.9,14.6,0.09,0.37,0,0,8.83,21,36,1.7,8.16,1.647,768,,
67,26.8,,,,3.9,14.6,0.09,0.37,0,0,8.83,21,36,1.7,8.17,1.648,767,,
68,27.2,,,,3.9,14.6,0.09,0.37,0,0,8.83,21,36,1.7,8.17,1.648,767,,
69,27.6,,,,3.9,14.6,0.09,0.37,0,0,8.83,21,36,1.7,8.18,1.649,768,,
70,28,,,,3.9,14.6,0.09,0.37,0,0,8.83,21,36,1.7,8.19,1.65,769,,
71,28.4,,,,3.9,14.6,0.09,0.37,0,0,8.78,21,36,1.7,8.2,1.654,769,,
72,28.8,,,,3.9,14.6,0.09,0.37,0,0,8.77,21,36,1.7,8.26,1.66,768,,
73,29.2,,,,3.9,14.6,0.09,0.37,0,0,8.77,21,36,1.7,8.21,1.656,768,,
74,29.6,,,,3.8,14.6,0.09,0.37,0,0,8.77,22,38,1.7,8.22,1.656,769,,
75,30,,,,3.8,14.6,0.09,0.37,0,0,8.74,22,38,1.7,8.24,1.66,769,,
76,30.4,,,,3.9,14.6,0.09,0.37,0,0,8.74,22,38,1.7,8.25,1.661,768,,
77,30.8,,,,3.9,14.6,0.09,0.37,0,0,8.74,22,38,1.7,8.26,1.662,768,,
78,31.2,,,,3.9,14.6,0.09,0.37,0,0,8.74,22,38,1.7,8.26,1.662,768,,
79,31.6,,,,3.9,14.6,0.09,0.37,0,0,8.73,22,38,1.7,8.27,1.663,766,,
80,32,,,,3.9,14.6,0.09,0.37,0,0,8.73,22,38,1.7,8.28,1.664,765,,
81,32.4,,,,3.9,14.6,0.09,0.37,0,0,8.73,22,38,1.7,8.29,1.665,767,,
82,32.8,,,,4,14.6,0.09,0.37,0,0,8.73,22,38,1.7,8.28,1.664,767,,
83,33.2,,,,4,14.6,0.09,0.37,0,0,8.73,22,38,1.7,8.28,1.664,767,,
84,33.6,,,,3.9,14.6,0.09,0.37,0,0,8.69,22,38,1.7,8.28,1.667,766,,
85,34,,,,3.9,14.6,0.09,0.37,0,0,8.69,22,38,1.7,8.27,1.666,765,,
86,34.4,,,,3.9,14.6,0.09,0.37,0,0,8.69,22,38,1.7,8.26,1.666,764,,
87,34.8,,,,3.9,14.6,0.09,0.37,0,0,8.69,22,38,1.7,8.3,1.669,764,,
88,35.2,,,,3.9,14.6,0.09,0.37,0,0,8.69,22,38,1.7,8.25,1.665,764,,
89,35.6,,,,3.9,14.6,0.09,0.37,0,0,8.69,22,38,1.7,8.25,1.665,764,,
90,36,,,,3.9,14.6,0.09,0.37,0,0,8.69,22,38,1.7,8.26,1.666,763,,
